      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.675  , 96.895 ,    79.237     ,   66.628   ,     63.311     ,  97.172   , 20.291 ,   29.039   ,  84.503   ,   16.986
   bottle_cap    , 97.351  , 98.902 ,    92.942     ,   92.936   ,     83.906     ,  99.496   , 34.943 ,   35.512   ,  97.186   ,   21.590
 button_battery  , 76.969  , 88.483 ,    79.125     ,   83.601   ,     78.166     ,  97.435   , 42.068 ,   45.121   ,  86.018   ,   29.133
     end_cap     , 87.542  , 92.859 ,    79.564     ,   83.129   ,     78.109     ,  96.725   , 11.695 ,   21.388   ,  89.572   ,   11.974
     eraser      , 91.332  , 95.984 ,    89.589     ,   88.233   ,     77.617     ,  98.846   , 33.078 ,   40.075   ,  92.802   ,   25.059
    fire_hood    , 86.654  , 93.206 ,    83.244     ,   77.837   ,     69.757     ,  98.549   , 30.299 ,   37.735   ,  90.454   ,   23.255
      mint       , 73.453  , 93.246 ,    70.888     ,   71.511   ,     66.371     ,  94.302   , 13.825 ,   27.110   ,  72.333   ,   15.680
     mounts      , 98.339  , 99.185 ,    85.074     ,   73.486   ,     73.452     ,  99.134   , 33.255 ,   35.574   ,  94.811   ,   21.635
       pcb       , 93.196  , 96.963 ,    88.554     ,   93.156   ,     83.743     ,  98.004   , 22.613 ,   27.366   ,  88.207   ,   15.852
  phone_battery  , 97.146  , 98.717 ,    89.382     ,   86.448   ,     78.363     ,  96.389   , 27.084 ,   33.822   ,  94.026   ,   20.353
   plastic_nut   , 96.719  , 98.322 ,    88.090     ,   82.745   ,     72.000     ,  99.182   , 34.954 ,   39.278   ,  96.210   ,   24.438
  plastic_plug   , 83.658  , 92.201 ,    83.889     ,   79.532   ,     69.580     ,  98.587   , 28.529 ,   35.368   ,  92.107   ,   21.483
 porcelain_doll  , 94.246  , 96.941 ,    84.086     ,   76.502   ,     68.078     ,  98.694   , 24.448 ,   32.465   ,  93.903   ,   19.378
    regulator    , 85.338  , 92.975 ,    71.517     ,   59.805   ,     51.521     ,  97.059   , 18.935 ,   28.342   ,  87.130   ,   16.510
rolled_strip_base, 99.666  , 99.861 ,    98.838     ,   99.450   ,     96.314     ,  99.577   , 31.135 ,   37.804   ,  98.776   ,   23.307
  sim_card_set   , 97.056  , 98.323 ,    93.467     ,   94.309   ,     86.504     ,  98.029   , 46.722 ,   48.270   ,  88.567   ,   31.813
     switch      , 95.228  , 98.002 ,    89.632     ,   92.377   ,     82.364     ,  97.572   , 40.510 ,   45.608   ,  92.154   ,   29.541
      tape       , 99.798  , 99.904 ,    96.777     ,   96.138   ,     89.365     ,  99.604   , 41.574 ,   45.390   ,  98.397   ,   29.358
  terminalblock  , 98.215  , 99.305 ,    94.599     ,   95.231   ,     88.609     ,  99.683   , 38.925 ,   43.281   ,  98.142   ,   27.617
   toothbrush    , 94.287  , 96.925 ,    86.743     ,   87.220   ,     82.463     ,  97.442   , 31.473 ,   38.666   ,  91.316   ,   23.966
       toy       , 89.559  , 93.987 ,    79.939     ,   83.955   ,     79.790     ,  94.412   , 12.698 ,   20.781   ,  84.399   ,   11.595
    toy_brick    , 77.489  , 87.622 ,    76.992     ,   72.226   ,     66.317     ,  97.159   , 23.867 ,   31.492   ,  88.771   ,   18.689
   transistor1   , 99.407  , 99.717 ,    96.365     ,   97.413   ,     91.822     ,  99.123   , 39.063 ,   39.820   ,  95.658   ,   24.859
     u_block     , 97.368  , 98.705 ,    88.399     ,   83.773   ,     73.242     ,  99.290   , 38.424 ,   47.284   ,  95.019   ,   30.962
       usb       , 93.313  , 95.930 ,    91.092     ,   90.407   ,     81.808     ,  99.038   , 39.070 ,   44.852   ,  93.968   ,   28.909
   usb_adaptor   , 91.011  , 95.902 ,    82.353     ,   77.887   ,     69.760     ,  97.699   , 23.015 ,   32.200   ,  87.553   ,   19.189
     vcpill      , 90.106  , 95.173 ,    85.837     ,   84.682   ,     73.348     ,  98.213   , 45.756 ,   50.559   ,  89.022   ,   33.832
  wooden_beads   , 88.858  , 95.712 ,    85.861     ,   85.279   ,     74.432     ,  97.242   , 28.643 ,   35.607   ,  85.757   ,   21.660
    woodstick    , 76.272  , 88.284 ,    79.489     ,   69.430   ,     61.475     ,  97.007   , 38.281 ,   45.340   ,  84.055   ,   29.316
     zipper      , 99.446  , 99.655 ,    98.157     ,   98.841   ,     95.377     ,  98.883   , 53.395 ,   56.266   ,  96.102   ,   39.146
       Avg       , 91.423  , 95.929 ,    86.324     ,   84.139   ,     76.899     ,  97.985   , 31.619 ,   37.714   ,  90.897   ,   23.570
