      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 15.523  , 49.628 ,    49.817     ,   34.440   ,     54.183     ,  43.572   , 0.084  ,   0.202    ,  13.225   ,    0.101
   bottle_cap    , 70.629  , 81.072 ,    53.150     ,   47.160   ,     59.583     ,  49.168   , 0.057  ,   0.325    ,  15.824   ,    0.163
 button_battery  , 46.936  , 64.702 ,    49.652     ,   61.390   ,     77.311     ,  42.492   , 0.274  ,   0.684    ,   9.913   ,    0.343
     end_cap     , 61.018  , 70.150 ,    53.606     ,   59.801   ,     72.697     ,  44.237   , 0.092  ,   0.214    ,  13.350   ,    0.107
     eraser      , 34.655  , 62.985 ,    41.017     ,   37.460   ,     59.779     ,  40.929   , 0.107  ,   0.624    ,  12.067   ,    0.313
    fire_hood    , 51.680  , 69.474 ,    51.768     ,   35.137   ,     52.328     ,  44.777   , 0.067  ,   0.199    ,  11.737   ,    0.099
      mint       , 67.535  , 87.959 ,    52.265     ,   49.975   ,     65.528     ,  40.430   , 0.073  ,   0.189    ,  10.809   ,    0.095
     mounts      , 44.608  , 70.705 ,    46.231     ,   33.979   ,     52.652     ,  43.706   , 0.126  ,   0.309    ,  13.884   ,    0.155
       pcb       , 36.708  , 59.112 ,    45.450     ,   57.193   ,     75.548     ,  42.833   , 0.149  ,   0.361    ,  10.680   ,    0.181
  phone_battery  , 28.064  , 57.254 ,    42.974     ,   39.289   ,     59.551     ,  45.526   , 0.083  ,   0.184    ,  14.879   ,    0.092
   plastic_nut   , 63.800  , 75.475 ,    41.765     ,   29.005   ,     49.699     ,  45.592   , 0.063  ,   0.204    ,  17.885   ,    0.102
  plastic_plug   , 44.158  , 63.940 ,    49.649     ,   39.911   ,     55.769     ,  41.691   , 0.052  ,   0.153    ,  10.340   ,    0.076
 porcelain_doll  , 46.324  , 64.843 ,    56.723     ,   40.731   ,     49.899     ,  43.579   , 0.063  ,   0.149    ,  12.627   ,    0.074
    regulator    , 38.542  , 64.520 ,    41.418     ,   22.687   ,     41.336     ,  38.478   , 0.023  ,   0.063    ,   6.425   ,    0.031
rolled_strip_base, 72.958  , 84.135 ,    53.154     ,   73.731   ,     80.952     ,  40.379   , 0.133  ,   0.336    ,  10.296   ,    0.168
  sim_card_set   , 44.333  , 63.730 ,    58.533     ,   55.341   ,     66.426     ,  46.086   , 0.114  ,   0.251    ,  10.212   ,    0.126
     switch      , 23.570  , 52.748 ,    44.074     ,   48.616   ,     68.421     ,  43.715   , 0.389  ,   0.926    ,  12.396   ,    0.465
      tape       , 66.808  , 80.511 ,    48.481     ,   37.395   ,     53.920     ,  50.457   , 0.132  ,   0.311    ,  20.119   ,    0.156
  terminalblock  , 53.045  , 69.340 ,    47.108     ,   52.621   ,     70.690     ,  39.905   , 0.075  ,   0.279    ,   9.025   ,    0.140
   toothbrush    , 35.335  , 61.581 ,    44.163     ,   51.096   ,     71.134     ,  37.528   , 0.512  ,   1.409    ,   5.994   ,    0.710
       toy       , 31.583  , 55.969 ,    47.386     ,   55.660   ,     73.288     ,  42.974   , 0.096  ,   0.231    ,   9.792   ,    0.116
    toy_brick    , 69.167  , 83.354 ,    58.157     ,   54.582   ,     65.234     ,  50.995   , 0.181  ,   0.575    ,  15.049   ,    0.288
   transistor1   , 37.917  , 59.867 ,    56.074     ,   58.010   ,     71.875     ,  47.646   , 0.184  ,   0.433    ,  13.009   ,    0.217
     u_block     , 59.396  , 80.642 ,    56.248     ,   39.085   ,     52.036     ,  38.179   , 0.083  ,   0.220    ,  11.711   ,    0.110
       usb       , 61.438  , 77.236 ,    50.668     ,   46.612   ,     60.674     ,  49.779   , 0.140  ,   0.642    ,  15.721   ,    0.322
   usb_adaptor   , 63.768  , 77.629 ,    53.644     ,   42.951   ,     55.535     ,  47.755   , 0.047  ,   0.141    ,  15.497   ,    0.070
     vcpill      , 83.560  , 92.247 ,    55.145     ,   46.297   ,     60.547     ,  37.361   , 0.349  ,   0.965    ,   8.906   ,    0.485
  wooden_beads   , 30.230  , 63.813 ,    39.014     ,   37.028   ,     60.759     ,  38.947   , 0.116  ,   0.305    ,  11.457   ,    0.153
    woodstick    , 71.400  , 78.279 ,    57.088     ,   37.594   ,     46.465     ,  52.285   , 0.239  ,   0.707    ,  17.984   ,    0.355
     zipper      , 57.320  , 69.978 ,    56.845     ,   64.767   ,     75.427     ,  41.299   , 0.611  ,   1.554    ,  11.011   ,    0.783
       Avg       , 50.400  , 69.763 ,    50.042     ,   46.318   ,     61.975     ,  43.743   , 0.157  ,   0.438    ,  12.394   ,    0.220
