      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.750  , 97.326 ,    70.229     ,   50.198   ,     65.169     ,  95.780   , 4.262  ,   7.624    ,  77.730   ,    3.963
   bottle_cap    , 97.386  , 98.993 ,    90.314     ,   90.676   ,     81.311     ,  99.207   , 27.986 ,   33.737   ,  95.797   ,   20.291
 button_battery  , 72.100  , 85.420 ,    75.229     ,   81.660   ,     80.529     ,  95.660   , 24.908 ,   30.717   ,  82.523   ,   18.145
     end_cap     , 74.159  , 84.284 ,    69.848     ,   71.785   ,     76.984     ,  91.978   , 7.053  ,   15.049   ,  78.492   ,    8.136
     eraser      , 83.854  , 93.551 ,    85.658     ,   86.764   ,     76.471     ,  98.754   , 27.425 ,   34.721   ,  92.383   ,   21.007
    fire_hood    , 81.000  , 91.344 ,    79.721     ,   76.274   ,     68.217     ,  98.374   , 17.891 ,   25.876   ,  85.851   ,   14.860
      mint       , 50.911  , 84.160 ,    63.044     ,   61.999   ,     65.350     ,  93.787   , 10.245 ,   18.108   ,  67.518   ,    9.956
     mounts      , 93.587  , 96.350 ,    84.016     ,   73.455   ,     72.934     ,  98.694   , 26.336 ,   31.900   ,  93.345   ,   18.977
       pcb       , 82.708  , 90.632 ,    75.217     ,   83.186   ,     78.058     ,  95.102   , 4.022  ,   7.724    ,  80.229   ,    4.017
  phone_battery  , 98.734  , 99.344 ,    85.578     ,   81.324   ,     75.556     ,  98.328   , 26.823 ,   33.401   ,  91.456   ,   20.049
   plastic_nut   , 88.800  , 94.451 ,    82.547     ,   73.352   ,     69.498     ,  98.821   , 28.082 ,   35.544   ,  93.606   ,   21.613
  plastic_plug   , 75.735  , 89.027 ,    77.913     ,   72.207   ,     66.667     ,  98.708   , 30.397 ,   35.230   ,  93.071   ,   21.381
 porcelain_doll  , 87.827  , 89.202 ,    84.922     ,   72.087   ,     73.077     ,  98.001   , 16.454 ,   25.084   ,  92.521   ,   14.340
    regulator    , 73.638  , 87.834 ,    55.304     ,   30.893   ,     43.257     ,  91.509   , 1.181  ,   1.790    ,  73.216   ,    0.903
rolled_strip_base, 99.837  , 99.923 ,    97.621     ,   98.981   ,     95.499     ,  99.266   , 19.126 ,   26.352   ,  97.826   ,   15.175
  sim_card_set   , 93.083  , 96.523 ,    91.632     ,   91.621   ,     85.492     ,  98.832   , 48.195 ,   49.572   ,  91.841   ,   32.954
     switch      , 95.670  , 97.804 ,    84.647     ,   86.787   ,     79.602     ,  92.831   , 25.688 ,   34.459   ,  85.617   ,   20.816
      tape       , 98.038  , 99.114 ,    94.743     ,   94.039   ,     86.245     ,  99.482   , 40.911 ,   44.892   ,  97.795   ,   28.943
  terminalblock  , 98.558  , 99.426 ,    90.843     ,   90.810   ,     87.678     ,  99.218   , 27.311 ,   31.993   ,  96.947   ,   19.042
   toothbrush    , 88.072  , 94.449 ,    79.667     ,   83.626   ,     76.986     ,  95.761   , 23.519 ,   30.399   ,  86.035   ,   17.924
       toy       , 76.750  , 86.386 ,    72.100     ,   78.386   ,     76.056     ,  92.221   , 8.668  ,   14.978   ,  79.064   ,    8.095
    toy_brick    , 75.125  , 79.753 ,    64.186     ,   60.140   ,     66.263     ,  95.706   , 10.331 ,   18.788   ,  81.085   ,   10.368
   transistor1   , 97.500  , 98.862 ,    95.134     ,   96.316   ,     90.819     ,  99.128   , 31.500 ,   35.348   ,  95.735   ,   21.469
     u_block     , 89.838  , 95.144 ,    82.207     ,   75.502   ,     66.949     ,  99.213   , 33.783 ,   40.319   ,  95.972   ,   25.249
       usb       , 82.353  , 90.124 ,    81.939     ,   79.020   ,     71.759     ,  97.888   , 21.167 ,   31.570   ,  89.483   ,   18.744
   usb_adaptor   , 90.781  , 96.285 ,    75.334     ,   68.763   ,     62.774     ,  97.356   , 12.304 ,   22.564   ,  85.726   ,   12.717
     vcpill      , 83.200  , 91.416 ,    79.671     ,   79.690   ,     69.401     ,  97.760   , 37.326 ,   44.272   ,  87.422   ,   28.429
  wooden_beads   , 80.570  , 92.055 ,    86.713     ,   84.892   ,     79.412     ,  97.102   , 28.182 ,   33.022   ,  86.331   ,   19.776
    woodstick    , 73.600  , 86.722 ,    74.022     ,   60.938   ,     56.727     ,  94.665   , 16.031 ,   23.444   ,  77.036   ,   13.278
     zipper      , 99.920  , 99.960 ,    97.312     ,   98.404   ,     93.722     ,  98.721   , 51.257 ,   52.748   ,  95.353   ,   35.822
       Avg       , 85.903  , 92.862 ,    80.910     ,   77.792   ,     74.615     ,  96.928   , 22.945 ,   29.041   ,  87.567   ,   17.548
