      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 100.000 ,100.000 ,    71.516     ,   52.595   ,     63.610     ,  84.230   , 0.605  ,   2.018    ,  48.588   ,    1.019
   bottle_cap    , 82.761  , 84.801 ,    66.403     ,   52.178   ,     64.615     ,  80.520   , 0.174  ,   0.842    ,  44.251   ,    0.423
 button_battery  , 80.392  , 88.628 ,    69.445     ,   74.428   ,     78.967     ,  82.726   , 1.355  ,   2.763    ,  56.328   ,    1.401
     end_cap     , 33.734  , 62.708 ,    61.087     ,   61.510   ,     74.759     ,  75.389   , 0.241  ,   0.551    ,  31.132   ,    0.276
     eraser      , 83.173  , 90.512 ,    67.496     ,   59.060   ,     63.158     ,  79.875   , 0.792  ,   4.799    ,  41.333   ,    2.459
    fire_hood    , 93.800  , 97.357 ,    61.788     ,   46.164   ,     54.630     ,  80.938   , 0.223  ,   0.911    ,  43.815   ,    0.458
      mint       , 75.694  , 93.583 ,    51.791     ,   50.090   ,     64.923     ,  71.949   , 1.055  ,   4.795    ,  35.455   ,    2.456
     mounts      , 85.172  , 89.899 ,    62.764     ,   45.164   ,     57.207     ,  75.586   , 0.510  ,   2.143    ,  34.255   ,    1.083
       pcb       , 96.667  , 98.488 ,    81.348     ,   86.327   ,     81.818     ,  87.349   , 0.963  ,   2.475    ,  54.885   ,    1.253
  phone_battery  , 94.240  , 96.491 ,    78.171     ,   66.034   ,     72.864     ,  79.421   , 0.416  ,   2.277    ,  42.745   ,    1.152
   plastic_nut   , 76.400  , 80.548 ,    59.668     ,   38.390   ,     53.005     ,  69.549   , 0.130  ,   0.748    ,  28.659   ,    0.375
  plastic_plug   , 78.023  , 88.273 ,    60.870     ,   47.686   ,     57.275     ,  77.136   , 0.215  ,   1.227    ,  42.041   ,    0.617
 porcelain_doll  , 71.609  , 85.888 ,    58.171     ,   37.236   ,     53.991     ,  86.466   , 0.376  ,   1.026    ,  57.045   ,    0.516
    regulator    , 63.261  , 74.030 ,    52.978     ,   30.516   ,     41.684     ,  74.731   , 0.062  ,   0.174    ,  37.809   ,    0.087
rolled_strip_base, 94.158  , 95.509 ,    93.265     ,   95.389   ,     93.676     ,  80.052   , 0.609  ,   1.842    ,  43.278   ,    0.930
  sim_card_set   , 87.042  , 87.399 ,    72.981     ,   67.201   ,     74.353     ,  72.046   , 1.082  ,   6.203    ,  37.172   ,    3.201
     switch      , 85.989  , 88.531 ,    68.865     ,   66.118   ,     73.529     ,  78.597   , 1.730  ,   4.899    ,  44.495   ,    2.511
      tape       , 91.000  , 95.580 ,    69.959     ,   55.740   ,     60.848     ,  81.026   , 0.820  ,   4.949    ,  44.199   ,    2.537
  terminalblock  , 96.554  , 98.325 ,    80.290     ,   79.080   ,     79.147     ,  83.053   , 0.459  ,   1.480    ,  54.231   ,    0.745
   toothbrush    , 86.111  , 84.172 ,    73.723     ,   71.371   ,     77.143     ,  82.102   , 2.808  ,   6.007    ,  48.191   ,    3.097
       toy       , 73.833  , 78.451 ,    63.453     ,   68.579   ,     73.288     ,  75.931   , 0.270  ,   0.732    ,  37.524   ,    0.367
    toy_brick    , 72.583  , 84.005 ,    66.517     ,   59.764   ,     67.606     ,  76.180   , 0.424  ,   1.244    ,  33.972   ,    0.626
   transistor1   , 96.833  , 98.523 ,    81.361     ,   80.560   ,     81.778     ,  79.917   , 0.635  ,   1.908    ,  42.506   ,    0.963
     u_block     , 81.335  , 87.205 ,    65.044     ,   43.216   ,     54.819     ,  73.064   , 0.359  ,   3.330    ,  33.599   ,    1.693
       usb       , 90.155  , 95.106 ,    69.646     ,   59.758   ,     66.972     ,  83.061   , 0.613  ,   2.841    ,  48.808   ,    1.441
   usb_adaptor   , 88.607  , 92.857 ,    56.303     ,   42.377   ,     56.751     ,  66.527   , 0.101  ,   0.714    ,  25.251   ,    0.358
     vcpill      , 89.040  , 93.883 ,    66.605     ,   58.236   ,     63.371     ,  77.361   , 1.782  ,   5.138    ,  41.627   ,    2.637
  wooden_beads   , 89.541  , 89.944 ,    66.530     ,   54.842   ,     65.185     ,  79.039   , 0.400  ,   1.069    ,  41.088   ,    0.537
    woodstick    , 80.320  , 89.675 ,    59.232     ,   36.547   ,     46.117     ,  61.606   , 0.402  ,   2.654    ,  21.848   ,    1.345
     zipper      , 100.000 ,100.000 ,    90.509     ,   88.879   ,     90.000     ,  77.620   , 3.544  ,   8.165    ,  44.744   ,    4.256
       Avg       , 83.934  , 89.679 ,    68.259     ,   59.168   ,     66.903     ,  77.768   , 0.772  ,   2.664    ,  41.362   ,    1.361
