      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.791  , 97.381 ,    70.785     ,   51.693   ,     65.156     ,  95.955   , 4.856  ,   10.692   ,  78.296   ,    5.648
   bottle_cap    , 96.977  , 98.771 ,    90.323     ,   90.335   ,     81.967     ,  99.175   , 28.872 ,   32.965   ,  95.643   ,   19.736
 button_battery  , 70.302  , 84.879 ,    73.841     ,   81.052   ,     80.000     ,  95.715   , 26.398 ,   33.143   ,  82.496   ,   19.863
     end_cap     , 76.562  , 85.274 ,    68.751     ,   71.363   ,     76.099     ,  92.434   , 7.164  ,   15.570   ,  80.074   ,    8.442
     eraser      , 81.330  , 92.657 ,    85.389     ,   86.127   ,     77.895     ,  98.817   , 27.338 ,   33.901   ,  92.648   ,   20.410
    fire_hood    , 79.920  , 90.658 ,    79.818     ,   75.826   ,     67.669     ,  98.355   , 17.773 ,   27.078   ,  85.744   ,   15.659
      mint       , 55.425  , 86.090 ,    65.050     ,   63.552   ,     66.781     ,  93.870   , 9.294  ,   16.993   ,  67.574   ,    9.286
     mounts      , 91.626  , 94.658 ,    83.774     ,   72.753   ,     73.214     ,  98.568   , 24.497 ,   30.797   ,  92.741   ,   18.201
       pcb       , 85.667  , 93.204 ,    74.700     ,   82.938   ,     78.088     ,  95.231   , 3.467  ,   7.804    ,  80.764   ,    4.061
  phone_battery  , 99.346  , 99.689 ,    84.987     ,   79.949   ,     76.705     ,  98.339   , 25.062 ,   32.189   ,  92.155   ,   19.181
   plastic_nut   , 90.120  , 95.422 ,    83.354     ,   75.351   ,     68.908     ,  98.857   , 30.732 ,   37.870   ,  93.608   ,   23.358
  plastic_plug   , 80.065  , 91.311 ,    77.984     ,   71.893   ,     65.409     ,  98.596   , 29.699 ,   34.665   ,  92.940   ,   20.966
 porcelain_doll  , 88.399  , 90.693 ,    83.572     ,   72.281   ,     70.312     ,  97.952   , 18.194 ,   25.199   ,  92.568   ,   14.416
    regulator    , 71.274  , 86.683 ,    54.046     ,   32.051   ,     42.938     ,  91.538   , 1.004  ,   2.258    ,  73.375   ,    1.142
rolled_strip_base, 99.060  , 99.510 ,    97.366     ,   98.817   ,     95.161     ,  99.236   , 18.220 ,   24.359   ,  97.758   ,   13.869
  sim_card_set   , 93.125  , 96.375 ,    92.274     ,   92.591   ,     86.170     ,  98.825   , 48.885 ,   49.748   ,  91.924   ,   33.110
     switch      , 94.199  , 96.907 ,    84.496     ,   86.906   ,     80.000     ,  93.082   , 27.077 ,   35.431   ,  85.793   ,   21.530
      tape       , 99.269  , 99.659 ,    95.511     ,   94.711   ,     87.640     ,  99.494   , 40.561 ,   45.294   ,  97.870   ,   29.277
  terminalblock  , 98.598  , 99.432 ,    90.874     ,   91.131   ,     87.770     ,  99.247   , 29.262 ,   33.923   ,  96.906   ,   20.426
   toothbrush    , 91.748  , 96.171 ,    79.955     ,   83.937   ,     77.637     ,  95.723   , 24.065 ,   31.012   ,  85.971   ,   18.352
       toy       , 73.042  , 82.543 ,    72.094     ,   76.775   ,     75.794     ,  92.098   , 9.405  ,   17.082   ,  78.394   ,    9.339
    toy_brick    , 70.583  , 81.597 ,    64.022     ,   60.733   ,     66.385     ,  96.017   , 11.723 ,   19.760   ,  82.230   ,   10.963
   transistor1   , 97.833  , 99.003 ,    95.356     ,   95.973   ,     91.852     ,  99.146   , 31.637 ,   34.563   ,  95.772   ,   20.892
     u_block     , 91.369  , 95.903 ,    81.354     ,   75.656   ,     66.390     ,  99.218   , 31.328 ,   39.147   ,  96.104   ,   24.337
       usb       , 81.822  , 89.578 ,    81.491     ,   78.266   ,     71.059     ,  97.874   , 22.022 ,   30.272   ,  89.856   ,   17.835
   usb_adaptor   , 93.156  , 97.047 ,    76.434     ,   69.748   ,     64.042     ,  97.459   , 13.538 ,   24.028   ,  85.903   ,   13.655
     vcpill      , 80.960  , 90.776 ,    78.986     ,   77.830   ,     69.274     ,  97.707   , 36.720 ,   43.642   ,  87.461   ,   27.912
  wooden_beads   , 80.612  , 92.456 ,    86.112     ,   84.121   ,     77.326     ,  97.118   , 28.959 ,   34.211   ,  86.654   ,   20.635
    woodstick    , 73.760  , 87.336 ,    74.896     ,   62.217   ,     58.228     ,  95.084   , 16.233 ,   24.474   ,  79.007   ,   13.943
     zipper      , 99.840  , 99.920 ,    96.915     ,   98.168   ,     93.570     ,  98.663   , 49.987 ,   52.991   ,  95.111   ,   36.046
       Avg       , 85.993  , 93.053 ,    80.817     ,   77.825   ,     74.648     ,  96.980   , 23.132 ,   29.369   ,  87.778   ,   17.750
