      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.688  , 95.782 ,    85.060     ,   79.481   ,     68.415     ,  97.855   , 20.771 ,   31.668   ,  86.669   ,   18.813
   bottle_cap    , 94.532  , 97.616 ,    90.362     ,   89.599   ,     78.443     ,  98.885   , 19.317 ,   25.051   ,  94.024   ,   14.319
 button_battery  , 87.303  , 92.254 ,    83.835     ,   86.813   ,     80.026     ,  97.986   , 29.971 ,   45.495   ,  83.706   ,   29.445
     end_cap     , 90.641  , 94.656 ,    81.936     ,   85.345   ,     79.228     ,  96.717   , 9.625  ,   17.160   ,  87.738   ,    9.385
     eraser      , 92.291  , 96.281 ,    89.941     ,   87.048   ,     78.822     ,  98.996   , 21.855 ,   29.723   ,  92.674   ,   17.456
    fire_hood    , 81.565  , 90.021 ,    77.340     ,   70.474   ,     62.296     ,  98.017   , 18.119 ,   26.941   ,  84.253   ,   15.568
      mint       , 73.459  , 93.010 ,    69.734     ,   70.666   ,     65.443     ,  93.347   , 13.677 ,   27.451   ,  64.353   ,   15.909
     mounts      , 97.350  , 98.746 ,    88.369     ,   79.264   ,     75.729     ,  98.887   , 25.835 ,   31.501   ,  91.729   ,   18.695
       pcb       , 90.601  , 95.451 ,    85.381     ,   91.197   ,     80.992     ,  97.885   , 27.045 ,   37.726   ,  85.987   ,   23.248
  phone_battery  , 93.705  , 96.962 ,    91.051     ,   89.540   ,     80.696     ,  99.145   , 52.011 ,   47.593   ,  93.442   ,   31.227
   plastic_nut   , 90.343  , 95.016 ,    85.373     ,   77.125   ,     69.782     ,  98.595   , 20.645 ,   27.633   ,  92.524   ,   16.032
  plastic_plug   , 88.605  , 94.788 ,    83.212     ,   78.709   ,     69.885     ,  97.433   , 15.813 ,   23.987   ,  86.676   ,   13.628
 porcelain_doll  , 96.567  , 98.336 ,    84.938     ,   76.549   ,     68.361     ,  97.012   , 13.949 ,   24.542   ,  85.484   ,   13.988
    regulator    , 75.364  , 87.981 ,    66.297     ,   54.580   ,     46.670     ,  94.229   , 14.782 ,   25.755   ,  75.008   ,   14.781
rolled_strip_base, 99.214  , 99.569 ,    98.857     ,   99.397   ,     96.284     ,  99.410   , 19.812 ,   25.921   ,  97.637   ,   14.890
  sim_card_set   , 96.308  , 97.684 ,    95.029     ,   95.463   ,     88.677     ,  98.134   , 34.171 ,   39.546   ,  87.589   ,   24.646
     switch      , 98.066  , 99.162 ,    91.793     ,   94.173   ,     85.632     ,  98.952   , 52.882 ,   55.208   ,  91.352   ,   38.129
      tape       , 98.994  , 99.478 ,    96.469     ,   95.290   ,     89.121     ,  99.283   , 27.727 ,   35.330   ,  96.364   ,   21.455
  terminalblock  , 97.672  , 99.102 ,    94.560     ,   95.700   ,     87.934     ,  99.368   , 24.300 ,   31.541   ,  96.353   ,   18.723
   toothbrush    , 94.606  , 96.997 ,    88.210     ,   90.170   ,     82.122     ,  96.848   , 31.201 ,   39.438   ,  88.563   ,   24.562
       toy       , 91.488  , 95.614 ,    81.424     ,   86.124   ,     79.117     ,  93.482   , 10.430 ,   20.014   ,  82.977   ,   11.120
    toy_brick    , 76.118  , 85.583 ,    74.138     ,   66.414   ,     64.270     ,  96.430   , 15.932 ,   25.151   ,  76.367   ,   14.384
   transistor1   , 97.895  , 99.012 ,    94.700     ,   96.216   ,     90.186     ,  98.820   , 30.705 ,   34.835   ,  94.284   ,   21.091
     u_block     , 96.654  , 97.984 ,    88.775     ,   85.218   ,     76.225     ,  99.047   , 26.927 ,   36.362   ,  92.597   ,   22.221
       usb       , 89.707  , 94.128 ,    88.780     ,   89.017   ,     80.765     ,  98.559   , 24.725 ,   33.902   ,  90.949   ,   20.411
   usb_adaptor   , 92.078  , 96.359 ,    82.568     ,   76.771   ,     70.937     ,  96.435   , 12.806 ,   22.399   ,  81.552   ,   12.612
     vcpill      , 93.136  , 96.742 ,    90.709     ,   89.443   ,     80.014     ,  99.047   , 55.594 ,   57.613   ,  92.203   ,   40.462
  wooden_beads   , 89.761  , 95.920 ,    85.295     ,   85.232   ,     74.957     ,  98.039   , 31.135 ,   38.900   ,  86.757   ,   24.146
    woodstick    , 77.243  , 88.458 ,    79.703     ,   68.804   ,     61.419     ,  97.127   , 30.944 ,   38.351   ,  81.712   ,   23.725
     zipper      , 99.811  , 99.897 ,    99.555     ,   99.728   ,     97.485     ,  99.056   , 48.607 ,   52.562   ,  96.537   ,   35.650
       Avg       , 91.092  , 95.620 ,    86.447     ,   84.318   ,     76.998     ,  97.768   , 26.044 ,   33.643   ,  87.935   ,   20.691
