      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 88.889  , 95.262 ,    78.576     ,   75.484   ,     65.517     ,  97.480   , 40.705 ,   46.683   ,  84.223   ,   30.448
   bottle_cap    , 95.874  , 98.126 ,    90.110     ,   89.573   ,     80.503     ,  99.245   , 38.494 ,   42.771   ,  95.888   ,   27.203
 button_battery  , 77.288  , 89.694 ,    77.343     ,   85.335   ,     81.061     ,  97.701   , 59.504 ,   57.654   ,  86.416   ,   40.502
     end_cap     , 81.450  , 89.695 ,    74.044     ,   77.485   ,     75.926     ,  93.465   , 8.167  ,   17.192   ,  83.954   ,    9.405
     eraser      , 87.220  , 94.679 ,    91.585     ,   90.777   ,     81.503     ,  99.305   , 41.622 ,   44.362   ,  94.917   ,   28.503
    fire_hood    , 68.720  , 83.118 ,    77.303     ,   70.476   ,     64.918     ,  98.210   , 24.388 ,   34.671   ,  84.607   ,   20.971
      mint       , 77.778  , 94.280 ,    70.714     ,   72.942   ,     66.925     ,  94.818   , 30.212 ,   38.860   ,  67.317   ,   24.116
     mounts      , 88.440  , 94.847 ,    87.156     ,   81.231   ,     73.649     ,  98.458   , 44.110 ,   47.665   ,  95.817   ,   31.290
       pcb       , 78.667  , 90.546 ,    77.318     ,   86.207   ,     76.950     ,  95.270   , 28.764 ,   35.651   ,  79.770   ,   21.692
  phone_battery  , 84.600  , 93.501 ,    91.270     ,   90.398   ,     83.283     ,  99.085   , 47.566 ,   49.779   ,  94.425   ,   33.137
   plastic_nut   , 84.000  , 91.994 ,    81.352     ,   72.977   ,     65.517     ,  99.206   , 38.853 ,   43.619   ,  93.939   ,   27.893
  plastic_plug   , 82.598  , 92.556 ,    85.544     ,   82.977   ,     78.136     ,  99.026   , 37.433 ,   40.502   ,  94.095   ,   25.393
 porcelain_doll  , 86.193  , 92.895 ,    86.801     ,   80.309   ,     73.282     ,  98.084   , 23.903 ,   32.470   ,  93.336   ,   19.382
    regulator    , 66.747  , 80.837 ,    52.443     ,   29.543   ,     41.969     ,  93.364   , 4.956  ,   13.065   ,  74.795   ,    6.989
rolled_strip_base, 95.915  , 98.049 ,    94.425     ,   97.371   ,     91.329     ,  99.574   , 39.409 ,   45.926   ,  98.152   ,   29.807
  sim_card_set   , 94.125  , 97.256 ,    91.813     ,   92.542   ,     84.638     ,  98.804   , 55.658 ,   53.483   ,  92.038   ,   36.503
     switch      , 91.993  , 96.375 ,    79.789     ,   83.649   ,     74.138     ,  92.166   , 50.238 ,   53.894   ,  81.075   ,   36.887
      tape       , 98.154  , 99.234 ,    94.775     ,   92.388   ,     84.173     ,  99.447   , 51.456 ,   52.063   ,  97.320   ,   35.193
  terminalblock  , 96.554  , 98.213 ,    94.149     ,   94.925   ,     91.748     ,  99.408   , 46.071 ,   46.226   ,  97.800   ,   30.061
   toothbrush    , 87.786  , 94.124 ,    85.987     ,   88.290   ,     82.742     ,  95.557   , 36.077 ,   41.305   ,  84.874   ,   26.028
       toy       , 83.333  , 91.299 ,    77.672     ,   84.838   ,     76.119     ,  89.341   , 21.834 ,   30.512   ,  82.534   ,   18.003
    toy_brick    , 82.875  , 86.171 ,    69.461     ,   66.194   ,     67.164     ,  95.439   , 15.069 ,   22.978   ,  72.329   ,   12.980
   transistor1   , 93.667  , 97.186 ,    92.736     ,   94.272   ,     88.288     ,  98.559   , 44.471 ,   44.543   ,  93.966   ,   28.653
     u_block     , 91.412  , 93.213 ,    85.520     ,   78.743   ,     71.642     ,  99.175   , 47.505 ,   50.948   ,  95.982   ,   34.182
       usb       , 83.538  , 91.382 ,    82.701     ,   82.514   ,     73.973     ,  97.527   , 37.976 ,   45.228   ,  90.947   ,   29.222
   usb_adaptor   , 85.990  , 92.499 ,    79.368     ,   74.693   ,     68.512     ,  98.025   , 28.970 ,   38.367   ,  88.234   ,   23.737
     vcpill      , 99.360  , 99.709 ,    93.731     ,   93.457   ,     83.951     ,  98.711   , 62.585 ,   64.094   ,  92.101   ,   47.160
  wooden_beads   , 83.588  , 93.998 ,    85.882     ,   85.980   ,     75.224     ,  98.022   , 51.560 ,   51.735   ,  88.583   ,   34.893
    woodstick    , 83.320  , 90.469 ,    79.082     ,   62.508   ,     61.887     ,  95.536   , 26.170 ,   28.114   ,  81.846   ,   16.356
     zipper      , 99.800  , 99.900 ,    98.219     ,   98.895   ,     95.172     ,  99.187   , 59.090 ,   60.327   ,  96.319   ,   43.191
       Avg       , 86.662  , 93.370 ,    83.562     ,   81.899   ,     75.995     ,  97.240   , 38.094 ,   42.490   ,  88.587   ,   27.659
