      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.709  , 97.387 ,    70.755     ,   50.937   ,     64.624     ,  95.851   , 5.279  ,   10.720   ,  77.753   ,    5.664
   bottle_cap    , 97.549  , 99.035 ,    91.305     ,   91.482   ,     84.459     ,  99.242   , 29.074 ,   33.709   ,  95.989   ,   20.271
 button_battery  , 68.423  , 83.675 ,    73.442     ,   80.933   ,     78.351     ,  95.483   , 25.142 ,   32.087   ,  82.208   ,   19.109
     end_cap     , 72.476  , 80.254 ,    67.066     ,   68.926   ,     75.862     ,  91.636   , 5.616  ,   13.880   ,  77.737   ,    7.457
     eraser      , 83.734  , 93.414 ,    87.499     ,   87.609   ,     78.176     ,  98.941   , 29.982 ,   36.328   ,  93.242   ,   22.195
    fire_hood    , 81.960  , 91.610 ,    80.491     ,   77.549   ,     66.935     ,  98.438   , 19.688 ,   29.318   ,  86.172   ,   17.177
      mint       , 63.976  , 90.329 ,    65.312     ,   64.690   ,     66.788     ,  93.395   , 10.304 ,   18.009   ,  67.003   ,    9.895
     mounts      , 92.239  , 95.568 ,    83.059     ,   70.934   ,     71.111     ,  98.454   , 23.677 ,   31.302   ,  93.034   ,   18.555
       pcb       , 82.917  , 90.599 ,    75.544     ,   83.699   ,     77.689     ,  94.851   , 3.459  ,   7.404    ,  79.654   ,    3.844
  phone_battery  , 98.080  , 98.892 ,    85.567     ,   81.803   ,     76.216     ,  98.250   , 25.717 ,   34.041   ,  91.399   ,   20.512
   plastic_nut   , 89.640  , 95.221 ,    82.473     ,   73.976   ,     65.502     ,  98.600   , 28.863 ,   36.268   ,  92.825   ,   22.151
  plastic_plug   , 77.696  , 90.427 ,    76.639     ,   69.163   ,     64.191     ,  98.668   , 27.736 ,   34.289   ,  93.023   ,   20.692
 porcelain_doll  , 89.665  , 93.169 ,    84.674     ,   74.020   ,     72.441     ,  98.045   , 17.761 ,   25.939   ,  92.408   ,   14.902
    regulator    , 72.957  , 84.315 ,    54.359     ,   31.046   ,     42.941     ,  90.757   , 0.888  ,   1.747    ,  71.392   ,    0.881
rolled_strip_base, 99.428  , 99.727 ,    97.438     ,   98.808   ,     94.862     ,  99.216   , 18.641 ,   25.051   ,  97.719   ,   14.319
  sim_card_set   , 93.292  , 96.551 ,    92.093     ,   92.111   ,     85.570     ,  98.893   , 47.028 ,   47.904   ,  92.076   ,   31.496
     switch      , 93.505  , 96.816 ,    82.704     ,   85.587   ,     77.108     ,  92.926   , 23.551 ,   32.162   ,  84.995   ,   19.163
      tape       , 98.769  , 99.429 ,    94.352     ,   93.768   ,     88.561     ,  99.439   , 38.048 ,   43.831   ,  97.629   ,   28.066
  terminalblock  , 99.279  , 99.715 ,    89.678     ,   89.696   ,     87.119     ,  99.204   , 26.645 ,   32.210   ,  96.758   ,   19.196
   toothbrush    , 89.788  , 95.012 ,    80.044     ,   83.746   ,     77.872     ,  95.539   , 22.506 ,   29.832   ,  85.647   ,   17.531
       toy       , 78.167  , 88.969 ,    72.133     ,   79.096   ,     75.930     ,  91.124   , 6.052  ,   13.711   ,  76.809   ,    7.360
    toy_brick    , 70.000  , 81.554 ,    65.221     ,   60.643   ,     66.960     ,  95.933   , 9.525  ,   18.962   ,  82.197   ,   10.474
   transistor1   , 97.708  , 99.021 ,    95.540     ,   96.793   ,     90.465     ,  99.053   , 30.815 ,   34.485   ,  95.303   ,   20.835
     u_block     , 92.304  , 96.080 ,    82.255     ,   74.647   ,     66.926     ,  99.219   , 30.776 ,   38.322   ,  96.076   ,   23.703
       usb       , 78.309  , 87.117 ,    78.901     ,   74.133   ,     70.983     ,  97.519   , 17.679 ,   27.677   ,  88.429   ,   16.061
   usb_adaptor   , 86.795  , 94.641 ,    73.643     ,   66.972   ,     63.190     ,  97.278   , 11.533 ,   22.443   ,  85.279   ,   12.640
     vcpill      , 81.600  , 91.100 ,    78.055     ,   78.446   ,     67.508     ,  97.855   , 40.068 ,   46.017   ,  87.951   ,   29.885
  wooden_beads   , 80.952  , 92.378 ,    85.585     ,   83.927   ,     75.802     ,  97.043   , 29.380 ,   34.346   ,  86.475   ,   20.734
    woodstick    , 74.920  , 85.853 ,    74.913     ,   62.334   ,     60.000     ,  94.473   , 17.630 ,   24.208   ,  78.402   ,   13.771
     zipper      , 97.800  , 98.719 ,    95.938     ,   97.403   ,     93.363     ,  98.495   , 46.241 ,   50.705   ,  94.633   ,   33.963
       Avg       , 85.921  , 92.886 ,    80.556     ,   77.496   ,     74.250     ,  96.794   , 22.310 ,   28.897   ,  87.341   ,   17.417
