      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.301  , 97.137 ,    70.256     ,   47.826   ,     65.565     ,  95.703   , 3.571  ,   8.387    ,  76.880   ,    4.377
   bottle_cap    , 97.794  , 99.098 ,    90.390     ,   90.302   ,     81.818     ,  99.141   , 28.320 ,   33.517   ,  95.475   ,   20.133
 button_battery  , 74.877  , 87.924 ,    73.265     ,   80.505   ,     80.891     ,  95.211   , 20.434 ,   28.264   ,  82.088   ,   16.458
     end_cap     , 75.000  , 84.316 ,    69.486     ,   72.112   ,     76.281     ,  91.402   , 6.601  ,   14.173   ,  77.686   ,    7.627
     eraser      , 86.298  , 93.584 ,    84.588     ,   83.902   ,     74.093     ,  98.775   , 25.763 ,   32.637   ,  92.983   ,   19.501
    fire_hood    , 80.000  , 90.288 ,    79.455     ,   74.827   ,     66.667     ,  98.466   , 19.781 ,   28.083   ,  86.920   ,   16.335
      mint       , 49.913  , 84.854 ,    65.943     ,   61.063   ,     67.692     ,  93.385   , 5.875  ,   13.059   ,  66.461   ,    6.986
     mounts      , 90.768  , 93.535 ,    83.861     ,   74.464   ,     70.234     ,  98.385   , 25.672 ,   31.109   ,  92.311   ,   18.419
       pcb       , 84.583  , 92.066 ,    73.951     ,   82.868   ,     77.301     ,  94.654   , 3.228  ,   8.043    ,  78.843   ,    4.190
  phone_battery  , 98.203  , 99.039 ,    84.944     ,   81.172   ,     74.587     ,  98.246   , 18.983 ,   27.942   ,  91.495   ,   16.240
   plastic_nut   , 89.520  , 95.165 ,    83.803     ,   75.631   ,     67.925     ,  98.695   , 27.851 ,   34.809   ,  92.907   ,   21.072
  plastic_plug   , 73.448  , 86.391 ,    76.633     ,   69.648   ,     64.130     ,  98.739   , 28.423 ,   33.937   ,  93.203   ,   20.436
 porcelain_doll  , 87.745  , 88.726 ,    84.131     ,   70.032   ,     73.600     ,  97.890   , 12.418 ,   20.954   ,  92.147   ,   11.703
    regulator    , 74.559  , 86.974 ,    53.729     ,   27.807   ,     42.469     ,  91.261   , 0.491  ,   2.158    ,  72.583   ,    1.091
rolled_strip_base, 99.551  , 99.792 ,    96.997     ,   98.675   ,     94.902     ,  99.109   , 16.162 ,   22.421   ,  97.426   ,   12.626
  sim_card_set   , 95.292  , 97.796 ,    88.128     ,   89.339   ,     80.429     ,  98.832   , 47.199 ,   48.799   ,  91.936   ,   32.274
     switch      , 92.933  , 96.686 ,    83.365     ,   85.992   ,     77.966     ,  91.870   , 19.743 ,   27.704   ,  84.855   ,   16.079
      tape       , 99.077  , 99.563 ,    94.949     ,   94.183   ,     88.302     ,  99.427   , 35.556 ,   43.008   ,  97.640   ,   27.395
  terminalblock  , 96.675  , 98.737 ,    89.104     ,   89.805   ,     85.517     ,  98.979   , 28.037 ,   33.322   ,  96.323   ,   19.991
   toothbrush    , 85.376  , 93.022 ,    74.678     ,   78.143   ,     77.756     ,  95.014   , 16.346 ,   24.770   ,  84.075   ,   14.136
       toy       , 76.667  , 86.292 ,    69.788     ,   76.485   ,     74.219     ,  90.684   , 7.231  ,   11.971   ,  76.341   ,    6.366
    toy_brick    , 73.500  , 80.660 ,    68.784     ,   66.332   ,     67.406     ,  96.397   , 13.843 ,   23.915   ,  84.881   ,   13.582
   transistor1   , 97.875  , 99.114 ,    95.913     ,   97.022   ,     90.633     ,  99.106   , 30.362 ,   34.350   ,  95.654   ,   20.737
     u_block     , 91.922  , 96.363 ,    81.340     ,   74.012   ,     66.116     ,  99.173   , 29.717 ,   35.940   ,  95.730   ,   21.907
       usb       , 77.614  , 86.333 ,    79.373     ,   76.556   ,     70.317     ,  97.682   , 19.581 ,   30.665   ,  88.518   ,   18.109
   usb_adaptor   , 88.849  , 95.294 ,    74.096     ,   68.007   ,     62.464     ,  97.477   , 14.358 ,   24.102   ,  86.707   ,   13.702
     vcpill      , 79.200  , 90.456 ,    77.547     ,   78.000   ,     66.871     ,  97.547   , 31.601 ,   40.134   ,  87.967   ,   25.105
  wooden_beads   , 87.117  , 95.095 ,    86.378     ,   85.405   ,     77.008     ,  96.904   , 24.306 ,   31.447   ,  86.247   ,   18.657
    woodstick    , 75.560  , 87.636 ,    72.104     ,   60.342   ,     53.684     ,  94.565   , 16.701 ,   24.094   ,  78.903   ,   13.697
     zipper      , 100.000 ,100.000 ,    96.638     ,   98.013   ,     93.737     ,  98.390   , 45.708 ,   50.306   ,  94.370   ,   33.606
       Avg       , 85.774  , 92.731 ,    80.121     ,   76.949   ,     73.686     ,  96.704   , 20.795 ,   27.467   ,  87.319   ,   16.418
