      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 56.985  , 71.501 ,    58.078     ,   40.413   ,     55.724     ,  93.447   , 1.501  ,   4.213    ,  69.087   ,    2.152
   bottle_cap    , 91.748  , 96.001 ,    77.698     ,   72.455   ,     70.588     ,  97.648   , 12.361 ,   23.909   ,  88.083   ,   13.578
 button_battery  , 58.374  , 74.834 ,    57.466     ,   67.142   ,     77.157     ,  95.447   , 16.390 ,   20.703   ,  74.921   ,   11.547
     end_cap     , 64.183  , 74.638 ,    61.497     ,   66.906   ,     73.427     ,  88.185   , 2.028  ,   6.646    ,  69.008   ,    3.437
     eraser      , 67.107  , 84.044 ,    76.387     ,   72.036   ,     67.669     ,  97.615   , 16.802 ,   24.297   ,  86.711   ,   13.828
    fire_hood    , 74.840  , 86.110 ,    69.600     ,   57.244   ,     57.508     ,  97.267   , 8.899  ,   16.433   ,  76.959   ,    8.952
      mint       , 59.158  , 88.030 ,    64.099     ,   61.473   ,     66.667     ,  91.428   , 2.288  ,   7.816    ,  58.465   ,    4.067
     mounts      , 64.624  , 83.737 ,    73.506     ,   66.909   ,     61.411     ,  96.656   , 13.448 ,   21.045   ,  86.122   ,   11.760
       pcb       , 46.917  , 65.357 ,    52.559     ,   62.596   ,     75.639     ,  85.453   , 0.659  ,   1.521    ,  54.413   ,    0.766
  phone_battery  , 68.382  , 78.683 ,    64.273     ,   55.274   ,     61.538     ,  97.035   , 7.487  ,   16.737   ,  81.818   ,    9.133
   plastic_nut   , 58.080  , 71.512 ,    64.249     ,   46.666   ,     53.801     ,  91.860   , 3.382  ,   10.581   ,  66.572   ,    5.586
  plastic_plug   , 64.338  , 82.631 ,    64.702     ,   55.559   ,     58.661     ,  97.067   , 14.998 ,   22.733   ,  83.624   ,   12.824
 porcelain_doll  , 74.959  , 86.896 ,    74.242     ,   67.631   ,     61.411     ,  96.987   , 11.145 ,   22.099   ,  88.606   ,   12.422
    regulator    , 68.309  , 75.438 ,    48.855     ,   28.027   ,     42.038     ,  82.151   , 0.095  ,   0.366    ,  47.510   ,    0.184
rolled_strip_base, 85.335  , 93.277 ,    80.013     ,   89.319   ,     85.417     ,  96.455   , 10.652 ,   18.827   ,  88.257   ,   10.392
  sim_card_set   , 65.750  , 81.921 ,    75.316     ,   76.614   ,     72.083     ,  98.003   , 27.797 ,   36.892   ,  87.305   ,   22.618
     switch      , 60.417  , 77.289 ,    60.678     ,   62.736   ,     69.424     ,  90.238   , 4.720  ,   8.723    ,  70.430   ,    4.560
      tape       , 67.577  , 84.689 ,    75.784     ,   70.233   ,     62.992     ,  97.283   , 17.198 ,   25.743   ,  87.709   ,   14.773
  terminalblock  , 78.405  , 88.462 ,    57.564     ,   61.400   ,     71.834     ,  93.530   , 0.937  ,   2.421    ,  75.993   ,    1.226
   toothbrush    , 80.842  , 90.678 ,    76.605     ,   82.421   ,     75.699     ,  94.335   , 23.377 ,   32.623   ,  80.110   ,   19.491
       toy       , 50.375  , 65.275 ,    49.593     ,   57.472   ,     73.739     ,  87.006   , 0.964  ,   3.088    ,  64.892   ,    1.568
    toy_brick    , 64.125  , 79.557 ,    57.747     ,   52.543   ,     65.759     ,  90.553   , 1.990  ,   5.580    ,  57.101   ,    2.870
   transistor1   , 58.708  , 75.533 ,    69.387     ,   72.450   ,     74.525     ,  96.243   , 17.565 ,   22.500   ,  85.376   ,   12.676
     u_block     , 76.956  , 89.021 ,    79.449     ,   72.259   ,     64.220     ,  97.334   , 26.448 ,   34.598   ,  87.307   ,   20.917
       usb       , 27.124  , 53.513 ,    51.540     ,   44.613   ,     60.935     ,  91.879   , 1.157  ,   3.498    ,  69.729   ,    1.780
   usb_adaptor   , 57.770  , 68.478 ,    56.894     ,   43.095   ,     56.972     ,  91.260   , 0.826  ,   2.835    ,  62.942   ,    1.438
     vcpill      , 71.320  , 83.602 ,    82.272     ,   78.754   ,     72.193     ,  98.042   , 32.374 ,   40.574   ,  87.667   ,   25.450
  wooden_beads   , 72.024  , 85.822 ,    78.944     ,   74.185   ,     71.820     ,  97.265   , 19.928 ,   23.613   ,  83.538   ,   13.387
    woodstick    , 78.000  , 83.542 ,    73.748     ,   51.571   ,     57.639     ,  91.120   , 3.992  ,   12.365   ,  67.655   ,    6.590
     zipper      , 60.560  , 76.086 ,    62.562     ,   71.039   ,     75.547     ,  95.447   , 14.150 ,   22.575   ,  75.032   ,   12.724
       Avg       , 65.776  , 79.872 ,    66.510     ,   62.701   ,     66.468     ,  93.808   , 10.519 ,   16.519   ,  75.431   ,    9.423
