      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 87.541  , 88.385 ,    75.353     ,   61.960   ,     63.158     ,  97.405   , 15.542 ,   28.591   ,  83.891   ,   16.680
   bottle_cap    , 95.098  , 97.914 ,    89.537     ,   89.897   ,     80.757     ,  98.725   , 21.394 ,   28.051   ,  92.758   ,   16.314
 button_battery  , 75.204  , 88.664 ,    74.055     ,   82.961   ,     78.327     ,  97.051   , 47.629 ,   48.584   ,  82.323   ,   32.087
     end_cap     , 74.279  , 80.945 ,    71.593     ,   74.402   ,     74.851     ,  93.249   , 4.683  ,   11.954   ,  80.192   ,    6.357
     eraser      , 83.694  , 92.292 ,    89.931     ,   88.238   ,     79.656     ,  98.454   , 27.512 ,   33.318   ,  90.174   ,   19.989
    fire_hood    , 74.000  , 85.914 ,    71.978     ,   65.073   ,     58.065     ,  98.152   , 20.065 ,   30.592   ,  83.522   ,   18.058
      mint       , 75.738  , 93.637 ,    69.049     ,   71.470   ,     65.916     ,  94.360   , 23.111 ,   36.214   ,  65.871   ,   22.111
     mounts      , 90.155  , 95.296 ,    85.976     ,   77.803   ,     73.518     ,  98.619   , 26.550 ,   37.239   ,  92.723   ,   22.880
       pcb       , 77.542  , 88.010 ,    67.496     ,   78.993   ,     76.076     ,  93.689   , 10.643 ,   19.582   ,  73.763   ,   10.854
  phone_battery  , 86.070  , 93.735 ,    86.303     ,   84.446   ,     78.065     ,  98.541   , 15.093 ,   25.905   ,  91.703   ,   14.880
   plastic_nut   , 82.800  , 91.642 ,    78.457     ,   71.337   ,     64.730     ,  97.973   , 23.579 ,   31.430   ,  87.862   ,   18.645
  plastic_plug   , 81.005  , 92.040 ,    74.783     ,   71.825   ,     64.935     ,  97.354   , 24.590 ,   30.275   ,  86.329   ,   17.838
 porcelain_doll  , 83.252  , 88.245 ,    84.465     ,   72.352   ,     69.841     ,  96.930   , 13.638 ,   20.612   ,  86.387   ,   11.490
    regulator    , 53.045  , 73.435 ,    48.355     ,   24.370   ,     42.174     ,  87.881   , 0.939  ,   4.850    ,  56.112   ,    2.485
rolled_strip_base, 93.832  , 97.203 ,    92.232     ,   96.103   ,     90.272     ,  99.223   , 20.011 ,   29.868   ,  96.680   ,   17.556
  sim_card_set   , 93.458  , 96.739 ,    93.189     ,   93.041   ,     86.284     ,  98.545   , 37.468 ,   38.725   ,  89.919   ,   24.012
     switch      , 93.791  , 96.770 ,    79.051     ,   83.816   ,     73.832     ,  95.915   , 43.408 ,   52.004   ,  82.247   ,   35.139
      tape       , 90.846  , 95.060 ,    89.732     ,   86.286   ,     79.570     ,  98.684   , 30.781 ,   37.804   ,  94.306   ,   23.307
  terminalblock  , 95.272  , 97.420 ,    88.870     ,   91.076   ,     83.732     ,  98.891   , 24.908 ,   33.732   ,  94.786   ,   20.287
   toothbrush    , 95.261  , 98.051 ,    84.274     ,   88.305   ,     79.819     ,  94.651   , 26.423 ,   35.899   ,  82.158   ,   21.876
       toy       , 74.500  , 81.855 ,    68.239     ,   74.234   ,     74.621     ,  88.466   , 9.166  ,   16.760   ,  74.064   ,    9.146
    toy_brick    , 79.250  , 87.549 ,    67.279     ,   64.227   ,     65.823     ,  94.618   , 14.518 ,   21.349   ,  67.304   ,   11.950
   transistor1   , 89.792  , 94.839 ,    87.004     ,   90.028   ,     82.353     ,  97.836   , 26.406 ,   29.532   ,  90.841   ,   17.324
     u_block     , 94.600  , 97.369 ,    84.493     ,   80.478   ,     72.558     ,  98.596   , 31.292 ,   39.081   ,  92.876   ,   24.286
       usb       , 79.085  , 85.129 ,    77.521     ,   73.496   ,     68.617     ,  96.927   , 18.629 ,   33.085   ,  89.235   ,   19.822
   usb_adaptor   , 93.438  , 97.183 ,    74.544     ,   71.403   ,     65.744     ,  95.740   , 12.919 ,   22.895   ,  75.244   ,   12.927
     vcpill      , 88.200  , 94.302 ,    86.469     ,   86.190   ,     77.509     ,  98.467   , 43.364 ,   51.078   ,  88.439   ,   34.298
  wooden_beads   , 87.500  , 95.321 ,    85.547     ,   84.622   ,     76.289     ,  97.889   , 31.839 ,   38.200   ,  85.775   ,   23.610
    woodstick    , 79.840  , 88.450 ,    76.300     ,   59.319   ,     58.369     ,  94.100   , 18.165 ,   22.699   ,  75.821   ,   12.803
     zipper      , 98.320  , 99.100 ,    97.814     ,   98.335   ,     94.850     ,  98.333   , 43.729 ,   47.776   ,  93.816   ,   31.385
       Avg       , 84.880  , 91.750 ,    79.996     ,   77.870   ,     73.344     ,  96.509   , 23.600 ,   31.256   ,  84.237   ,   19.013
