      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 73.039  , 86.389 ,    61.108     ,   48.946   ,     55.635     ,  95.863   , 7.172  ,   14.412   ,  80.143   ,    7.765
   bottle_cap    , 90.359  , 95.546 ,    75.694     ,   73.810   ,     66.667     ,  98.190   , 32.033 ,   41.261   ,  94.004   ,   25.993
 button_battery  , 59.109  , 75.791 ,    54.675     ,   64.859   ,     76.206     ,  94.023   , 3.464  ,   7.577    ,  82.393   ,    3.938
     end_cap     , 60.256  , 74.348 ,    55.345     ,   64.176   ,     72.697     ,  88.874   , 0.803  ,   2.382    ,  70.813   ,    1.205
     eraser      , 89.263  , 94.783 ,    91.531     ,   90.508   ,     85.015     ,  99.406   , 31.979 ,   35.286   ,  97.424   ,   21.422
    fire_hood    , 77.280  , 89.531 ,    83.194     ,   78.272   ,     73.307     ,  98.487   , 21.606 ,   33.700   ,  89.368   ,   20.264
      mint       , 59.462  , 88.674 ,    55.403     ,   59.017   ,     64.823     ,  92.179   , 5.492  ,   12.955   ,  73.114   ,    6.926
     mounts      , 86.683  , 93.369 ,    72.171     ,   58.699   ,     61.350     ,  97.251   , 16.419 ,   24.640   ,  93.980   ,   14.051
       pcb       , 70.458  , 85.909 ,    56.620     ,   70.866   ,     75.593     ,  90.257   , 0.945  ,   2.017    ,  69.613   ,    1.019
  phone_battery  , 73.611  , 86.063 ,    56.843     ,   51.227   ,     59.735     ,  96.470   , 7.049  ,   10.228   ,  87.331   ,    5.390
   plastic_nut   , 65.720  , 79.299 ,    64.172     ,   49.778   ,     53.521     ,  96.523   , 14.786 ,   23.359   ,  86.733   ,   13.224
  plastic_plug   , 66.462  , 85.407 ,    70.615     ,   66.840   ,     60.052     ,  98.335   , 23.750 ,   31.738   ,  93.403   ,   18.862
 porcelain_doll  , 84.477  , 93.571 ,    82.268     ,   77.958   ,     67.511     ,  98.594   , 19.171 ,   27.104   ,  95.238   ,   15.677
    regulator    , 63.982  , 80.204 ,    49.783     ,   27.074   ,     41.336     ,  92.975   , 0.260  ,   0.624    ,  80.608   ,    0.313
rolled_strip_base, 76.634  , 89.311 ,    75.585     ,   87.868   ,     83.612     ,  98.857   , 15.563 ,   18.718   ,  97.071   ,   10.325
  sim_card_set   , 29.792  , 56.397 ,    51.990     ,   48.287   ,     67.664     ,  97.909   , 5.842  ,   13.077   ,  88.709   ,    6.996
     switch      , 77.778  , 89.299 ,    68.123     ,   70.503   ,     69.434     ,  83.496   , 2.675  ,   6.288    ,  74.846   ,    3.246
      tape       , 86.038  , 93.981 ,    88.822     ,   88.550   ,     81.992     ,  99.122   , 32.248 ,   43.464   ,  97.173   ,   27.766
  terminalblock  , 47.917  , 63.609 ,    52.917     ,   53.738   ,     70.922     ,  96.453   , 2.723  ,   6.366    ,  91.310   ,    3.288
   toothbrush    , 68.096  , 82.658 ,    53.767     ,   60.277   ,     71.404     ,  89.851   , 3.733  ,   7.779    ,  72.284   ,    4.047
       toy       , 63.667  , 75.587 ,    54.853     ,   60.894   ,     73.413     ,  90.725   , 2.025  ,   6.275    ,  76.864   ,    3.239
    toy_brick    , 83.542  , 91.811 ,    81.724     ,   80.222   ,     75.482     ,  98.684   , 32.150 ,   42.455   ,  94.895   ,   26.948
   transistor1   , 50.833  , 66.437 ,    53.196     ,   56.928   ,     73.084     ,  95.987   , 3.600  ,   7.212    ,  85.515   ,    3.741
     u_block     , 79.804  , 88.776 ,    77.755     ,   66.216   ,     62.252     ,  98.848   , 24.641 ,   30.881   ,  96.326   ,   18.260
       usb       , 63.399  , 77.693 ,    58.268     ,   49.831   ,     61.667     ,  94.510   , 5.185  ,   11.183   ,  76.450   ,    5.922
   usb_adaptor   , 61.755  , 78.192 ,    57.909     ,   46.653   ,     56.327     ,  95.650   , 2.270  ,   4.320    ,  82.696   ,    2.208
     vcpill      , 81.840  , 91.920 ,    77.532     ,   77.810   ,     68.148     ,  97.468   , 29.511 ,   33.081   ,  94.129   ,   19.819
  wooden_beads   , 58.036  , 80.158 ,    56.490     ,   55.321   ,     60.980     ,  96.630   , 7.722  ,   12.518   ,  90.621   ,    6.677
    woodstick    , 89.600  , 94.434 ,    89.114     ,   80.723   ,     77.209     ,  97.191   , 28.958 ,   41.351   ,  92.411   ,   26.065
     zipper      , 51.720  , 74.579 ,    57.454     ,   67.830   ,     75.945     ,  93.360   , 9.034  ,   12.954   ,  83.776   ,    6.926
       Avg       , 69.687  , 83.457 ,    66.164     ,   64.456   ,     68.099     ,  95.406   , 13.094 ,   18.840   ,  86.308   ,   11.051
