      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 82.190  , 91.582 ,    64.691     ,   50.019   ,     57.143     ,  94.838   , 8.329  ,   17.843   ,  72.459   ,    9.795
   bottle_cap    , 75.735  , 89.736 ,    71.843     ,   67.329   ,     66.667     ,  98.648   , 27.394 ,   36.050   ,  93.327   ,   21.989
 button_battery  , 70.588  , 84.609 ,    67.283     ,   77.190   ,     78.863     ,  93.436   , 29.363 ,   34.884   ,  75.635   ,   21.127
     end_cap     , 60.096  , 80.512 ,    58.310     ,   66.754   ,     74.223     ,  84.955   , 4.255  ,   10.672   ,  60.061   ,    5.637
     eraser      , 89.423  , 95.977 ,    85.709     ,   82.198   ,     78.065     ,  98.712   , 25.416 ,   30.146   ,  92.613   ,   17.748
    fire_hood    , 80.560  , 91.900 ,    78.085     ,   74.881   ,     67.181     ,  98.335   , 29.314 ,   35.716   ,  86.556   ,   21.741
      mint       , 64.323  , 91.309 ,    61.895     ,   64.718   ,     66.446     ,  92.238   , 10.661 ,   22.743   ,  60.772   ,   12.830
     mounts      , 94.281  , 97.569 ,    77.578     ,   70.836   ,     64.952     ,  97.036   , 28.816 ,   34.272   ,  85.397   ,   20.679
       pcb       , 63.625  , 82.608 ,    57.727     ,   71.840   ,     75.804     ,  91.560   , 2.362  ,   5.677    ,  65.184   ,    2.922
  phone_battery  , 73.080  , 88.844 ,    66.332     ,   66.385   ,     60.403     ,  95.709   , 20.273 ,   29.517   ,  82.747   ,   17.314
   plastic_nut   , 81.000  , 89.583 ,    79.395     ,   67.943   ,     65.468     ,  97.511   , 25.738 ,   31.582   ,  87.706   ,   18.752
  plastic_plug   , 77.369  , 90.342 ,    78.768     ,   74.548   ,     68.027     ,  98.261   , 32.501 ,   38.383   ,  90.657   ,   23.749
 porcelain_doll  , 74.101  , 85.776 ,    72.841     ,   58.564   ,     58.006     ,  96.922   , 9.732  ,   15.819   ,  88.347   ,    8.589
    regulator    , 39.463  , 60.890 ,    37.927     ,   20.051   ,     41.423     ,  83.775   , 0.139  ,   0.741    ,  52.847   ,    0.372
rolled_strip_base, 91.258  , 96.387 ,    86.199     ,   93.250   ,     87.251     ,  97.915   , 20.396 ,   28.692   ,  94.619   ,   16.749
  sim_card_set   , 87.583  , 94.476 ,    84.040     ,   85.853   ,     77.494     ,  98.411   , 39.213 ,   46.282   ,  89.120   ,   30.109
     switch      , 83.905  , 92.177 ,    65.168     ,   70.801   ,     69.632     ,  93.426   , 14.873 ,   23.437   ,  79.518   ,   13.274
      tape       , 94.192  , 97.496 ,    90.483     ,   90.284   ,     83.401     ,  98.746   , 32.114 ,   39.207   ,  95.162   ,   24.383
  terminalblock  , 87.861  , 95.288 ,    74.107     ,   80.531   ,     72.034     ,  96.937   , 21.783 ,   27.972   ,  89.536   ,   16.260
   toothbrush    , 90.768  , 94.896 ,    72.921     ,   76.871   ,     74.060     ,  93.074   , 13.369 ,   20.031   ,  77.716   ,   11.131
       toy       , 51.167  , 69.557 ,    51.716     ,   59.116   ,     73.592     ,  86.970   , 1.044  ,   4.042    ,  67.147   ,    2.063
    toy_brick    , 78.833  , 82.016 ,    71.930     ,   69.115   ,     67.957     ,  97.165   , 20.178 ,   28.105   ,  84.780   ,   16.350
   transistor1   , 95.708  , 98.028 ,    89.117     ,   91.508   ,     83.603     ,  98.359   , 25.772 ,   31.698   ,  92.672   ,   18.834
     u_block     , 62.798  , 81.116 ,    71.337     ,   56.110   ,     59.877     ,  98.729   , 21.228 ,   23.072   ,  93.781   ,   13.040
       usb       , 68.832  , 82.759 ,    68.321     ,   66.722   ,     62.903     ,  95.309   , 10.094 ,   19.223   ,  77.995   ,   10.634
   usb_adaptor   , 78.986  , 92.058 ,    67.482     ,   64.855   ,     58.555     ,  96.329   , 17.417 ,   26.353   ,  84.127   ,   15.176
     vcpill      , 72.960  , 86.725 ,    74.090     ,   74.234   ,     64.000     ,  96.913   , 27.824 ,   33.306   ,  87.279   ,   19.980
  wooden_beads   , 89.371  , 95.895 ,    80.887     ,   79.533   ,     71.014     ,  96.302   , 23.694 ,   30.551   ,  83.452   ,   18.030
    woodstick    , 78.000  , 88.974 ,    80.781     ,   72.245   ,     66.372     ,  95.417   , 30.771 ,   38.417   ,  84.372   ,   23.776
     zipper      , 99.840  , 99.920 ,    92.208     ,   95.575   ,     88.263     ,  96.267   , 17.439 ,   26.506   ,  88.497   ,   15.278
       Avg       , 77.930  , 88.967 ,    72.639     ,   71.329   ,     69.423     ,  95.274   , 19.717 ,   26.365   ,  82.136   ,   15.610
