      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 52.819  , 71.432 ,    59.604     ,   48.173   ,     54.800     ,  95.978   , 7.275  ,   13.619   ,  81.289   ,    7.307
   bottle_cap    , 62.990  , 78.423 ,    63.542     ,   53.372   ,     61.472     ,  98.467   , 16.760 ,   23.953   ,  94.305   ,   13.606
 button_battery  , 51.389  , 68.981 ,    52.777     ,   62.911   ,     76.033     ,  93.955   , 4.740  ,   10.437   ,  81.996   ,    5.506
     end_cap     , 56.090  , 71.195 ,    58.279     ,   65.145   ,     73.413     ,  86.583   , 0.635  ,   1.942    ,  65.271   ,    0.980
     eraser      , 89.143  , 94.800 ,    85.828     ,   86.895   ,     79.470     ,  99.052   , 30.754 ,   35.155   ,  95.609   ,   21.326
    fire_hood    , 72.560  , 82.739 ,    82.167     ,   73.185   ,     70.345     ,  98.544   , 32.423 ,   37.466   ,  88.758   ,   23.051
      mint       , 70.920  , 92.428 ,    57.042     ,   57.866   ,     65.023     ,  92.684   , 5.679  ,   11.982   ,  76.352   ,    6.373
     mounts      , 75.408  , 88.232 ,    69.607     ,   54.071   ,     60.377     ,  96.686   , 13.577 ,   19.780   ,  92.356   ,   10.976
       pcb       , 58.500  , 72.416 ,    57.797     ,   66.376   ,     75.862     ,  92.360   , 1.761  ,   4.239    ,  73.494   ,    2.166
  phone_battery  , 61.397  , 78.868 ,    52.609     ,   50.202   ,     59.551     ,  96.215   , 10.035 ,   15.590   ,  87.006   ,    8.454
   plastic_nut   , 62.680  , 79.294 ,    55.227     ,   42.875   ,     50.407     ,  96.627   , 13.555 ,   20.849   ,  85.702   ,   11.637
  plastic_plug   , 61.275  , 81.792 ,    56.396     ,   50.038   ,     56.769     ,  98.428   , 16.370 ,   22.336   ,  93.791   ,   12.572
 porcelain_doll  , 87.623  , 94.018 ,    82.637     ,   77.594   ,     66.920     ,  97.986   , 18.868 ,   29.638   ,  93.790   ,   17.397
    regulator    , 41.947  , 63.226 ,    44.937     ,   23.836   ,     41.438     ,  91.686   , 0.224  ,   0.683    ,  77.917   ,    0.342
rolled_strip_base, 55.923  , 77.443 ,    54.366     ,   73.724   ,     82.276     ,  98.727   , 13.359 ,   17.125   ,  96.654   ,    9.364
  sim_card_set   , 20.917  , 52.500 ,    54.824     ,   50.514   ,     67.286     ,  98.009   , 7.184  ,   15.019   ,  89.498   ,    8.119
     switch      , 64.542  , 80.421 ,    63.194     ,   65.964   ,     69.189     ,  83.280   , 2.312  ,   5.573    ,  72.740   ,    2.867
      tape       , 89.423  , 95.257 ,    90.144     ,   87.787   ,     81.618     ,  99.065   , 33.888 ,   43.421   ,  97.164   ,   27.731
  terminalblock  , 46.434  , 68.449 ,    56.045     ,   58.411   ,     70.524     ,  96.141   , 4.822  ,   9.529    ,  90.112   ,    5.003
   toothbrush    , 69.975  , 79.723 ,    55.087     ,   60.431   ,     71.181     ,  89.188   , 3.477  ,   7.218    ,  69.998   ,    3.744
       toy       , 62.500  , 76.226 ,    50.039     ,   58.869   ,     73.793     ,  90.177   , 0.955  ,   2.602    ,  72.076   ,    1.318
    toy_brick    , 80.917  , 90.308 ,    81.826     ,   82.842   ,     74.118     ,  98.609   , 37.729 ,   43.760   ,  92.679   ,   28.008
   transistor1   , 64.500  , 82.172 ,    56.243     ,   63.436   ,     72.028     ,  96.132   , 5.495  ,   11.651   ,  85.784   ,    6.186
     u_block     , 70.281  , 83.967 ,    68.235     ,   50.734   ,     56.193     ,  97.963   , 15.369 ,   25.081   ,  94.210   ,   14.339
       usb       , 43.750  , 61.501 ,    49.673     ,   43.252   ,     60.708     ,  93.753   , 2.329  ,   6.935    ,  71.997   ,    3.592
   usb_adaptor   , 60.386  , 80.349 ,    52.888     ,   43.849   ,     55.639     ,  95.759   , 4.329  ,   9.581    ,  82.876   ,    5.032
     vcpill      , 73.680  , 85.379 ,    76.128     ,   73.210   ,     67.708     ,  97.119   , 26.902 ,   29.748   ,  93.254   ,   17.473
  wooden_beads   , 60.204  , 80.317 ,    61.809     ,   56.528   ,     61.122     ,  96.441   , 8.696  ,   14.874   ,  91.003   ,    8.034
    woodstick    , 82.160  , 92.002 ,    86.791     ,   81.396   ,     74.033     ,  95.400   , 32.645 ,   40.287   ,  88.456   ,   25.225
     zipper      , 65.160  , 82.497 ,    51.690     ,   69.079   ,     75.377     ,  94.098   , 11.351 ,   14.783   ,  87.075   ,    7.982
       Avg       , 63.850  , 79.545 ,    62.914     ,   61.086   ,     66.822     ,  95.170   , 12.783 ,   18.162   ,  85.440   ,   10.524
