      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 84.518  , 87.007 ,    71.186     ,   53.513   ,     62.535     ,  95.928   , 8.071  ,   20.310   ,  78.376   ,   11.303
   bottle_cap    , 97.467  , 98.895 ,    87.501     ,   88.242   ,     77.603     ,  98.332   , 21.254 ,   29.187   ,  91.261   ,   17.087
 button_battery  , 74.837  , 87.155 ,    70.882     ,   81.141   ,     76.868     ,  96.731   , 43.262 ,   46.892   ,  81.184   ,   30.627
     end_cap     , 74.760  , 81.670 ,    71.536     ,   75.528   ,     73.930     ,  91.546   , 4.562  ,   13.531   ,  76.192   ,    7.257
     eraser      , 82.091  , 91.816 ,    82.668     ,   77.032   ,     72.362     ,  97.693   , 16.919 ,   25.115   ,  87.277   ,   14.361
    fire_hood    , 75.280  , 86.664 ,    73.451     ,   63.508   ,     60.811     ,  97.666   , 15.226 ,   25.743   ,  79.699   ,   14.773
      mint       , 83.377  , 95.850 ,    70.908     ,   74.883   ,     66.107     ,  95.474   , 20.551 ,   33.892   ,  70.129   ,   20.404
     mounts      , 89.502  , 94.885 ,    85.236     ,   78.362   ,     71.293     ,  98.521   , 22.497 ,   32.743   ,  92.564   ,   19.577
       pcb       , 60.750  , 81.322 ,    65.417     ,   75.935   ,     76.678     ,  93.350   , 7.684  ,   16.489   ,  73.780   ,    8.986
  phone_battery  , 81.536  , 87.879 ,    83.592     ,   80.714   ,     72.542     ,  97.885   , 13.368 ,   24.246   ,  88.677   ,   13.795
   plastic_nut   , 83.400  , 91.435 ,    74.827     ,   65.969   ,     60.736     ,  96.016   , 17.169 ,   27.381   ,  80.744   ,   15.862
  plastic_plug   , 88.971  , 95.041 ,    77.262     ,   71.881   ,     67.516     ,  97.510   , 20.557 ,   28.118   ,  86.245   ,   16.359
 porcelain_doll  , 79.943  , 84.834 ,    81.159     ,   66.587   ,     68.100     ,  95.755   , 8.335  ,   17.791   ,  84.944   ,    9.764
    regulator    , 45.593  , 67.793 ,    44.279     ,   23.243   ,     41.943     ,  85.843   , 0.672  ,   3.945    ,  54.207   ,    2.012
rolled_strip_base, 85.907  , 91.912 ,    83.732     ,   91.095   ,     86.941     ,  98.653   , 17.045 ,   26.726   ,  94.354   ,   15.424
  sim_card_set   , 86.250  , 92.189 ,    86.602     ,   87.941   ,     78.987     ,  98.147   , 32.958 ,   37.713   ,  88.355   ,   23.238
     switch      , 88.113  , 93.160 ,    71.926     ,   78.463   ,     69.501     ,  96.535   , 36.323 ,   46.336   ,  77.152   ,   30.154
      tape       , 85.654  , 91.529 ,    88.208     ,   83.460   ,     77.259     ,  98.044   , 26.989 ,   35.184   ,  91.925   ,   21.347
  terminalblock  , 86.619  , 92.869 ,    82.277     ,   85.202   ,     78.571     ,  98.568   , 18.637 ,   27.570   ,  94.028   ,   15.989
   toothbrush    , 90.278  , 95.429 ,    80.495     ,   85.372   ,     76.957     ,  93.143   , 23.260 ,   32.151   ,  78.833   ,   19.155
       toy       , 78.125  , 87.363 ,    67.107     ,   76.353   ,     74.048     ,  89.497   , 8.838  ,   18.530   ,  72.637   ,   10.211
    toy_brick    , 78.917  , 85.879 ,    64.215     ,   62.673   ,     65.259     ,  93.979   , 12.919 ,   20.262   ,  66.093   ,   11.273
   transistor1   , 74.292  , 83.973 ,    71.649     ,   77.044   ,     72.658     ,  96.584   , 20.019 ,   24.007   ,  86.859   ,   13.641
     u_block     , 89.626  , 95.026 ,    81.279     ,   72.536   ,     68.217     ,  98.129   , 20.818 ,   30.640   ,  91.340   ,   18.092
       usb       , 77.288  , 85.225 ,    73.342     ,   69.137   ,     67.435     ,  95.028   , 12.566 ,   24.245   ,  82.044   ,   13.795
   usb_adaptor   , 90.459  , 95.786 ,    77.167     ,   71.087   ,     66.044     ,  96.005   , 9.565  ,   19.857   ,  78.104   ,   11.023
     vcpill      , 88.600  , 93.726 ,    87.671     ,   86.629   ,     76.596     ,  98.707   , 46.546 ,   51.771   ,  89.404   ,   34.927
  wooden_beads   , 85.034  , 94.324 ,    82.030     ,   80.688   ,     73.389     ,  98.047   , 25.227 ,   28.487   ,  87.099   ,   16.609
    woodstick    , 83.480  , 90.919 ,    77.878     ,   64.842   ,     60.377     ,  92.735   , 20.753 ,   26.741   ,  74.563   ,   15.434
     zipper      , 99.000  , 99.519 ,    95.768     ,   97.192   ,     92.735     ,  96.492   , 28.487 ,   35.141   ,  88.551   ,   21.316
       Avg       , 82.322  , 90.036 ,    77.042     ,   74.875   ,     71.133     ,  95.885   , 19.369 ,   27.691   ,  82.221   ,   16.460
