      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 82.230  , 91.822 ,    64.481     ,   53.457   ,     56.633     ,  94.871   , 10.813 ,   18.114   ,  72.677   ,    9.959
   bottle_cap    , 76.797  , 90.330 ,    75.019     ,   70.019   ,     69.670     ,  98.857   , 29.505 ,   36.761   ,  94.450   ,   22.519
 button_battery  , 74.101  , 86.627 ,    65.994     ,   76.833   ,     77.441     ,  93.704   , 29.775 ,   36.008   ,  76.459   ,   21.958
     end_cap     , 66.627  , 83.278 ,    60.530     ,   69.035   ,     73.469     ,  85.134   , 5.504  ,   13.770   ,  60.210   ,    7.394
     eraser      , 92.468  , 96.385 ,    83.891     ,   77.150   ,     77.070     ,  98.375   , 18.453 ,   19.226   ,  91.875   ,   10.636
    fire_hood    , 80.560  , 91.868 ,    78.473     ,   75.656   ,     67.200     ,  98.431   , 30.872 ,   36.592   ,  86.832   ,   22.393
      mint       , 66.016  , 91.840 ,    63.404     ,   61.982   ,     66.667     ,  92.774   , 8.809  ,   18.618   ,  63.113   ,   10.265
     mounts      , 94.812  , 97.819 ,    79.764     ,   72.642   ,     68.276     ,  97.610   , 30.558 ,   35.317   ,  87.531   ,   21.445
       pcb       , 62.250  , 80.492 ,    58.898     ,   71.587   ,     75.676     ,  91.295   , 2.018  ,   5.143    ,  63.781   ,    2.639
  phone_battery  , 78.227  , 90.398 ,    68.749     ,   70.494   ,     60.291     ,  95.315   , 20.935 ,   29.326   ,  81.586   ,   17.183
   plastic_nut   , 76.080  , 85.790 ,    74.026     ,   61.734   ,     61.303     ,  97.477   , 17.721 ,   23.505   ,  87.269   ,   13.318
  plastic_plug   , 78.391  , 90.502 ,    78.489     ,   70.359   ,     66.667     ,  98.376   , 16.359 ,   28.313   ,  91.156   ,   16.491
 porcelain_doll  , 80.392  , 83.388 ,    69.364     ,   49.965   ,     56.929     ,  96.398   , 4.380  ,   10.338   ,  86.152   ,    5.451
    regulator    , 58.413  , 77.022 ,    37.446     ,   20.081   ,     41.509     ,  84.029   , 0.140  ,   0.697    ,  54.414   ,    0.350
rolled_strip_base, 90.114  , 96.091 ,    84.183     ,   92.853   ,     84.321     ,  98.004   , 20.624 ,   29.421   ,  94.743   ,   17.248
  sim_card_set   , 95.417  , 97.340 ,    79.719     ,   73.301   ,     76.471     ,  98.175   , 14.820 ,   26.591   ,  88.316   ,   15.334
     switch      , 83.292  , 92.309 ,    65.875     ,   72.176   ,     69.945     ,  94.032   , 12.630 ,   19.990   ,  79.479   ,   11.105
      tape       , 93.346  , 97.154 ,    90.697     ,   88.961   ,     81.509     ,  98.885   , 31.270 ,   38.712   ,  95.785   ,   24.002
  terminalblock  , 88.381  , 95.597 ,    71.532     ,   77.072   ,     71.454     ,  96.537   , 16.909 ,   22.903   ,  87.895   ,   12.932
   toothbrush    , 77.492  , 86.121 ,    69.174     ,   72.429   ,     73.063     ,  92.407   , 10.448 ,   19.063   ,  75.440   ,   10.535
       toy       , 56.542  , 73.050 ,    51.111     ,   58.540   ,     74.048     ,  88.627   , 0.985  ,   3.352    ,  68.611   ,    1.705
    toy_brick    , 85.792  , 91.501 ,    69.669     ,   62.084   ,     68.817     ,  96.781   , 5.752  ,   13.538   ,  82.633   ,    7.261
   transistor1   , 95.542  , 98.181 ,    90.255     ,   92.757   ,     84.896     ,  98.352   , 25.033 ,   31.276   ,  92.569   ,   18.537
     u_block     , 76.063  , 88.666 ,    71.514     ,   57.121   ,     60.194     ,  98.435   , 13.599 ,   16.315   ,  92.821   ,    8.882
       usb       , 52.859  , 68.618 ,    72.474     ,   65.347   ,     66.514     ,  94.775   , 7.517  ,   15.302   ,  76.004   ,    8.285
   usb_adaptor   , 75.403  , 90.403 ,    68.215     ,   61.208   ,     60.163     ,  96.445   , 11.194 ,   18.128   ,  84.788   ,    9.968
     vcpill      , 91.680  , 95.578 ,    72.859     ,   68.459   ,     66.225     ,  95.946   , 13.882 ,   21.727   ,  83.346   ,   12.187
  wooden_beads   , 90.731  , 96.690 ,    78.069     ,   76.265   ,     68.113     ,  95.655   , 19.072 ,   25.312   ,  80.983   ,   14.490
    woodstick    , 75.440  , 87.523 ,    80.795     ,   70.543   ,     64.407     ,  95.853   , 30.296 ,   37.370   ,  85.766   ,   22.978
     zipper      , 98.640  , 99.233 ,    85.155     ,   86.700   ,     84.649     ,  94.060   , 7.182  ,   14.549   ,  81.783   ,    7.845
       Avg       , 79.803  , 89.721 ,    71.994     ,   69.227   ,     69.120     ,  95.187   , 15.569 ,   22.176   ,  81.615   ,   12.843
