      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 69.812  , 81.459 ,    59.793     ,   43.914   ,     55.158     ,  94.590   , 3.143  ,   9.407    ,  73.383   ,    4.936
   bottle_cap    , 95.384  , 98.068 ,    79.922     ,   79.702   ,     71.565     ,  97.008   , 14.047 ,   24.152   ,  86.257   ,   13.735
 button_battery  , 60.989  , 79.323 ,    57.934     ,   69.506   ,     76.768     ,  95.221   , 20.753 ,   29.316   ,  74.766   ,   17.175
     end_cap     , 63.181  , 72.043 ,    61.778     ,   67.033   ,     73.129     ,  84.376   , 1.780  ,   7.402    ,  60.784   ,    3.843
     eraser      , 81.290  , 90.615 ,    75.510     ,   69.749   ,     67.630     ,  94.915   , 13.409 ,   20.313   ,  76.465   ,   11.305
    fire_hood    , 81.080  , 87.667 ,    74.018     ,   60.996   ,     60.870     ,  96.830   , 10.454 ,   18.901   ,  75.509   ,   10.437
      mint       , 76.259  , 92.892 ,    64.225     ,   63.430   ,     66.341     ,  92.878   , 6.544  ,   16.624   ,  59.867   ,    9.066
     mounts      , 81.413  , 89.713 ,    78.519     ,   70.912   ,     65.101     ,  96.582   , 13.912 ,   25.273   ,  86.227   ,   14.465
       pcb       , 47.083  , 68.794 ,    54.446     ,   64.646   ,     75.548     ,  90.597   , 2.156  ,   6.687    ,  64.084   ,    3.459
  phone_battery  , 68.505  , 80.621 ,    70.172     ,   64.887   ,     64.141     ,  97.045   , 12.111 ,   20.555   ,  84.241   ,   11.455
   plastic_nut   , 66.600  , 82.072 ,    64.098     ,   53.566   ,     53.211     ,  91.078   , 13.003 ,   23.741   ,  66.297   ,   13.469
  plastic_plug   , 82.639  , 87.098 ,    64.726     ,   52.214   ,     58.824     ,  95.063   , 7.325  ,   11.367   ,  78.434   ,    6.026
 porcelain_doll  , 74.306  , 80.635 ,    75.074     ,   54.112   ,     61.972     ,  93.023   , 4.864  ,   15.353   ,  74.658   ,    8.315
    regulator    , 68.349  , 83.418 ,    50.634     ,   30.829   ,     41.684     ,  81.421   , 0.155  ,   0.805    ,  47.632   ,    0.404
rolled_strip_base, 86.765  , 93.731 ,    79.984     ,   89.412   ,     84.359     ,  96.182   , 8.293  ,   15.870   ,  86.724   ,    8.619
  sim_card_set   , 75.292  , 87.088 ,    86.016     ,   86.795   ,     77.749     ,  97.164   , 32.389 ,   35.962   ,  83.720   ,   21.923
     switch      , 79.534  , 90.849 ,    72.689     ,   78.566   ,     69.767     ,  95.259   , 29.252 ,   39.738   ,  73.081   ,   24.796
      tape       , 73.154  , 87.730 ,    77.598     ,   71.883   ,     64.444     ,  96.418   , 15.724 ,   25.197   ,  85.034   ,   14.415
  terminalblock  , 86.619  , 93.818 ,    65.778     ,   72.166   ,     70.833     ,  95.153   , 7.177  ,   15.073   ,  80.354   ,    8.151
   toothbrush    , 76.838  , 87.925 ,    74.425     ,   80.032   ,     74.134     ,  91.234   , 20.068 ,   28.281   ,  73.558   ,   16.470
       toy       , 58.333  , 71.129 ,    58.639     ,   64.760   ,     73.666     ,  86.058   , 3.999  ,   10.356   ,  64.541   ,    5.461
    toy_brick    , 48.000  , 69.524 ,    57.439     ,   52.598   ,     64.088     ,  90.348   , 4.127  ,   11.050   ,  57.282   ,    5.848
   transistor1   , 69.458  , 82.579 ,    67.823     ,   72.850   ,     74.549     ,  93.970   , 17.637 ,   22.649   ,  76.854   ,   12.771
     u_block     , 90.094  , 95.570 ,    73.401     ,   66.574   ,     57.778     ,  96.468   , 25.336 ,   34.368   ,  84.732   ,   20.749
       usb       , 62.949  , 75.101 ,    64.076     ,   58.561   ,     62.830     ,  92.836   , 6.040  ,   11.065   ,  73.946   ,    5.856
   usb_adaptor   , 77.899  , 89.089 ,    68.514     ,   59.871   ,     61.576     ,  92.060   , 4.167  ,   12.799   ,  68.453   ,    6.837
     vcpill      , 69.800  , 82.005 ,    76.934     ,   73.302   ,     68.627     ,  97.471   , 28.747 ,   38.925   ,  83.648   ,   24.166
  wooden_beads   , 77.764  , 91.130 ,    78.492     ,   75.444   ,     69.474     ,  96.769   , 18.728 ,   22.273   ,  80.886   ,   12.532
    woodstick    , 81.440  , 88.345 ,    74.032     ,   56.265   ,     57.840     ,  90.044   , 7.876  ,   16.532   ,  65.569   ,    9.011
     zipper      , 94.560  , 97.097 ,    93.574     ,   94.809   ,     90.638     ,  94.959   , 15.560 ,   22.509   ,  74.059   ,   12.682
       Avg       , 74.180  , 85.238 ,    70.009     ,   66.646   ,     67.143     ,  93.434   , 12.293 ,   19.752   ,  74.035   ,   11.279
