      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 71.283  , 80.165 ,    58.628     ,   42.901   ,     54.959     ,  94.753   , 3.399  ,   8.740    ,  72.425   ,    4.570
   bottle_cap    , 93.587  , 96.996 ,    81.108     ,   80.073   ,     71.672     ,  97.978   , 14.807 ,   24.962   ,  89.198   ,   14.261
 button_battery  , 62.827  , 80.002 ,    59.367     ,   70.252   ,     77.954     ,  95.729   , 23.717 ,   28.993   ,  75.930   ,   16.954
     end_cap     , 64.904  , 72.977 ,    63.558     ,   68.179   ,     73.171     ,  87.785   , 1.808  ,   6.525    ,  67.358   ,    3.372
     eraser      , 62.580  , 80.726 ,    73.794     ,   63.145   ,     68.056     ,  95.729   , 7.870  ,   15.977   ,  78.672   ,    8.682
    fire_hood    , 70.960  , 82.613 ,    67.682     ,   54.725   ,     58.357     ,  97.281   , 6.260  ,   14.696   ,  78.167   ,    7.930
      mint       , 60.981  , 89.595 ,    62.129     ,   59.017   ,     66.431     ,  92.121   , 1.218  ,   3.637    ,  59.306   ,    1.852
     mounts      , 81.618  , 91.431 ,    76.534     ,   68.528   ,     63.636     ,  96.765   , 12.756 ,   22.400   ,  87.132   ,   12.613
       pcb       , 68.292  , 83.963 ,    56.100     ,   69.274   ,     75.421     ,  89.885   , 2.530  ,   7.857    ,  65.834   ,    4.089
  phone_battery  , 65.074  , 78.725 ,    70.667     ,   66.333   ,     63.682     ,  97.038   , 6.923  ,   14.411   ,  83.769   ,    7.765
   plastic_nut   , 60.160  , 75.242 ,    63.273     ,   43.970   ,     55.522     ,  93.554   , 6.591  ,   13.929   ,  71.126   ,    7.486
  plastic_plug   , 70.874  , 85.649 ,    64.105     ,   53.457   ,     59.564     ,  96.759   , 6.073  ,   12.830   ,  83.589   ,    6.855
 porcelain_doll  , 67.525  , 74.845 ,    72.883     ,   51.885   ,     59.283     ,  93.399   , 3.202  ,   10.414   ,  74.573   ,    5.493
    regulator    , 53.165  , 67.150 ,    49.642     ,   27.919   ,     41.469     ,  82.272   , 0.101  ,   0.267    ,  43.892   ,    0.134
rolled_strip_base, 85.539  , 92.539 ,    77.078     ,   87.527   ,     84.746     ,  95.861   , 7.458  ,   16.368   ,  85.730   ,    8.913
  sim_card_set   , 59.250  , 76.816 ,    76.777     ,   77.010   ,     73.430     ,  97.499   , 22.078 ,   30.516   ,  85.029   ,   18.005
     switch      , 72.467  , 87.380 ,    66.137     ,   71.639   ,     69.776     ,  92.136   , 15.438 ,   22.081   ,  73.217   ,   12.411
      tape       , 73.923  , 86.084 ,    72.755     ,   62.985   ,     61.395     ,  97.103   , 11.854 ,   17.212   ,  87.386   ,    9.416
  terminalblock  , 78.125  , 87.877 ,    60.117     ,   64.442   ,     70.979     ,  95.169   , 4.385  ,   10.756   ,  79.358   ,    5.684
   toothbrush    , 78.840  , 90.269 ,    70.687     ,   78.472   ,     72.050     ,  92.664   , 19.505 ,   28.289   ,  75.180   ,   16.475
       toy       , 53.333  , 67.183 ,    48.697     ,   57.251   ,     73.793     ,  87.056   , 1.132  ,   3.995    ,  63.368   ,    2.038
    toy_brick    , 59.000  , 76.716 ,    57.844     ,   53.065   ,     65.417     ,  88.789   , 1.242  ,   3.663    ,  52.313   ,    1.866
   transistor1   , 75.167  , 86.150 ,    73.006     ,   77.930   ,     73.897     ,  95.745   , 17.546 ,   23.665   ,  82.831   ,   13.420
     u_block     , 76.658  , 88.461 ,    71.068     ,   60.926   ,     56.150     ,  97.469   , 19.891 ,   28.511   ,  87.083   ,   16.626
       usb       , 56.536  , 74.251 ,    59.165     ,   53.203   ,     61.597     ,  92.454   , 2.854  ,   7.452    ,  73.203   ,    3.870
   usb_adaptor   , 73.027  , 85.999 ,    66.801     ,   61.145   ,     58.547     ,  91.839   , 6.005  ,   16.036   ,  64.620   ,    8.717
     vcpill      , 63.680  , 78.581 ,    77.579     ,   71.909   ,     69.945     ,  97.681   , 28.228 ,   34.050   ,  85.451   ,   20.518
  wooden_beads   , 73.299  , 88.028 ,    77.861     ,   71.728   ,     71.429     ,  97.129   , 14.353 ,   20.215   ,  82.330   ,   11.244
    woodstick    , 73.240  , 82.533 ,    73.249     ,   51.393   ,     56.790     ,  91.156   , 4.076  ,   12.233   ,  66.638   ,    6.515
     zipper      , 91.760  , 92.950 ,    92.549     ,   93.466   ,     89.417     ,  96.111   , 17.577 ,   24.955   ,  80.523   ,   14.256
       Avg       , 69.922  , 82.730 ,    68.028     ,   63.792   ,     66.618     ,  93.897   , 9.696  ,   16.188   ,  75.174   ,    9.068
