      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 75.899  , 89.039 ,    58.390     ,   43.721   ,     56.174     ,  93.687   , 2.452  ,   5.697    ,  70.917   ,    2.932
   bottle_cap    , 64.542  , 83.005 ,    68.281     ,   61.929   ,     64.840     ,  98.612   , 24.663 ,   33.014   ,  93.469   ,   19.770
 button_battery  , 67.198  , 83.657 ,    64.576     ,   75.693   ,     77.836     ,  93.081   , 26.285 ,   33.181   ,  73.863   ,   19.890
     end_cap     , 72.716  , 83.019 ,    65.989     ,   71.078   ,     73.756     ,  81.833   , 2.282  ,   8.542    ,  54.126   ,    4.462
     eraser      , 87.580  , 93.228 ,    73.901     ,   64.852   ,     68.981     ,  97.207   , 10.619 ,   14.318   ,  87.296   ,    7.711
    fire_hood    , 75.560  , 82.851 ,    76.161     ,   61.325   ,     65.248     ,  97.935   , 6.533  ,   12.266   ,  85.106   ,    6.534
      mint       , 48.134  , 76.659 ,    59.869     ,   55.991   ,     65.306     ,  88.880   , 1.544  ,   3.692    ,  51.467   ,    1.881
     mounts      , 91.136  , 95.790 ,    68.787     ,   64.569   ,     56.889     ,  96.541   , 23.986 ,   29.991   ,  83.582   ,   17.641
       pcb       , 77.208  , 84.260 ,    62.592     ,   72.191   ,     75.850     ,  88.489   , 0.991  ,   2.605    ,  57.697   ,    1.320
  phone_battery  , 51.021  , 77.790 ,    60.095     ,   62.234   ,     59.551     ,  93.868   , 15.426 ,   26.561   ,  78.150   ,   15.315
   plastic_nut   , 33.200  , 54.504 ,    56.709     ,   36.544   ,     50.932     ,  93.070   , 1.558  ,   6.628    ,  71.867   ,    3.427
  plastic_plug   , 61.111  , 79.519 ,    69.826     ,   57.476   ,     60.947     ,  96.925   , 7.910  ,   17.158   ,  85.849   ,    9.384
 porcelain_doll  , 84.069  , 83.899 ,    65.805     ,   42.628   ,     55.977     ,  94.816   , 1.310  ,   3.994    ,  82.357   ,    2.038
    regulator    , 60.978  , 80.401 ,    39.405     ,   20.426   ,     42.174     ,  81.351   , 0.096  ,   0.412    ,  49.698   ,    0.206
rolled_strip_base, 75.858  , 88.759 ,    70.644     ,   85.387   ,     81.759     ,  96.704   , 13.433 ,   21.472   ,  91.372   ,   12.027
  sim_card_set   , 79.708  , 87.070 ,    75.269     ,   72.855   ,     72.990     ,  97.065   , 9.068  ,   15.611   ,  83.815   ,    8.466
     switch      , 60.008  , 76.389 ,    59.323     ,   61.513   ,     68.852     ,  87.381   , 2.695  ,   6.385    ,  72.918   ,    3.298
      tape       , 88.154  , 94.885 ,    84.206     ,   83.732   ,     75.502     ,  96.746   , 24.997 ,   35.371   ,  89.089   ,   21.485
  terminalblock  , 57.973  , 76.328 ,    59.599     ,   62.310   ,     70.526     ,  93.197   , 4.604  ,   7.610    ,  77.155   ,    3.956
   toothbrush    , 51.511  , 71.013 ,    57.442     ,   59.991   ,     73.034     ,  87.595   , 3.260  ,   7.026    ,  62.036   ,    3.641
       toy       , 59.500  , 75.193 ,    50.321     ,   58.316   ,     73.575     ,  87.738   , 0.854  ,   3.104    ,  65.016   ,    1.576
    toy_brick    , 88.417  , 94.271 ,    64.456     ,   55.817   ,     67.849     ,  93.473   , 2.080  ,   5.201    ,  69.942   ,    2.670
   transistor1   , 85.583  , 93.443 ,    80.694     ,   83.044   ,     80.842     ,  97.208   , 8.703  ,   14.416   ,  88.279   ,    7.768
     u_block     , 76.446  , 89.192 ,    72.874     ,   55.848   ,     60.060     ,  98.322   , 10.527 ,   13.353   ,  92.377   ,    7.154
       usb       , 78.717  , 86.787 ,    64.310     ,   58.872   ,     63.918     ,  91.829   , 1.655  ,   3.543    ,  66.493   ,    1.803
   usb_adaptor   , 58.494  , 80.813 ,    59.194     ,   49.180   ,     56.262     ,  95.675   , 3.315  ,   11.848   ,  81.352   ,    6.297
     vcpill      , 94.520  , 96.928 ,    73.957     ,   67.077   ,     67.692     ,  93.371   , 5.111  ,   9.071    ,  76.577   ,    4.751
  wooden_beads   , 84.949  , 93.908 ,    75.033     ,   70.615   ,     67.150     ,  94.801   , 9.062  ,   13.643   ,  79.967   ,    7.321
    woodstick    , 65.880  , 75.225 ,    62.110     ,   40.113   ,     49.577     ,  90.321   , 9.005  ,   16.495   ,  67.900   ,    8.989
     zipper      , 92.360  , 96.329 ,    81.270     ,   87.924   ,     80.488     ,  91.056   , 4.364  ,   9.169    ,  71.797   ,    4.805
       Avg       , 71.614  , 84.139 ,    66.036     ,   61.442   ,     66.151     ,  92.959   , 7.946  ,   13.046   ,  75.384   ,    7.284
