      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 84.886  , 88.327 ,    74.564     ,   60.338   ,     63.158     ,  97.154   , 13.731 ,   25.887   ,  82.703   ,   14.868
   bottle_cap    , 94.404  , 97.678 ,    88.760     ,   89.278   ,     78.594     ,  98.185   , 19.064 ,   27.787   ,  91.136   ,   16.135
 button_battery  , 80.147  , 90.458 ,    76.117     ,   84.831   ,     79.035     ,  96.480   , 44.477 ,   47.081   ,  79.198   ,   30.788
     end_cap     , 77.764  , 83.876 ,    73.501     ,   77.878   ,     74.128     ,  92.849   , 5.114  ,   12.786   ,  78.957   ,    6.830
     eraser      , 86.979  , 94.008 ,    86.088     ,   84.407   ,     74.611     ,  97.312   , 22.172 ,   27.750   ,  84.074   ,   16.110
    fire_hood    , 78.320  , 88.199 ,    77.650     ,   70.571   ,     65.900     ,  98.235   , 23.026 ,   31.790   ,  83.358   ,   18.899
      mint       , 80.729  , 94.506 ,    72.543     ,   75.208   ,     67.692     ,  95.412   , 25.963 ,   36.490   ,  69.669   ,   22.317
     mounts      , 88.113  , 93.683 ,    86.976     ,   81.283   ,     73.139     ,  98.692   , 26.450 ,   34.604   ,  91.997   ,   20.922
       pcb       , 79.208  , 89.749 ,    73.973     ,   82.688   ,     78.384     ,  95.759   , 16.741 ,   26.973   ,  75.375   ,   15.589
  phone_battery  , 75.899  , 89.250 ,    88.618     ,   87.005   ,     77.987     ,  98.475   , 18.625 ,   27.336   ,  90.863   ,   15.832
   plastic_nut   , 85.720  , 92.121 ,    80.414     ,   73.344   ,     67.521     ,  96.755   , 22.964 ,   27.673   ,  83.867   ,   16.059
  plastic_plug   , 91.095  , 96.358 ,    77.820     ,   72.681   ,     66.454     ,  96.663   , 20.129 ,   25.069   ,  83.038   ,   14.331
 porcelain_doll  , 86.846  , 84.680 ,    76.774     ,   57.874   ,     64.052     ,  93.381   , 6.366  ,   17.183   ,  75.945   ,    9.399
    regulator    , 60.897  , 78.682 ,    51.968     ,   28.506   ,     42.174     ,  85.320   , 2.282  ,   8.360    ,  54.421   ,    4.362
rolled_strip_base, 91.789  , 96.219 ,    90.239     ,   95.220   ,     89.850     ,  98.710   , 15.759 ,   25.061   ,  94.788   ,   14.325
  sim_card_set   , 88.583  , 93.549 ,    92.283     ,   92.569   ,     84.393     ,  97.477   , 37.821 ,   37.106   ,  85.629   ,   22.779
     switch      , 87.296  , 94.171 ,    83.177     ,   87.156   ,     76.754     ,  98.399   , 55.546 ,   56.911   ,  83.185   ,   39.773
      tape       , 94.000  , 96.355 ,    89.315     ,   87.008   ,     79.577     ,  98.238   , 28.493 ,   36.342   ,  92.023   ,   22.206
  terminalblock  , 96.034  , 98.195 ,    85.068     ,   88.913   ,     78.774     ,  98.183   , 20.499 ,   28.601   ,  90.991   ,   16.687
   toothbrush    , 95.139  , 97.733 ,    82.888     ,   86.271   ,     78.675     ,  91.304   , 23.135 ,   31.442   ,  76.415   ,   18.654
       toy       , 81.958  , 89.610 ,    74.521     ,   81.531   ,     77.186     ,  87.081   , 11.873 ,   21.568   ,  69.897   ,   12.088
    toy_brick    , 81.250  , 90.375 ,    71.220     ,   70.325   ,     67.932     ,  94.387   , 20.207 ,   27.933   ,  67.364   ,   16.234
   transistor1   , 86.542  , 93.363 ,    83.717     ,   87.772   ,     78.855     ,  96.645   , 23.571 ,   25.902   ,  86.514   ,   14.878
     u_block     , 95.918  , 98.178 ,    82.105     ,   76.196   ,     68.644     ,  97.590   , 29.787 ,   37.539   ,  88.607   ,   23.106
       usb       , 86.029  , 88.281 ,    80.044     ,   75.302   ,     72.159     ,  97.066   , 14.004 ,   26.362   ,  89.526   ,   15.182
   usb_adaptor   , 93.841  , 97.536 ,    75.935     ,   69.106   ,     64.216     ,  92.231   , 10.069 ,   20.297   ,  67.872   ,   11.295
     vcpill      , 87.880  , 94.086 ,    87.360     ,   87.005   ,     75.676     ,  98.460   , 47.915 ,   55.011   ,  87.905   ,   37.942
  wooden_beads   , 86.905  , 95.139 ,    86.392     ,   85.799   ,     77.538     ,  97.965   , 32.123 ,   38.020   ,  85.916   ,   23.472
    woodstick    , 82.880  , 91.169 ,    79.820     ,   66.967   ,     62.745     ,  93.524   , 26.367 ,   30.320   ,  76.113   ,   17.869
     zipper      , 98.920  , 99.502 ,    96.831     ,   97.902   ,     93.362     ,  97.305   , 36.853 ,   40.060   ,  85.986   ,   25.047
       Avg       , 86.199  , 92.501 ,    80.889     ,   78.698   ,     73.306     ,  95.841   , 23.371 ,   30.508   ,  81.778   ,   18.466
