      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 88.113  , 91.949 ,    77.166     ,   66.091   ,     65.052     ,  97.023   , 17.533 ,   29.792   ,  82.118   ,   17.503
   bottle_cap    , 95.261  , 97.898 ,    87.942     ,   87.487   ,     76.620     ,  98.468   , 21.178 ,   30.153   ,  91.648   ,   17.753
 button_battery  , 80.964  , 91.320 ,    75.640     ,   84.228   ,     79.926     ,  96.810   , 48.118 ,   49.434   ,  81.461   ,   32.832
     end_cap     , 78.165  , 88.770 ,    73.854     ,   78.019   ,     75.574     ,  92.743   , 4.948  ,   11.944   ,  79.934   ,    6.351
     eraser      , 83.494  , 91.787 ,    86.224     ,   85.065   ,     73.418     ,  98.174   , 26.245 ,   33.617   ,  86.822   ,   20.204
    fire_hood    , 71.800  , 83.767 ,    73.104     ,   65.649   ,     59.763     ,  97.901   , 15.351 ,   27.216   ,  82.036   ,   15.751
      mint       , 79.557  , 94.929 ,    70.734     ,   74.509   ,     65.930     ,  94.030   , 25.370 ,   37.521   ,  64.810   ,   23.093
     mounts      , 85.784  , 91.672 ,    86.431     ,   77.340   ,     71.795     ,  98.770   , 25.818 ,   36.303   ,  92.025   ,   22.177
       pcb       , 84.250  , 90.258 ,    70.707     ,   80.821   ,     76.027     ,  94.753   , 11.761 ,   21.492   ,  75.546   ,   12.040
  phone_battery  , 87.418  , 94.591 ,    88.496     ,   86.326   ,     81.699     ,  98.468   , 14.220 ,   26.537   ,  90.780   ,   15.298
   plastic_nut   , 85.760  , 93.355 ,    79.424     ,   74.439   ,     66.667     ,  97.946   , 22.270 ,   30.139   ,  88.349   ,   17.743
  plastic_plug   , 85.989  , 94.092 ,    78.345     ,   75.502   ,     66.912     ,  97.429   , 22.735 ,   29.599   ,  86.993   ,   17.370
 porcelain_doll  , 82.435  , 87.571 ,    81.921     ,   69.282   ,     67.702     ,  95.830   , 13.559 ,   20.312   ,  82.562   ,   11.304
    regulator    , 56.410  , 77.109 ,    46.939     ,   25.590   ,     41.913     ,  86.485   , 1.124  ,   4.099    ,  51.978   ,    2.093
rolled_strip_base, 93.301  , 96.888 ,    91.788     ,   96.030   ,     90.076     ,  99.029   , 18.423 ,   28.039   ,  96.172   ,   16.305
  sim_card_set   , 90.958  , 94.707 ,    90.702     ,   91.138   ,     82.353     ,  97.669   , 35.619 ,   37.799   ,  86.025   ,   23.304
     switch      , 88.031  , 93.462 ,    77.892     ,   82.170   ,     72.861     ,  95.992   , 55.266 ,   54.811   ,  79.487   ,   37.752
      tape       , 90.769  , 94.183 ,    88.999     ,   84.966   ,     79.181     ,  98.218   , 28.006 ,   36.086   ,  92.616   ,   22.015
  terminalblock  , 93.309  , 96.881 ,    85.636     ,   88.961   ,     80.094     ,  98.672   , 24.364 ,   32.868   ,  93.305   ,   19.666
   toothbrush    , 94.730  , 97.551 ,    86.450     ,   89.510   ,     81.465     ,  95.566   , 29.297 ,   37.053   ,  83.802   ,   22.739
       toy       , 85.833  , 91.340 ,    75.458     ,   82.517   ,     75.138     ,  86.633   , 12.985 ,   23.247   ,  74.633   ,   13.152
    toy_brick    , 81.250  , 87.896 ,    68.341     ,   63.563   ,     67.720     ,  94.814   , 12.747 ,   19.163   ,  69.031   ,   10.597
   transistor1   , 94.708  , 97.678 ,    89.073     ,   91.920   ,     84.712     ,  98.420   , 30.365 ,   32.331   ,  93.217   ,   19.282
     u_block     , 93.070  , 96.790 ,    83.133     ,   76.424   ,     66.667     ,  98.286   , 33.831 ,   40.961   ,  91.302   ,   25.756
       usb       , 82.475  , 85.699 ,    79.749     ,   76.206   ,     71.299     ,  97.437   , 20.752 ,   32.930   ,  91.338   ,   19.710
   usb_adaptor   , 92.029  , 96.100 ,    75.547     ,   71.055   ,     63.636     ,  94.992   , 11.624 ,   21.678   ,  72.739   ,   12.157
     vcpill      , 85.760  , 93.460 ,    86.118     ,   85.680   ,     74.497     ,  98.443   , 44.855 ,   51.796   ,  87.834   ,   34.949
  wooden_beads   , 84.991  , 94.107 ,    87.634     ,   86.067   ,     78.857     ,  97.915   , 35.790 ,   42.077   ,  85.377   ,   26.644
    woodstick    , 79.200  , 85.626 ,    76.252     ,   58.844   ,     58.216     ,  93.517   , 16.151 ,   21.852   ,  74.610   ,   12.266
     zipper      , 98.000  , 98.839 ,    97.975     ,   98.542   ,     95.032     ,  98.699   , 49.187 ,   51.338   ,  94.744   ,   34.533
       Avg       , 85.794  , 92.342 ,    80.589     ,   78.465   ,     73.027     ,  96.304   , 24.316 ,   31.739   ,  83.443   ,   19.411
