      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 90.253  , 95.252 ,    77.006     ,   63.539   ,     61.706     ,  96.494   , 16.930 ,   25.855   ,  80.670   ,   14.847
   bottle_cap    , 96.386  , 98.485 ,    91.348     ,   90.625   ,     79.626     ,  99.498   , 30.939 ,   35.062   ,  97.235   ,   21.258
 button_battery  , 73.083  , 87.155 ,    75.513     ,   80.570   ,     76.911     ,  96.758   , 34.684 ,   38.102   ,  84.755   ,   23.535
     end_cap     , 84.557  , 91.554 ,    75.636     ,   80.382   ,     76.115     ,  95.502   , 12.299 ,   20.936   ,  85.413   ,   11.692
     eraser      , 85.449  , 93.764 ,    86.055     ,   85.781   ,     75.400     ,  99.000   , 31.100 ,   37.410   ,  93.189   ,   23.009
    fire_hood    , 82.416  , 90.707 ,    79.440     ,   72.833   ,     65.091     ,  98.250   , 22.995 ,   31.452   ,  87.894   ,   18.660
      mint       , 59.598  , 88.004 ,    65.471     ,   65.125   ,     64.809     ,  92.795   , 10.947 ,   22.457   ,  68.797   ,   12.649
     mounts      , 98.656  , 99.386 ,    87.263     ,   78.970   ,     74.322     ,  98.918   , 32.424 ,   36.269   ,  92.358   ,   22.152
       pcb       , 88.696  , 95.076 ,    83.858     ,   90.551   ,     79.934     ,  97.587   , 18.933 ,   24.244   ,  87.186   ,   13.794
  phone_battery  , 94.893  , 97.488 ,    87.980     ,   84.676   ,     76.415     ,  80.183   , 24.053 ,   32.236   ,  92.760   ,   19.215
   plastic_nut   , 92.259  , 95.918 ,    85.128     ,   79.063   ,     69.501     ,  98.970   , 33.095 ,   38.389   ,  94.981   ,   23.754
  plastic_plug   , 86.005  , 93.196 ,    81.749     ,   76.319   ,     67.290     ,  98.650   , 24.458 ,   32.148   ,  92.461   ,   19.153
 porcelain_doll  , 95.439  , 97.723 ,    87.150     ,   81.303   ,     71.757     ,  98.987   , 27.284 ,   34.836   ,  95.379   ,   21.092
    regulator    , 72.006  , 86.238 ,    61.507     ,   49.076   ,     44.214     ,  95.851   , 14.471 ,   24.415   ,  82.402   ,   13.905
rolled_strip_base, 99.510  , 99.785 ,    98.548     ,   99.289   ,     95.764     ,  99.459   , 28.622 ,   31.571   ,  98.167   ,   18.744
  sim_card_set   , 97.197  , 98.392 ,    94.576     ,   95.001   ,     88.391     ,  98.535   , 47.990 ,   47.619   ,  91.187   ,   31.250
     switch      , 95.037  , 97.774 ,    87.450     ,   90.218   ,     80.948     ,  96.499   , 35.288 ,   43.860   ,  90.630   ,   28.090
      tape       , 99.564  , 99.791 ,    97.103     ,   96.425   ,     90.334     ,  99.661   , 44.020 ,   48.583   ,  98.504   ,   32.086
  terminalblock  , 97.413  , 99.017 ,    93.087     ,   93.549   ,     87.515     ,  99.583   , 34.681 ,   39.525   ,  97.728   ,   24.630
   toothbrush    , 91.989  , 95.800 ,    83.530     ,   85.433   ,     78.864     ,  97.169   , 30.295 ,   37.566   ,  90.415   ,   23.127
       toy       , 87.457  , 93.153 ,    77.682     ,   83.400   ,     77.085     ,  93.376   , 15.831 ,   25.218   ,  83.433   ,   14.428
    toy_brick    , 70.624  , 82.771 ,    68.646     ,   61.393   ,     61.283     ,  95.982   , 16.307 ,   23.753   ,  80.347   ,   13.477
   transistor1   , 99.070  , 99.586 ,    94.511     ,   96.418   ,     89.261     ,  99.142   , 38.454 ,   41.003   ,  95.660   ,   25.789
     u_block     , 93.310  , 96.650 ,    86.595     ,   81.039   ,     70.339     ,  99.331   , 33.254 ,   41.858   ,  95.625   ,   26.469
       usb       , 90.296  , 94.419 ,    88.383     ,   88.459   ,     78.058     ,  98.415   , 34.701 ,   42.612   ,  91.425   ,   27.074
   usb_adaptor   , 88.343  , 94.380 ,    76.265     ,   70.352   ,     64.627     ,  97.254   , 15.931 ,   25.726   ,  85.094   ,   14.762
     vcpill      , 89.682  , 95.115 ,    83.835     ,   81.940   ,     70.515     ,  97.812   , 38.200 ,   44.446   ,  87.762   ,   28.573
  wooden_beads   , 82.784  , 92.933 ,    82.611     ,   81.582   ,     72.320     ,  97.180   , 26.761 ,   34.168   ,  84.657   ,   20.604
    woodstick    , 75.613  , 87.521 ,    78.603     ,   67.096   ,     59.708     ,  97.034   , 36.727 ,   42.923   ,  82.685   ,   27.326
     zipper      , 99.575  , 99.750 ,    98.343     ,   99.037   ,     95.187     ,  99.085   , 58.672 ,   59.084   ,  96.858   ,   41.929
       Avg       , 88.572  , 94.559 ,    83.829     ,   81.648   ,     74.776     ,  97.099   , 29.012 ,   35.444   ,  89.522   ,   21.902
