      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 69.322  , 81.095 ,    61.704     ,   44.791   ,     55.583     ,  94.164   , 2.892  ,   8.590    ,  71.322   ,    4.488
   bottle_cap    , 91.462  , 95.552 ,    80.369     ,   77.463   ,     70.627     ,  97.456   , 12.599 ,   22.914   ,  87.953   ,   12.940
 button_battery  , 61.315  , 79.769 ,    59.421     ,   70.476   ,     77.496     ,  95.738   , 24.105 ,   30.866   ,  76.052   ,   18.250
     end_cap     , 68.229  , 74.146 ,    62.585     ,   67.949   ,     73.137     ,  85.726   , 1.458  ,   5.727    ,  62.500   ,    2.948
     eraser      , 65.705  , 80.931 ,    73.508     ,   63.928   ,     67.363     ,  94.803   , 6.957  ,   15.956   ,  77.235   ,    8.670
    fire_hood    , 75.520  , 85.638 ,    69.575     ,   55.208   ,     59.155     ,  96.843   , 6.627  ,   14.892   ,  76.652   ,    8.045
      mint       , 63.715  , 90.053 ,    64.105     ,   60.426   ,     65.794     ,  92.659   , 1.729  ,   5.352    ,  60.409   ,    2.749
     mounts      , 78.064  , 89.857 ,    76.482     ,   69.359   ,     62.928     ,  96.334   , 13.485 ,   25.229   ,  87.076   ,   14.435
       pcb       , 50.083  , 72.886 ,    55.180     ,   66.344   ,     75.548     ,  88.962   , 1.899  ,   5.734    ,  62.340   ,    2.952
  phone_battery  , 65.237  , 78.603 ,    68.891     ,   65.051   ,     62.474     ,  95.878   , 6.024  ,   14.357   ,  80.192   ,    7.734
   plastic_nut   , 57.560  , 73.958 ,    59.793     ,   41.398   ,     53.107     ,  91.171   , 5.824  ,   11.582   ,  65.284   ,    6.147
  plastic_plug   , 78.595  , 89.594 ,    66.207     ,   56.496   ,     60.621     ,  96.787   , 5.159  ,   12.376   ,  84.858   ,    6.596
 porcelain_doll  , 63.766  , 73.859 ,    71.575     ,   50.180   ,     58.993     ,  93.133   , 3.417  ,   11.232   ,  74.374   ,    5.950
    regulator    , 59.215  , 74.508 ,    50.519     ,   29.808   ,     41.509     ,  80.752   , 0.100  ,   0.473    ,  43.475   ,    0.237
rolled_strip_base, 84.804  , 92.554 ,    77.069     ,   87.441   ,     85.263     ,  94.849   , 6.209  ,   13.725   ,  82.311   ,    7.368
  sim_card_set   , 68.792  , 82.745 ,    79.307     ,   79.888   ,     73.589     ,  97.484   , 22.633 ,   30.524   ,  84.274   ,   18.011
     switch      , 79.575  , 91.648 ,    61.442     ,   70.322   ,     68.421     ,  93.233   , 17.253 ,   26.396   ,  71.009   ,   15.205
      tape       , 71.000  , 82.463 ,    72.654     ,   61.514   ,     60.997     ,  96.338   , 9.672  ,   18.130   ,  85.200   ,    9.968
  terminalblock  , 75.040  , 87.438 ,    57.987     ,   63.834   ,     70.447     ,  94.625   , 4.136  ,   11.803   ,  76.750   ,    6.272
   toothbrush    , 74.469  , 88.544 ,    68.766     ,   76.635   ,     71.786     ,  92.091   , 18.481 ,   27.183   ,  73.469   ,   15.729
       toy       , 59.375  , 70.467 ,    50.629     ,   58.633   ,     73.868     ,  86.582   , 1.205  ,   4.573    ,  62.164   ,    2.340
    toy_brick    , 58.708  , 76.124 ,    55.639     ,   51.791   ,     64.762     ,  88.233   , 1.403  ,   4.795    ,  51.762   ,    2.456
   transistor1   , 71.542  , 81.661 ,    70.674     ,   75.660   ,     73.381     ,  94.266   , 16.561 ,   22.921   ,  77.849   ,   12.944
     u_block     , 81.463  , 90.844 ,    70.014     ,   58.397   ,     55.729     ,  96.513   , 13.328 ,   22.691   ,  83.973   ,   12.798
       usb       , 61.806  , 77.486 ,    57.553     ,   55.505   ,     60.902     ,  90.723   , 3.475  ,   8.646    ,  67.259   ,    4.519
   usb_adaptor   , 63.245  , 80.643 ,    63.876     ,   58.232   ,     56.287     ,  90.549   , 3.682  ,   11.387   ,  63.253   ,    6.037
     vcpill      , 63.400  , 78.789 ,    76.235     ,   71.273   ,     69.149     ,  97.562   , 27.291 ,   34.350   ,  85.057   ,   20.736
  wooden_beads   , 75.000  , 89.368 ,    77.044     ,   70.423   ,     71.078     ,  96.700   , 9.035  ,   16.516   ,  80.808   ,    9.001
    woodstick    , 75.640  , 85.002 ,    71.803     ,   51.057   ,     56.738     ,  90.219   , 4.105  ,   12.776   ,  65.899   ,    6.824
     zipper      , 92.960  , 95.716 ,    91.792     ,   93.513   ,     88.692     ,  94.048   , 11.916 ,   20.467   ,  73.814   ,   11.400
       Avg       , 70.154  , 83.065 ,    67.413     ,   63.433   ,     66.181     ,  93.147   , 8.755  ,   15.739   ,  73.152   ,    8.792
