      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 55.474  , 72.401 ,    59.848     ,   48.484   ,     54.728     ,  95.975   , 7.211  ,   13.537   ,  81.215   ,    7.260
   bottle_cap    , 63.235  , 78.172 ,    63.382     ,   53.152   ,     61.339     ,  98.465   , 16.262 ,   23.570   ,  94.319   ,   13.359
 button_battery  , 50.940  , 68.642 ,    52.537     ,   62.792   ,     76.033     ,  93.953   , 4.706  ,   10.360   ,  81.888   ,    5.463
     end_cap     , 56.170  , 71.199 ,    58.200     ,   65.202   ,     73.230     ,  86.640   , 0.638  ,   1.947    ,  65.382   ,    0.983
     eraser      , 88.462  , 94.558 ,    85.967     ,   87.008   ,     79.452     ,  99.062   , 30.841 ,   35.188   ,  95.628   ,   21.350
    fire_hood    , 72.640  , 82.380 ,    82.171     ,   73.087   ,     69.896     ,  98.547   , 32.499 ,   37.499   ,  88.765   ,   23.076
      mint       , 68.576  , 91.826 ,    57.182     ,   58.056   ,     65.023     ,  92.699   , 5.681  ,   12.021   ,  76.345   ,    6.395
     mounts      , 75.776  , 88.308 ,    69.874     ,   54.320   ,     60.942     ,  96.720   , 13.734 ,   19.902   ,  92.426   ,   11.051
       pcb       , 59.167  , 72.831 ,    57.785     ,   66.428   ,     75.862     ,  92.382   , 1.768  ,   4.256    ,  73.611   ,    2.174
  phone_battery  , 60.825  , 78.201 ,    52.830     ,   50.399   ,     59.551     ,  96.227   , 10.040 ,   15.652   ,  87.091   ,    8.490
   plastic_nut   , 62.960  , 79.411 ,    55.343     ,   43.319   ,     50.509     ,  96.664   , 13.986 ,   21.405   ,  85.816   ,   11.985
  plastic_plug   , 61.479  , 81.818 ,    56.264     ,   49.883   ,     56.652     ,  98.451   , 16.367 ,   22.246   ,  93.871   ,   12.515
 porcelain_doll  , 86.887  , 93.694 ,    82.718     ,   77.653   ,     67.424     ,  97.988   , 18.873 ,   29.724   ,  93.824   ,   17.456
    regulator    , 41.987  , 63.490 ,    44.782     ,   23.736   ,     41.423     ,  91.744   , 0.226  ,   0.689    ,  78.109   ,    0.346
rolled_strip_base, 55.351  , 77.250 ,    54.523     ,   74.061   ,     82.085     ,  98.740   , 13.670 ,   17.339   ,  96.693   ,    9.493
  sim_card_set   , 20.375  , 52.304 ,    54.891     ,   50.578   ,     67.286     ,  98.022   , 7.200  ,   15.009   ,  89.529   ,    8.114
     switch      , 64.175  , 79.866 ,    63.148     ,   65.954   ,     69.424     ,  83.271   , 2.313  ,   5.556    ,  72.779   ,    2.858
      tape       , 89.654  , 95.303 ,    90.126     ,   87.740   ,     81.618     ,  99.074   , 33.951 ,   43.477   ,  97.184   ,   27.777
  terminalblock  , 45.753  , 68.374 ,    56.148     ,   58.514   ,     70.397     ,  96.163   , 4.810  ,   9.541    ,  90.188   ,    5.010
   toothbrush    , 70.180  , 79.381 ,    55.222     ,   60.622   ,     71.181     ,  89.223   , 3.497  ,   7.251    ,  70.108   ,    3.762
       toy       , 63.417  , 78.667 ,    49.901     ,   58.709   ,     73.793     ,  90.177   , 0.957  ,   2.589    ,  72.134   ,    1.312
    toy_brick    , 82.167  , 90.807 ,    81.820     ,   82.771   ,     74.499     ,  98.615   , 37.771 ,   43.798   ,  92.722   ,   28.039
   transistor1   , 64.083  , 81.761 ,    56.276     ,   63.477   ,     72.028     ,  96.162   , 5.488  ,   11.531   ,  85.898   ,    6.118
     u_block     , 69.983  , 83.983 ,    68.180     ,   50.447   ,     56.098     ,  97.997   , 15.280 ,   25.082   ,  94.332   ,   14.339
       usb       , 44.199  , 61.674 ,    49.740     ,   43.290   ,     60.708     ,  93.787   , 2.334  ,   6.913    ,  72.132   ,    3.580
   usb_adaptor   , 60.386  , 79.915 ,    53.068     ,   44.116   ,     55.744     ,  95.770   , 4.399  ,   9.684    ,  82.906   ,    5.088
     vcpill      , 73.920  , 85.325 ,    76.220     ,   73.198   ,     67.816     ,  97.133   , 27.043 ,   29.885   ,  93.289   ,   17.568
  wooden_beads   , 60.969  , 80.812 ,    62.344     ,   57.249   ,     61.163     ,  96.481   , 9.033  ,   15.271   ,  91.124   ,    8.267
    woodstick    , 82.640  , 92.258 ,    86.968     ,   81.556   ,     74.033     ,  95.460   , 32.900 ,   40.302   ,  88.566   ,   25.237
     zipper      , 64.200  , 82.038 ,    51.553     ,   69.058   ,     75.377     ,  94.054   , 11.349 ,   14.774   ,  87.051   ,    7.976
       Avg       , 63.868  , 79.555 ,    62.967     ,   61.162   ,     66.844     ,  95.188   , 12.828 ,   18.200   ,  85.497   ,   10.548
