      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 74.714  , 83.292 ,    64.153     ,   53.902   ,     57.143     ,  96.446   , 13.804 ,   19.978   ,  82.420   ,   11.097
   bottle_cap    , 70.180  , 83.931 ,    68.279     ,   59.642   ,     64.641     ,  98.882   , 26.647 ,   30.933   ,  95.271   ,   18.296
 button_battery  , 54.371  , 71.526 ,    54.681     ,   64.502   ,     76.159     ,  94.076   , 5.279  ,   11.408   ,  82.712   ,    6.049
     end_cap     , 56.450  , 70.548 ,    57.748     ,   64.225   ,     73.264     ,  87.429   , 0.701  ,   2.117    ,  67.987   ,    1.070
     eraser      , 91.546  , 95.842 ,    87.428     ,   88.041   ,     80.952     ,  99.143   , 34.015 ,   37.986   ,  95.856   ,   23.446
    fire_hood    , 74.440  , 86.212 ,    80.813     ,   74.308   ,     68.595     ,  98.396   , 35.781 ,   40.584   ,  87.600   ,   25.458
      mint       , 71.832  , 92.237 ,    57.723     ,   59.799   ,     64.823     ,  92.473   , 7.011  ,   14.870   ,  74.850   ,    8.032
     mounts      , 80.270  , 90.546 ,    72.165     ,   58.173   ,     61.947     ,  96.938   , 17.018 ,   23.128   ,  93.056   ,   13.076
       pcb       , 55.917  , 72.692 ,    56.880     ,   66.411   ,     75.779     ,  92.486   , 2.052  ,   4.786    ,  73.993   ,    2.452
  phone_battery  , 63.807  , 80.384 ,    53.351     ,   51.219   ,     59.551     ,  95.787   , 10.507 ,   15.258   ,  85.921   ,    8.259
   plastic_nut   , 66.120  , 80.604 ,    58.820     ,   47.374   ,     50.617     ,  97.266   , 18.247 ,   24.966   ,  87.171   ,   14.264
  plastic_plug   , 66.748  , 84.718 ,    62.165     ,   56.199   ,     57.143     ,  98.792   , 24.249 ,   30.646   ,  94.756   ,   18.096
 porcelain_doll  , 89.379  , 94.790 ,    81.092     ,   76.258   ,     65.041     ,  97.619   , 17.764 ,   27.661   ,  92.652   ,   16.050
    regulator    , 33.654  , 58.505 ,    39.232     ,   20.697   ,     41.423     ,  91.526   , 0.234  ,   0.771    ,  76.267   ,    0.387
rolled_strip_base, 66.013  , 83.204 ,    62.023     ,   79.357   ,     81.804     ,  98.680   , 17.633 ,   21.804   ,  96.740   ,   12.236
  sim_card_set   , 24.792  , 52.772 ,    54.772     ,   49.819   ,     67.669     ,  97.827   , 6.029  ,   13.573   ,  89.132   ,    7.281
     switch      , 55.065  , 75.089 ,    61.487     ,   63.021   ,     68.605     ,  86.651   , 2.938  ,   6.899    ,  74.499   ,    3.573
      tape       , 91.115  , 95.905 ,    91.445     ,   89.469   ,     84.892     ,  99.304   , 36.721 ,   45.337   ,  97.924   ,   29.314
  terminalblock  , 51.242  , 71.659 ,    58.350     ,   59.382   ,     70.085     ,  96.235   , 5.541  ,   10.101   ,  90.014   ,    5.319
   toothbrush    , 69.444  , 78.436 ,    55.167     ,   60.821   ,     71.379     ,  90.004   , 3.970  ,   8.057    ,  71.219   ,    4.197
       toy       , 65.042  , 80.177 ,    51.752     ,   59.981   ,     73.666     ,  88.821   , 0.933  ,   2.934    ,  69.837   ,    1.489
    toy_brick    , 86.417  , 93.404 ,    81.304     ,   81.884   ,     73.096     ,  98.358   , 35.591 ,   41.541   ,  91.055   ,   26.215
   transistor1   , 71.667  , 86.398 ,    62.185     ,   68.382   ,     72.662     ,  96.819   , 8.439  ,   15.918   ,  87.956   ,    8.647
     u_block     , 71.896  , 84.902 ,    70.667     ,   54.500   ,     57.231     ,  97.993   , 17.251 ,   27.240   ,  94.098   ,   15.768
       usb       , 43.015  , 61.648 ,    52.845     ,   45.873   ,     60.595     ,  94.522   , 3.250  ,   8.424    ,  74.551   ,    4.397
   usb_adaptor   , 54.348  , 78.461 ,    53.666     ,   43.151   ,     56.250     ,  96.148   , 5.087  ,   10.391   ,  84.887   ,    5.480
     vcpill      , 72.200  , 85.980 ,    76.464     ,   75.126   ,     67.822     ,  96.769   , 26.430 ,   28.915   ,  92.559   ,   16.901
  wooden_beads   , 61.480  , 81.251 ,    63.861     ,   59.245   ,     62.428     ,  96.028   , 9.044  ,   14.598   ,  90.183   ,    7.874
    woodstick    , 80.560  , 90.991 ,    86.999     ,   80.862   ,     71.739     ,  94.482   , 31.182 ,   38.934   ,  87.094   ,   24.172
     zipper      , 77.600  , 88.334 ,    61.617     ,   75.774   ,     75.333     ,  95.881   , 13.247 ,   18.092   ,  89.378   ,    9.946
       Avg       , 66.377  , 81.148 ,    64.638     ,   62.913   ,     67.078     ,  95.393   , 14.553 ,   19.928   ,  85.721   ,   11.628
