      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 82.026  , 87.698 ,    72.182     ,   55.388   ,     64.820     ,  95.462   , 8.909  ,   16.496   ,  77.196   ,    8.990
   bottle_cap    , 95.261  , 97.536 ,    86.721     ,   86.811   ,     79.452     ,  99.127   , 31.708 ,   33.464   ,  95.117   ,   20.094
 button_battery  , 73.448  , 83.593 ,    74.537     ,   81.368   ,     79.845     ,  93.928   , 22.372 ,   27.667   ,  78.026   ,   16.054
     end_cap     , 57.332  , 69.398 ,    61.584     ,   63.578   ,     74.019     ,  87.599   , 1.371  ,   4.144    ,  65.665   ,    2.116
     eraser      , 83.093  , 92.765 ,    85.069     ,   83.634   ,     73.130     ,  98.216   , 23.064 ,   30.602   ,  90.048   ,   18.065
    fire_hood    , 81.680  , 91.633 ,    81.623     ,   77.977   ,     68.526     ,  98.482   , 27.284 ,   34.435   ,  86.430   ,   20.798
      mint       , 72.656  , 91.478 ,    59.105     ,   59.896   ,     65.426     ,  92.585   , 5.730  ,   12.432   ,  62.033   ,    6.628
     mounts      , 88.480  , 93.217 ,    76.482     ,   65.197   ,     65.839     ,  97.297   , 19.249 ,   23.454   ,  88.140   ,   13.285
       pcb       , 78.167  , 87.499 ,    73.973     ,   81.291   ,     77.712     ,  94.506   , 3.627  ,   8.455    ,  75.184   ,    4.414
  phone_battery  , 97.549  , 98.743 ,    80.838     ,   73.678   ,     73.604     ,  96.436   , 15.756 ,   22.507   ,  86.832   ,   12.680
   plastic_nut   , 76.720  , 86.432 ,    80.266     ,   62.205   ,     68.551     ,  97.820   , 13.659 ,   23.331   ,  88.812   ,   13.206
  plastic_plug   , 77.614  , 88.702 ,    76.000     ,   68.528   ,     64.615     ,  97.869   , 23.875 ,   29.966   ,  90.676   ,   17.623
 porcelain_doll  , 85.172  , 91.900 ,    74.126     ,   62.819   ,     59.155     ,  96.652   , 10.252 ,   17.962   ,  87.910   ,    9.867
    regulator    , 67.748  , 83.017 ,    51.842     ,   28.856   ,     43.499     ,  88.409   , 0.315  ,   2.718    ,  63.814   ,    1.378
rolled_strip_base, 93.913  , 97.084 ,    91.801     ,   95.524   ,     91.902     ,  98.510   , 19.089 ,   26.644   ,  95.903   ,   15.369
  sim_card_set   , 76.792  , 82.914 ,    83.216     ,   80.364   ,     79.115     ,  98.614   , 31.568 ,   38.071   ,  91.583   ,   23.511
     switch      , 71.160  , 80.431 ,    65.821     ,   65.151   ,     69.708     ,  90.398   , 7.140  ,   14.287   ,  76.946   ,    7.693
      tape       , 89.769  , 94.761 ,    86.510     ,   78.385   ,     74.306     ,  98.535   , 17.641 ,   27.285   ,  94.259   ,   15.798
  terminalblock  , 87.660  , 91.469 ,    83.774     ,   82.994   ,     81.435     ,  98.473   , 7.869  ,   16.274   ,  93.994   ,    8.858
   toothbrush    , 67.157  , 80.701 ,    65.594     ,   66.393   ,     73.384     ,  93.678   , 8.600  ,   16.214   ,  77.620   ,    8.822
       toy       , 62.000  , 79.577 ,    55.658     ,   61.918   ,     73.448     ,  87.621   , 1.859  ,   5.998    ,  68.394   ,    3.092
    toy_brick    , 82.292  , 87.766 ,    72.833     ,   70.216   ,     67.617     ,  96.265   , 13.584 ,   22.352   ,  83.460   ,   12.582
   transistor1   , 87.500  , 92.708 ,    80.392     ,   83.102   ,     79.116     ,  97.744   , 15.246 ,   21.457   ,  89.395   ,   12.018
     u_block     , 80.697  , 91.196 ,    73.963     ,   59.316   ,     60.870     ,  98.513   , 12.581 ,   17.356   ,  92.596   ,    9.503
       usb       , 69.240  , 82.858 ,    65.294     ,   56.842   ,     64.968     ,  95.537   , 3.047  ,   6.836    ,  80.275   ,    3.539
   usb_adaptor   , 74.597  , 86.170 ,    72.657     ,   61.973   ,     63.612     ,  96.533   , 10.425 ,   17.070   ,  84.488   ,    9.332
     vcpill      , 77.560  , 86.372 ,    78.583     ,   77.097   ,     69.055     ,  97.691   , 31.464 ,   39.272   ,  88.476   ,   24.433
  wooden_beads   , 79.167  , 91.597 ,    75.447     ,   68.558   ,     70.270     ,  96.330   , 15.149 ,   21.517   ,  84.488   ,   12.056
    woodstick    , 73.080  , 86.235 ,    74.362     ,   58.914   ,     57.875     ,  94.552   , 19.762 ,   26.655   ,  79.867   ,   15.377
     zipper      , 89.160  , 91.230 ,    82.087     ,   83.802   ,     82.731     ,  95.381   , 9.557  ,   19.143   ,  84.478   ,   10.585
       Avg       , 79.290  , 88.223 ,    74.745     ,   70.059   ,     70.587     ,  95.625   , 14.392 ,   20.802   ,  83.403   ,   11.926
