      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.830  , 93.600 ,    79.866     ,   69.582   ,     66.667     ,  97.354   , 21.349 ,   32.897   ,  83.435   ,   19.687
   bottle_cap    , 95.752  , 98.274 ,    88.950     ,   88.593   ,     78.082     ,  98.690   , 21.328 ,   29.663   ,  92.823   ,   17.414
 button_battery  , 75.163  , 89.212 ,    74.837     ,   83.734   ,     79.496     ,  97.064   , 48.916 ,   50.297   ,  81.432   ,   33.598
     end_cap     , 79.688  , 89.611 ,    73.931     ,   77.953   ,     76.117     ,  93.120   , 5.093  ,   12.146   ,  80.636   ,    6.466
     eraser      , 82.772  , 91.822 ,    86.816     ,   85.454   ,     75.000     ,  98.100   , 27.487 ,   33.017   ,  87.163   ,   19.772
    fire_hood    , 72.160  , 84.614 ,    73.652     ,   68.379   ,     60.064     ,  98.083   , 18.630 ,   30.584   ,  82.751   ,   18.052
      mint       , 79.601  , 94.827 ,    69.364     ,   72.192   ,     65.631     ,  94.372   , 23.468 ,   35.118   ,  65.741   ,   21.299
     mounts      , 91.462  , 96.299 ,    84.558     ,   75.333   ,     70.886     ,  99.009   , 27.099 ,   35.281   ,  95.037   ,   21.419
       pcb       , 86.833  , 91.787 ,    70.640     ,   81.224   ,     76.256     ,  94.500   , 12.567 ,   22.550   ,  74.446   ,   12.708
  phone_battery  , 85.008  , 93.357 ,    89.893     ,   87.527   ,     82.388     ,  98.835   , 15.585 ,   28.373   ,  92.794   ,   16.532
   plastic_nut   , 84.760  , 92.680 ,    78.791     ,   71.648   ,     63.668     ,  98.001   , 23.398 ,   30.933   ,  87.713   ,   18.296
  plastic_plug   , 85.212  , 93.738 ,    80.786     ,   78.140   ,     69.461     ,  97.688   , 24.953 ,   31.218   ,  87.500   ,   18.496
 porcelain_doll  , 86.683  , 90.833 ,    84.745     ,   74.163   ,     70.498     ,  96.996   , 14.694 ,   22.981   ,  86.473   ,   12.982
    regulator    , 60.056  , 78.926 ,    47.173     ,   25.573   ,     42.489     ,  88.493   , 1.811  ,   7.122    ,  57.705   ,    3.692
rolled_strip_base, 96.977  , 98.518 ,    93.199     ,   96.742   ,     91.296     ,  99.163   , 19.251 ,   29.300   ,  96.427   ,   17.165
  sim_card_set   , 92.917  , 96.176 ,    92.952     ,   92.579   ,     86.842     ,  98.083   , 38.970 ,   39.963   ,  87.846   ,   24.971
     switch      , 91.258  , 94.742 ,    81.182     ,   84.849   ,     75.196     ,  96.809   , 59.214 ,   58.008   ,  82.043   ,   40.853
      tape       , 96.538  , 98.325 ,    89.677     ,   88.256   ,     80.822     ,  98.458   , 30.287 ,   38.485   ,  93.386   ,   23.828
  terminalblock  , 95.954  , 98.079 ,    87.601     ,   90.264   ,     82.160     ,  98.849   , 24.707 ,   32.630   ,  94.481   ,   19.496
   toothbrush    , 95.915  , 98.093 ,    87.316     ,   90.114   ,     82.380     ,  95.325   , 29.254 ,   38.501   ,  83.568   ,   23.840
       toy       , 87.792  , 91.096 ,    74.766     ,   80.636   ,     75.992     ,  87.441   , 11.958 ,   19.887   ,  74.482   ,   11.042
    toy_brick    , 81.958  , 88.199 ,    69.089     ,   64.472   ,     67.626     ,  94.711   , 12.141 ,   19.226   ,  67.496   ,   10.636
   transistor1   , 96.125  , 98.292 ,    91.198     ,   93.808   ,     85.851     ,  98.629   , 31.209 ,   32.975   ,  94.278   ,   19.742
     u_block     , 94.643  , 97.669 ,    83.629     ,   78.598   ,     69.268     ,  98.452   , 34.380 ,   42.256   ,  92.103   ,   26.788
       usb       , 79.902  , 86.314 ,    80.180     ,   77.432   ,     71.264     ,  97.606   , 23.102 ,   36.547   ,  91.410   ,   22.359
   usb_adaptor   , 93.961  , 96.609 ,    74.926     ,   70.557   ,     66.176     ,  94.762   , 12.770 ,   22.583   ,  70.718   ,   12.729
     vcpill      , 89.920  , 95.276 ,    88.167     ,   87.602   ,     76.761     ,  98.683   , 47.463 ,   55.679   ,  89.862   ,   38.580
  wooden_beads   , 85.119  , 93.856 ,    86.427     ,   84.781   ,     77.083     ,  98.145   , 34.965 ,   41.105   ,  85.618   ,   25.870
    woodstick    , 78.200  , 85.721 ,    78.218     ,   60.002   ,     63.115     ,  94.528   , 17.219 ,   22.260   ,  76.551   ,   12.524
     zipper      , 99.400  , 99.700 ,    98.462     ,   98.953   ,     95.861     ,  98.900   , 52.224 ,   53.681   ,  95.383   ,   36.688
       Avg       , 87.119  , 93.208 ,    81.366     ,   79.305   ,     74.147     ,  96.628   , 25.516 ,   32.842   ,  84.377   ,   20.251
