      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.136  , 96.163 ,    71.082     ,   57.202   ,     61.111     ,  95.401   , 7.946  ,   13.992   ,  76.402   ,    7.522
   bottle_cap    , 98.570  , 99.386 ,    91.334     ,   91.976   ,     84.429     ,  99.182   , 29.712 ,   33.812   ,  95.817   ,   20.346
 button_battery  , 78.799  , 90.122 ,    75.943     ,   84.132   ,     79.612     ,  95.432   , 26.048 ,   32.429   ,  83.022   ,   19.353
     end_cap     , 70.633  , 80.486 ,    66.574     ,   69.824   ,     74.004     ,  90.289   , 5.623  ,   13.693   ,  74.195   ,    7.350
     eraser      , 71.234  , 86.788 ,    79.831     ,   80.572   ,     71.341     ,  98.586   , 25.953 ,   33.275   ,  91.745   ,   19.958
    fire_hood    , 82.280  , 91.822 ,    81.207     ,   78.035   ,     71.587     ,  98.550   , 24.194 ,   31.967   ,  87.924   ,   19.024
      mint       , 59.418  , 89.549 ,    65.014     ,   64.326   ,     66.240     ,  93.694   , 10.879 ,   21.015   ,  66.886   ,   11.741
     mounts      , 95.098  , 97.528 ,    83.121     ,   75.479   ,     69.512     ,  98.067   , 26.921 ,   33.833   ,  91.381   ,   20.361
       pcb       , 69.792  , 83.374 ,    69.499     ,   78.796   ,     76.325     ,  94.110   , 4.458  ,   8.199    ,  78.226   ,    4.275
  phone_battery  , 95.057  , 96.595 ,    81.388     ,   75.738   ,     74.521     ,  97.743   , 20.265 ,   25.998   ,  90.051   ,   14.941
   plastic_nut   , 83.200  , 92.009 ,    83.228     ,   73.036   ,     67.181     ,  98.439   , 23.421 ,   32.620   ,  92.395   ,   19.489
  plastic_plug   , 78.676  , 89.027 ,    75.175     ,   67.514   ,     65.041     ,  98.373   , 21.803 ,   29.689   ,  91.376   ,   17.432
 porcelain_doll  , 86.806  , 91.080 ,    82.097     ,   70.940   ,     68.013     ,  97.712   , 15.162 ,   24.469   ,  91.360   ,   13.940
    regulator    , 73.077  , 86.910 ,    52.159     ,   29.549   ,     41.880     ,  89.882   , 0.374  ,   1.733    ,  68.296   ,    0.874
rolled_strip_base, 97.835  , 99.049 ,    95.618     ,   97.881   ,     92.788     ,  98.944   , 19.984 ,   26.680   ,  96.972   ,   15.393
  sim_card_set   , 88.833  , 93.753 ,    88.093     ,   87.047   ,     82.258     ,  98.998   , 40.379 ,   42.649   ,  92.620   ,   27.104
     switch      , 78.962  , 88.058 ,    70.390     ,   71.961   ,     71.654     ,  89.180   , 10.968 ,   17.661   ,  79.756   ,    9.686
      tape       , 91.115  , 95.480 ,    89.755     ,   87.210   ,     77.739     ,  98.996   , 31.112 ,   38.609   ,  95.949   ,   23.922
  terminalblock  , 97.556  , 98.876 ,    85.260     ,   86.040   ,     81.567     ,  98.802   , 19.999 ,   25.594   ,  95.767   ,   14.675
   toothbrush    , 86.315  , 89.262 ,    75.279     ,   77.444   ,     75.732     ,  94.808   , 19.919 ,   28.244   ,  83.700   ,   16.444
       toy       , 74.375  , 87.726 ,    65.124     ,   74.262   ,     74.234     ,  89.346   , 7.246  ,   13.622   ,  73.033   ,    7.309
    toy_brick    , 67.125  , 75.676 ,    64.110     ,   59.329   ,     68.387     ,  96.254   , 8.714  ,   16.881   ,  83.256   ,    9.219
   transistor1   , 95.958  , 98.289 ,    88.996     ,   91.072   ,     85.339     ,  98.673   , 27.373 ,   31.543   ,  93.737   ,   18.725
     u_block     , 88.563  , 94.898 ,    80.922     ,   73.878   ,     62.069     ,  99.058   , 33.919 ,   42.364   ,  94.896   ,   26.875
       usb       , 72.018  , 82.662 ,    70.254     ,   66.372   ,     66.067     ,  96.776   , 15.194 ,   23.190   ,  85.291   ,   13.116
   usb_adaptor   , 79.147  , 89.616 ,    67.200     ,   59.059   ,     60.052     ,  96.292   , 9.929  ,   20.179   ,  82.754   ,   11.222
     vcpill      , 77.960  , 89.151 ,    77.796     ,   78.695   ,     66.904     ,  97.681   , 38.209 ,   44.874   ,  87.841   ,   28.927
  wooden_beads   , 80.102  , 92.059 ,    82.949     ,   80.683   ,     74.366     ,  96.901   , 24.226 ,   29.254   ,  86.606   ,   17.133
    woodstick    , 75.360  , 87.845 ,    79.508     ,   66.525   ,     63.348     ,  94.998   , 20.001 ,   26.343   ,  80.740   ,   15.170
     zipper      , 98.880  , 99.438 ,    93.063     ,   95.851   ,     89.610     ,  98.223   , 45.936 ,   51.941   ,  93.907   ,   35.081
       Avg       , 82.796  , 91.089 ,    77.732     ,   75.014   ,     72.097     ,  96.313   , 20.529 ,   27.212   ,  86.197   ,   16.220
