      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 69.322  , 85.595 ,    58.763     ,   43.331   ,     56.485     ,  91.003   , 2.246  ,   6.547    ,  64.396   ,    3.384
   bottle_cap    , 90.686  , 95.316 ,    75.186     ,   72.777   ,     66.842     ,  93.194   , 9.122  ,   19.603   ,  75.789   ,   10.866
 button_battery  , 59.273  , 78.503 ,    55.658     ,   67.348   ,     76.451     ,  91.521   , 18.485 ,   29.138   ,  64.788   ,   17.054
     end_cap     , 55.529  , 71.443 ,    52.945     ,   61.581   ,     72.697     ,  71.400   , 0.553  ,   3.140    ,  42.739   ,    1.595
     eraser      , 70.673  , 85.208 ,    69.563     ,   65.334   ,     64.734     ,  88.212   , 9.028  ,   17.200   ,  59.267   ,    9.409
    fire_hood    , 77.360  , 86.281 ,    72.563     ,   62.923   ,     60.119     ,  93.763   , 7.608  ,   13.935   ,  63.638   ,    7.489
      mint       , 66.450  , 91.283 ,    64.469     ,   65.555   ,     65.806     ,  87.420   , 12.778 ,   21.004   ,  45.926   ,   11.734
     mounts      , 82.394  , 91.015 ,    76.144     ,   69.952   ,     63.415     ,  93.037   , 10.403 ,   17.708   ,  74.101   ,    9.714
       pcb       , 49.792  , 70.280 ,    51.578     ,   62.659   ,     75.421     ,  88.212   , 3.029  ,   7.144    ,  52.247   ,    3.704
  phone_battery  , 52.247  , 70.379 ,    65.706     ,   58.188   ,     62.553     ,  94.900   , 13.141 ,   20.727   ,  79.201   ,   11.561
   plastic_nut   , 67.240  , 82.924 ,    57.001     ,   43.064   ,     51.991     ,  75.978   , 7.478  ,   14.958   ,  38.054   ,    8.084
  plastic_plug   , 56.577  , 75.268 ,    61.178     ,   44.050   ,     60.326     ,  84.248   , 1.013  ,   5.666    ,  54.408   ,    2.916
 porcelain_doll  , 74.060  , 77.264 ,    71.385     ,   48.342   ,     59.532     ,  87.397   , 1.887  ,   9.156    ,  60.692   ,    4.798
    regulator    , 75.441  , 84.492 ,    50.192     ,   32.041   ,     41.438     ,  70.817   , 0.060  ,   0.159    ,  33.138   ,    0.080
rolled_strip_base, 80.842  , 87.195 ,    79.781     ,   87.859   ,     84.982     ,  87.097   , 5.276  ,   13.381   ,  68.335   ,    7.170
  sim_card_set   , 77.583  , 88.158 ,    86.425     ,   85.923   ,     80.095     ,  95.304   , 27.591 ,   34.285   ,  75.117   ,   20.689
     switch      , 83.252  , 92.102 ,    70.202     ,   76.341   ,     68.632     ,  94.234   , 36.244 ,   41.891   ,  61.970   ,   26.495
      tape       , 81.269  , 91.425 ,    78.894     ,   75.177   ,     64.286     ,  92.610   , 10.899 ,   22.041   ,  71.663   ,   12.385
  terminalblock  , 84.856  , 92.202 ,    58.899     ,   62.955   ,     70.833     ,  90.322   , 1.170  ,   3.949    ,  65.096   ,    2.014
   toothbrush    , 74.551  , 86.970 ,    72.081     ,   77.034   ,     73.620     ,  85.511   , 10.870 ,   20.034   ,  59.263   ,   11.132
       toy       , 58.542  , 73.362 ,    54.811     ,   62.097   ,     73.391     ,  78.106   , 1.420  ,   4.949    ,  49.593   ,    2.537
    toy_brick    , 64.042  , 79.302 ,    57.377     ,   55.820   ,     64.906     ,  83.526   , 3.791  ,   9.153    ,  45.433   ,    4.796
   transistor1   , 79.042  , 89.641 ,    71.776     ,   78.174   ,     74.074     ,  90.030   , 15.712 ,   20.514   ,  66.665   ,   11.430
     u_block     , 89.031  , 95.037 ,    72.895     ,   62.846   ,     58.475     ,  88.721   , 15.400 ,   21.617   ,  66.529   ,   12.118
       usb       , 70.261  , 78.255 ,    61.798     ,   55.340   ,     62.136     ,  84.411   , 1.155  ,   5.095    ,  53.115   ,    2.614
   usb_adaptor   , 54.670  , 73.055 ,    62.906     ,   49.046   ,     59.861     ,  86.336   , 0.846  ,   2.735    ,  60.313   ,    1.386
     vcpill      , 71.160  , 81.930 ,    78.717     ,   75.015   ,     69.832     ,  94.676   , 24.979 ,   34.755   ,  70.659   ,   21.032
  wooden_beads   , 78.019  , 90.163 ,    75.469     ,   69.341   ,     67.806     ,  92.375   , 11.917 ,   18.979   ,  64.500   ,   10.484
    woodstick    , 79.520  , 87.937 ,    72.080     ,   53.236   ,     56.944     ,  81.651   , 4.834  ,   12.673   ,  47.526   ,    6.765
     zipper      , 98.400  , 99.323 ,    92.641     ,   94.186   ,     87.751     ,  88.524   , 6.935  ,   12.367   ,  51.471   ,    6.591
       Avg       , 72.403  , 84.377 ,    67.636     ,   63.918   ,     66.514     ,  87.485   , 9.196  ,   15.483   ,  59.521   ,    8.734
