      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 78.840  , 85.905 ,    67.471     ,   51.050   ,     59.658     ,  95.924   , 7.717  ,   18.150   ,  78.175   ,    9.981
   bottle_cap    , 93.137  , 96.966 ,    86.171     ,   87.431   ,     77.848     ,  97.611   , 18.314 ,   26.273   ,  89.103   ,   15.123
 button_battery  , 74.060  , 87.339 ,    72.978     ,   81.278   ,     80.000     ,  96.169   , 41.951 ,   44.287   ,  79.242   ,   28.441
     end_cap     , 71.715  , 81.055 ,    70.501     ,   75.724   ,     73.345     ,  88.523   , 3.460  ,   10.406   ,  71.311   ,    5.488
     eraser      , 85.136  , 93.616 ,    83.836     ,   80.423   ,     73.780     ,  96.691   , 20.384 ,   26.166   ,  83.088   ,   15.052
    fire_hood    , 77.480  , 87.805 ,    75.113     ,   66.574   ,     62.500     ,  97.638   , 18.658 ,   28.244   ,  79.495   ,   16.444
      mint       , 80.556  , 95.123 ,    70.535     ,   74.314   ,     66.548     ,  95.241   , 24.981 ,   34.406   ,  69.949   ,   20.777
     mounts      , 87.173  , 93.423 ,    84.480     ,   77.376   ,     70.139     ,  97.868   , 22.795 ,   32.781   ,  90.062   ,   19.604
       pcb       , 69.417  , 84.006 ,    65.949     ,   76.441   ,     75.601     ,  95.079   , 11.186 ,   19.935   ,  73.536   ,   11.071
  phone_battery  , 77.206  , 89.035 ,    87.290     ,   86.236   ,     77.316     ,  98.076   , 24.503 ,   30.633   ,  88.620   ,   18.087
   plastic_nut   , 88.200  , 93.649 ,    79.119     ,   71.548   ,     65.233     ,  95.350   , 20.290 ,   26.451   ,  81.287   ,   15.241
  plastic_plug   , 88.358  , 94.549 ,    76.813     ,   69.836   ,     67.119     ,  95.929   , 17.481 ,   24.018   ,  82.446   ,   13.648
 porcelain_doll  , 78.472  , 81.139 ,    78.393     ,   61.490   ,     66.434     ,  94.205   , 7.229  ,   17.767   ,  79.291   ,    9.750
    regulator    , 52.724  , 71.364 ,    50.764     ,   26.325   ,     42.105     ,  84.176   , 0.672  ,   3.666    ,  51.738   ,    1.867
rolled_strip_base, 85.907  , 93.145 ,    86.137     ,   92.796   ,     87.041     ,  97.916   , 14.276 ,   23.479   ,  92.731   ,   13.301
  sim_card_set   , 91.125  , 95.227 ,    92.163     ,   92.952   ,     85.399     ,  97.760   , 38.883 ,   39.441   ,  86.352   ,   24.565
     switch      , 83.619  , 91.981 ,    76.886     ,   81.899   ,     72.686     ,  97.406   , 47.560 ,   51.444   ,  77.857   ,   34.629
      tape       , 85.769  , 92.593 ,    87.814     ,   83.608   ,     73.939     ,  97.862   , 27.693 ,   35.591   ,  90.724   ,   21.648
  terminalblock  , 91.506  , 96.212 ,    83.183     ,   86.548   ,     78.873     ,  97.610   , 15.929 ,   24.989   ,  89.566   ,   14.279
   toothbrush    , 93.668  , 96.972 ,    83.141     ,   86.971   ,     79.814     ,  92.206   , 22.139 ,   31.190   ,  76.786   ,   18.476
       toy       , 71.958  , 82.981 ,    70.138     ,   77.921   ,     75.655     ,  85.425   , 10.464 ,   21.328   ,  68.773   ,   11.937
    toy_brick    , 81.250  , 90.328 ,    68.526     ,   66.562   ,     66.942     ,  93.197   , 16.064 ,   23.855   ,  66.885   ,   13.543
   transistor1   , 77.625  , 88.338 ,    73.498     ,   80.430   ,     73.878     ,  94.701   , 21.773 ,   26.039   ,  79.822   ,   14.968
     u_block     , 93.495  , 96.528 ,    82.245     ,   74.447   ,     69.672     ,  97.481   , 27.936 ,   35.388   ,  88.911   ,   21.498
       usb       , 77.042  , 85.264 ,    74.771     ,   70.161   ,     68.000     ,  95.228   , 10.288 ,   21.817   ,  82.097   ,   12.244
   usb_adaptor   , 88.607  , 94.968 ,    74.407     ,   69.729   ,     62.500     ,  94.318   , 10.024 ,   22.000   ,  73.509   ,   12.359
     vcpill      , 80.080  , 90.508 ,    82.519     ,   82.033   ,     70.617     ,  97.840   , 40.961 ,   48.859   ,  84.665   ,   32.327
  wooden_beads   , 78.699  , 91.757 ,    81.822     ,   80.487   ,     72.131     ,  97.501   , 29.145 ,   35.095   ,  84.638   ,   21.282
    woodstick    , 82.880  , 91.497 ,    78.364     ,   64.300   ,     59.740     ,  92.601   , 24.402 ,   27.854   ,  74.834   ,   16.180
     zipper      , 98.960  , 99.532 ,    96.760     ,   97.870   ,     93.541     ,  97.011   , 30.888 ,   35.996   ,  84.212   ,   21.948
       Avg       , 82.156  , 90.427 ,    78.060     ,   75.825   ,     71.602     ,  95.151   , 20.935 ,   28.252   ,  79.990   ,   16.859
