      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 63.072  , 77.125 ,    60.096     ,   49.487   ,     55.746     ,  94.447   , 6.434  ,   13.051   ,  72.413   ,    6.981
   bottle_cap    , 61.152  , 76.911 ,    68.366     ,   59.197   ,     64.615     ,  98.307   , 14.963 ,   22.223   ,  90.796   ,   12.501
 button_battery  , 80.923  , 89.011 ,    60.327     ,   74.414   ,     76.552     ,  93.696   , 18.781 ,   26.350   ,  74.005   ,   15.174
     end_cap     , 61.979  , 78.146 ,    57.420     ,   64.046   ,     73.793     ,  85.361   , 1.477  ,   5.490    ,  63.301   ,    2.823
     eraser      , 85.857  , 91.198 ,    87.510     ,   85.726   ,     79.233     ,  98.468   , 23.152 ,   31.512   ,  90.679   ,   18.703
    fire_hood    , 79.040  , 88.186 ,    77.741     ,   71.425   ,     65.428     ,  97.782   , 23.630 ,   30.690   ,  81.681   ,   18.126
      mint       , 76.172  , 91.696 ,    60.502     ,   61.983   ,     65.625     ,  90.379   , 4.748  ,   12.270   ,  51.970   ,    6.536
     mounts      , 89.706  , 93.630 ,    70.019     ,   59.518   ,     58.788     ,  98.051   , 19.756 ,   27.504   ,  90.602   ,   15.945
       pcb       , 64.167  , 77.078 ,    54.617     ,   65.515   ,     75.510     ,  88.151   , 1.130  ,   3.110    ,  56.084   ,    1.580
  phone_battery  , 58.292  , 75.120 ,    57.384     ,   52.771   ,     60.765     ,  93.992   , 6.626  ,   13.117   ,  77.659   ,    7.019
   plastic_nut   , 51.880  , 66.435 ,    52.966     ,   38.122   ,     49.699     ,  92.266   , 4.303  ,   12.142   ,  68.981   ,    6.464
  plastic_plug   , 63.399  , 81.254 ,    67.379     ,   60.352   ,     59.563     ,  96.927   , 12.485 ,   20.310   ,  84.337   ,   11.303
 porcelain_doll  , 75.858  , 82.918 ,    67.691     ,   52.367   ,     55.618     ,  96.039   , 4.740  ,   12.227   ,  84.722   ,    6.512
    regulator    , 40.224  , 59.319 ,    41.443     ,   21.420   ,     41.423     ,  85.564   , 0.148  ,   0.804    ,  51.757   ,    0.404
rolled_strip_base, 81.863  , 89.604 ,    63.281     ,   82.143   ,     80.952     ,  97.622   , 9.145  ,   14.883   ,  91.897   ,    8.040
  sim_card_set   , 49.417  , 63.904 ,    65.989     ,   62.733   ,     69.316     ,  96.283   , 12.689 ,   20.510   ,  79.868   ,   11.427
     switch      , 42.892  , 62.756 ,    44.296     ,   49.501   ,     68.421     ,  88.675   , 2.878  ,   6.055    ,  66.393   ,    3.122
      tape       , 92.154  , 94.617 ,    84.437     ,   84.765   ,     76.190     ,  98.050   , 25.639 ,   34.138   ,  91.926   ,   20.582
  terminalblock  , 65.585  , 82.294 ,    55.785     ,   65.471   ,     70.085     ,  94.334   , 3.409  ,   6.939    ,  80.817   ,    3.594
   toothbrush    , 47.998  , 67.099 ,    52.838     ,   57.708   ,     71.273     ,  90.342   , 4.787  ,   10.339   ,  67.605   ,    5.451
       toy       , 46.333  , 67.065 ,    48.379     ,   56.966   ,     73.448     ,  85.935   , 0.526  ,   1.416    ,  55.589   ,    0.713
    toy_brick    , 78.417  , 86.450 ,    72.590     ,   70.831   ,     69.820     ,  96.547   , 17.150 ,   27.308   ,  78.201   ,   15.813
   transistor1   , 78.583  , 86.704 ,    78.507     ,   81.821   ,     77.682     ,  96.595   , 15.149 ,   22.168   ,  86.056   ,   12.466
     u_block     , 67.134  , 80.207 ,    73.235     ,   61.819   ,     59.732     ,  97.853   , 16.663 ,   23.215   ,  90.250   ,   13.132
       usb       , 69.404  , 79.574 ,    65.485     ,   60.168   ,     62.622     ,  92.505   , 2.377  ,   7.297    ,  63.748   ,    3.787
   usb_adaptor   , 55.113  , 75.555 ,    52.603     ,   43.875   ,     55.877     ,  91.761   , 2.690  ,   6.862    ,  68.406   ,    3.553
     vcpill      , 71.680  , 84.242 ,    79.010     ,   77.599   ,     69.341     ,  98.098   , 35.477 ,   38.952   ,  90.943   ,   24.187
  wooden_beads   , 83.759  , 90.448 ,    68.452     ,   65.449   ,     63.448     ,  95.895   , 11.810 ,   17.459   ,  82.731   ,    9.564
    woodstick    , 77.000  , 85.982 ,    81.423     ,   70.645   ,     65.833     ,  93.082   , 32.128 ,   39.391   ,  84.294   ,   24.526
     zipper      , 98.200  , 97.121 ,    87.700     ,   92.975   ,     83.613     ,  96.543   , 22.131 ,   26.931   ,  89.685   ,   15.561
       Avg       , 68.575  , 80.722 ,    65.249     ,   63.360   ,     66.667     ,  93.985   , 11.901 ,   17.822   ,  76.913   ,   10.186
