      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 60.212  , 79.898 ,    51.831     ,   39.445   ,     54.365     ,  75.413   , 0.288  ,   0.202    ,  45.083   ,    0.101
   bottle_cap    , 48.775  , 70.385 ,    43.628     ,   37.014   ,     59.023     ,  89.587   , 0.276  ,   0.578    ,  63.995   ,    0.290
 button_battery  , 16.176  , 50.548 ,    43.985     ,   55.037   ,     76.271     ,  86.686   , 3.079  ,   0.880    ,  61.513   ,    0.442
     end_cap     , 41.226  , 57.462 ,    50.078     ,   56.586   ,     73.868     ,  68.235   , 0.467  ,   0.214    ,  52.066   ,    0.107
     eraser      , 43.029  , 60.995 ,    47.800     ,   40.011   ,     60.000     ,  83.648   , 0.485  ,   1.063    ,  58.234   ,    0.534
    fire_hood    , 66.360  , 76.515 ,    61.538     ,   43.603   ,     54.067     ,  91.752   , 0.663  ,   0.852    ,  62.572   ,    0.428
      mint       , 65.017  , 89.526 ,    50.311     ,   51.919   ,     64.823     ,  79.960   , 0.336  ,   0.946    ,  38.163   ,    0.475
     mounts      , 39.093  , 67.300 ,    53.149     ,   36.700   ,     53.069     ,  88.628   , 0.778  ,   2.163    ,  66.526   ,    1.093
       pcb       , 65.708  , 83.352 ,    58.941     ,   68.737   ,     75.465     ,  84.157   , 0.505  ,   1.197    ,  51.031   ,    0.602
  phone_battery  , 35.090  , 61.217 ,    55.459     ,   42.674   ,     62.667     ,  83.538   , 0.412  ,   0.654    ,  50.643   ,    0.328
   plastic_nut   , 63.240  , 75.274 ,    61.152     ,   43.674   ,     52.691     ,  72.490   , 0.173  ,   0.131    ,  42.924   ,    0.066
  plastic_plug   , 56.168  , 72.897 ,    53.547     ,   43.832   ,     55.877     ,  85.922   , 0.481  ,   1.585    ,  49.583   ,    0.799
 porcelain_doll  , 33.415  , 62.800 ,    38.144     ,   26.869   ,     49.699     ,  87.556   , 0.327  ,   0.977    ,  62.383   ,    0.491
    regulator    , 53.365  , 74.096 ,    42.629     ,   23.852   ,     41.791     ,  75.792   , 0.063  ,   0.144    ,  40.023   ,    0.072
rolled_strip_base,  5.882  , 47.255 ,    53.261     ,   65.129   ,     81.373     ,  90.797   , 1.923  ,   4.431    ,  74.444   ,    2.266
  sim_card_set   , 24.625  , 52.277 ,    52.826     ,   48.217   ,     67.976     ,  90.383   , 1.168  ,   3.150    ,  59.670   ,    1.600
     switch      , 66.953  , 86.375 ,    53.003     ,   54.257   ,     68.821     ,  47.479   , 0.250  ,   0.925    ,  11.639   ,    0.464
      tape       , 63.231  , 75.691 ,    40.141     ,   33.009   ,     54.198     ,  82.703   , 0.432  ,   1.032    ,  55.234   ,    0.519
  terminalblock  , 28.806  , 57.817 ,    54.617     ,   55.396   ,     71.508     ,  87.606   , 0.407  ,   1.204    ,  59.221   ,    0.606
   toothbrush    , 31.577  , 58.666 ,    48.697     ,   52.606   ,     71.134     ,  84.372   , 2.242  ,   5.212    ,  56.986   ,    2.676
       toy       , 27.417  , 62.257 ,    58.172     ,   62.623   ,     75.786     ,  82.608   , 0.345  ,   0.811    ,  40.569   ,    0.407
    toy_brick    , 45.417  , 60.465 ,    51.361     ,   45.566   ,     64.833     ,  88.677   , 1.099  ,   2.771    ,  57.578   ,    1.405
   transistor1   , 50.708  , 76.614 ,    63.318     ,   65.034   ,     72.340     ,  76.968   , 1.042  ,   0.390    ,  56.375   ,    0.195
     u_block     , 51.446  , 65.541 ,    54.357     ,   33.845   ,     53.061     ,  84.625   , 0.521  ,   1.426    ,  60.823   ,    0.718
       usb       , 47.018  , 63.250 ,    49.279     ,   42.728   ,     60.606     ,  48.686   , 0.075  ,   0.233    ,  12.729   ,    0.116
   usb_adaptor   , 31.159  , 58.895 ,    56.073     ,   41.830   ,     57.831     ,  83.811   , 0.175  ,   0.400    ,  47.044   ,    0.201
     vcpill      , 36.360  , 56.789 ,    48.084     ,   41.147   ,     60.187     ,  89.918   , 2.305  ,   7.358    ,  62.122   ,    3.819
  wooden_beads   , 48.257  , 71.541 ,    45.567     ,   41.303   ,     61.338     ,  89.899   , 0.891  ,   2.234    ,  67.832   ,    1.130
    woodstick    , 68.240  , 77.141 ,    56.121     ,   33.718   ,     48.456     ,  82.020   , 0.375  ,   0.874    ,  47.084   ,    0.439
     zipper      , 41.320  , 67.271 ,    45.017     ,   56.196   ,     75.208     ,  89.278   , 3.361  ,   6.078    ,  60.109   ,    3.134
       Avg       , 45.176  , 67.337 ,    51.403     ,   46.085   ,     62.611     ,  81.773   , 0.831  ,   1.670    ,  52.473   ,    0.851
