      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 50.858  , 70.387 ,    59.454     ,   47.878   ,     54.910     ,  95.929   , 7.054  ,   13.273   ,  81.258   ,    7.108
   bottle_cap    , 64.747  , 79.461 ,    63.110     ,   53.156   ,     62.039     ,  98.432   , 16.502 ,   23.663   ,  94.176   ,   13.419
 button_battery  , 51.471  , 69.125 ,    52.522     ,   62.779   ,     76.033     ,  93.937   , 4.695  ,   10.481   ,  81.989   ,    5.530
     end_cap     , 57.812  , 71.677 ,    58.336     ,   65.264   ,     73.504     ,  86.522   , 0.630  ,   1.914    ,  65.159   ,    0.966
     eraser      , 89.423  , 94.921 ,    85.621     ,   86.802   ,     79.866     ,  99.062   , 30.554 ,   34.889   ,  95.709   ,   21.131
    fire_hood    , 73.360  , 83.530 ,    82.167     ,   73.571   ,     69.863     ,  98.541   , 32.837 ,   37.631   ,  88.740   ,   23.176
      mint       , 70.790  , 92.118 ,    56.497     ,   57.643   ,     65.123     ,  92.579   , 5.670  ,   12.117   ,  76.185   ,    6.449
     mounts      , 75.449  , 88.277 ,    69.177     ,   53.543   ,     59.621     ,  96.670   , 13.436 ,   19.681   ,  92.227   ,   10.915
       pcb       , 56.500  , 71.727 ,    57.088     ,   65.819   ,     75.910     ,  92.273   , 1.719  ,   4.187    ,  73.175   ,    2.138
  phone_battery  , 61.152  , 78.356 ,    51.633     ,   49.361   ,     59.551     ,  96.149   , 9.812  ,   15.149   ,  86.844   ,    8.195
   plastic_nut   , 62.080  , 79.993 ,    55.761     ,   43.876   ,     50.617     ,  96.705   , 14.547 ,   22.013   ,  86.074   ,   12.368
  plastic_plug   , 61.111  , 82.018 ,    55.952     ,   50.064   ,     56.290     ,  98.389   , 16.429 ,   22.088   ,  93.700   ,   12.415
 porcelain_doll  , 86.193  , 93.661 ,    82.425     ,   77.612   ,     66.953     ,  98.001   , 18.857 ,   29.722   ,  93.898   ,   17.455
    regulator    , 41.386  , 62.154 ,    45.537     ,   24.211   ,     41.423     ,  91.593   , 0.221  ,   0.631    ,  77.587   ,    0.317
rolled_strip_base, 58.292  , 79.687 ,    55.732     ,   75.287   ,     82.276     ,  98.686   , 13.880 ,   17.458   ,  96.588   ,    9.564
  sim_card_set   , 20.083  , 52.466 ,    54.897     ,   50.991   ,     67.290     ,  98.023   , 7.175  ,   15.032   ,  89.615   ,    8.127
     switch      , 65.564  , 81.451 ,    62.712     ,   65.740   ,     69.314     ,  83.223   , 2.264  ,   5.366    ,  72.708   ,    2.757
      tape       , 89.654  , 95.315 ,    89.895     ,   87.651   ,     82.051     ,  99.039   , 33.752 ,   43.369   ,  97.079   ,   27.689
  terminalblock  , 47.556  , 69.010 ,    56.245     ,   58.703   ,     70.085     ,  96.097   , 4.712  ,   9.494    ,  90.000   ,    4.983
   toothbrush    , 70.874  , 79.734 ,    55.259     ,   60.824   ,     71.181     ,  89.199   , 3.457  ,   7.158    ,  69.901   ,    3.712
       toy       , 62.250  , 75.085 ,    49.907     ,   58.893   ,     73.793     ,  89.990   , 0.934  ,   2.557    ,  71.686   ,    1.295
    toy_brick    , 82.792  , 91.054 ,    81.938     ,   83.072   ,     74.636     ,  98.599   , 37.611 ,   43.644   ,  92.678   ,   27.913
   transistor1   , 64.292  , 82.217 ,    55.458     ,   62.850   ,     72.014     ,  96.102   , 5.462  ,   11.428   ,  85.709   ,    6.060
     u_block     , 70.068  , 84.008 ,    68.241     ,   51.307   ,     56.707     ,  97.913   , 15.285 ,   25.158   ,  94.139   ,   14.389
       usb       , 44.730  , 61.812 ,    49.821     ,   43.190   ,     60.755     ,  93.774   , 2.275  ,   6.720    ,  72.131   ,    3.477
   usb_adaptor   , 55.837  , 78.823 ,    52.623     ,   43.458   ,     55.882     ,  95.746   , 4.383  ,   9.794    ,  82.880   ,    5.149
     vcpill      , 72.880  , 85.114 ,    76.101     ,   73.318   ,     67.708     ,  97.130   , 27.111 ,   30.142   ,  93.279   ,   17.745
  wooden_beads   , 61.012  , 80.957 ,    62.072     ,   57.178   ,     61.122     ,  96.443   , 9.064  ,   15.432   ,  91.004   ,    8.361
    woodstick    , 81.960  , 92.151 ,    86.423     ,   81.161   ,     74.860     ,  95.500   , 32.898 ,   40.372   ,  88.673   ,   25.291
     zipper      , 63.800  , 82.015 ,    50.175     ,   68.258   ,     75.208     ,  93.737   , 10.857 ,   14.224   ,  86.259   ,    7.656
       Avg       , 63.799  , 79.610 ,    62.759     ,   61.115   ,     66.886     ,  95.133   , 12.803 ,   18.160   ,  85.368   ,   10.525
