      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 95.997  , 98.210 ,    75.298     ,   60.708   ,     68.023     ,  96.364   , 15.449 ,   23.670   ,  79.749   ,   13.424
   bottle_cap    , 98.693  , 99.382 ,    88.444     ,   87.752   ,     80.000     ,  99.099   , 32.145 ,   34.506   ,  95.294   ,   20.850
 button_battery  , 68.709  , 84.669 ,    71.988     ,   79.855   ,     78.639     ,  95.289   , 30.543 ,   35.618   ,  80.192   ,   21.668
     end_cap     , 78.766  , 86.282 ,    70.445     ,   72.320   ,     76.446     ,  93.039   , 6.701  ,   15.650   ,  81.785   ,    8.489
     eraser      , 90.665  , 95.953 ,    89.353     ,   88.042   ,     79.545     ,  98.541   , 27.975 ,   36.116   ,  91.678   ,   22.038
    fire_hood    , 84.520  , 92.645 ,    80.331     ,   77.053   ,     68.085     ,  98.404   , 29.078 ,   36.968   ,  86.153   ,   22.676
      mint       , 69.792  , 92.217 ,    65.647     ,   67.191   ,     67.143     ,  93.895   , 10.798 ,   21.715   ,  66.330   ,   12.180
     mounts      , 94.281  , 96.985 ,    80.566     ,   68.724   ,     67.042     ,  98.715   , 29.594 ,   33.626   ,  93.562   ,   20.211
       pcb       , 83.750  , 91.155 ,    77.468     ,   84.405   ,     77.739     ,  96.209   , 9.950  ,   16.218   ,  82.027   ,    8.825
  phone_battery  , 99.714  , 99.867 ,    87.095     ,   84.532   ,     77.437     ,  98.405   , 29.105 ,   35.585   ,  93.191   ,   21.644
   plastic_nut   , 98.400  , 99.186 ,    88.902     ,   81.796   ,     74.603     ,  98.978   , 32.244 ,   39.475   ,  94.324   ,   24.591
  plastic_plug   , 77.696  , 90.431 ,    81.322     ,   78.857   ,     69.663     ,  98.673   , 34.193 ,   39.377   ,  92.820   ,   24.515
 porcelain_doll  , 81.985  , 90.944 ,    73.435     ,   60.755   ,     58.376     ,  97.146   , 9.503  ,   17.726   ,  89.810   ,    9.725
    regulator    , 70.753  , 84.370 ,    55.394     ,   27.975   ,     43.854     ,  91.598   , 1.254  ,   2.316    ,  72.164   ,    1.172
rolled_strip_base, 99.755  , 99.889 ,    96.990     ,   98.724   ,     93.852     ,  99.402   , 26.463 ,   32.191   ,  98.273   ,   19.183
  sim_card_set   , 93.917  , 96.731 ,    90.419     ,   91.793   ,     83.429     ,  98.837   , 50.920 ,   52.657   ,  92.351   ,   35.738
     switch      , 94.567  , 97.249 ,    86.419     ,   89.446   ,     81.146     ,  95.415   , 37.415 ,   43.211   ,  87.031   ,   27.560
      tape       , 98.231  , 99.063 ,    94.218     ,   93.465   ,     86.620     ,  99.444   , 32.033 ,   39.077   ,  97.731   ,   24.283
  terminalblock  , 99.960  , 99.982 ,    90.634     ,   92.257   ,     85.523     ,  99.410   , 33.989 ,   38.623   ,  97.077   ,   23.933
   toothbrush    , 97.386  , 98.850 ,    82.502     ,   83.989   ,     80.252     ,  95.712   , 23.447 ,   32.014   ,  86.018   ,   19.057
       toy       , 76.250  , 85.312 ,    70.992     ,   77.727   ,     76.289     ,  91.655   , 6.696  ,   12.020   ,  76.887   ,    6.395
    toy_brick    , 74.583  , 85.740 ,    69.203     ,   67.015   ,     67.583     ,  97.077   , 18.168 ,   27.319   ,  85.977   ,   15.821
   transistor1   , 97.542  , 98.570 ,    96.129     ,   95.979   ,     92.910     ,  99.045   , 29.372 ,   33.831   ,  95.392   ,   20.359
     u_block     , 94.558  , 97.231 ,    82.037     ,   75.680   ,     65.370     ,  99.042   , 32.513 ,   41.059   ,  94.899   ,   25.833
       usb       , 85.212  , 91.755 ,    83.629     ,   82.148   ,     71.465     ,  98.747   , 32.563 ,   43.452   ,  92.783   ,   27.756
   usb_adaptor   , 93.559  , 97.610 ,    79.117     ,   76.062   ,     67.347     ,  97.645   , 22.758 ,   30.256   ,  87.019   ,   17.825
     vcpill      , 74.240  , 87.535 ,    76.186     ,   76.771   ,     67.524     ,  97.975   , 37.657 ,   45.351   ,  88.404   ,   29.325
  wooden_beads   , 91.964  , 97.194 ,    86.400     ,   84.498   ,     77.604     ,  96.824   , 24.953 ,   31.914   ,  84.671   ,   18.987
    woodstick    , 76.760  , 89.242 ,    76.661     ,   66.830   ,     61.084     ,  95.110   , 25.600 ,   34.574   ,  80.366   ,   20.900
     zipper      , 100.000 ,100.000 ,    97.223     ,   98.328   ,     93.709     ,  98.499   , 47.571 ,   51.746   ,  94.952   ,   34.904
       Avg       , 88.073  , 94.142 ,    81.482     ,   79.023   ,     74.610     ,  97.140   , 26.022 ,   32.595   ,  87.964   ,   19.996
