      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 54.575  , 72.238 ,    59.919     ,   48.219   ,     55.061     ,  95.951   , 7.125  ,   13.355   ,  81.245   ,    7.155
   bottle_cap    , 65.114  , 79.817 ,    63.630     ,   54.033   ,     61.572     ,  98.469   , 17.527 ,   24.241   ,  94.343   ,   13.792
 button_battery  , 51.103  , 69.003 ,    52.810     ,   62.778   ,     76.033     ,  94.050   , 4.770  ,   10.683   ,  82.374   ,    5.643
     end_cap     , 57.652  , 72.200 ,    58.195     ,   65.115   ,     73.288     ,  86.638   , 0.647  ,   1.997    ,  65.452   ,    1.009
     eraser      , 89.022  , 94.705 ,    86.103     ,   87.006   ,     79.870     ,  99.073   , 30.677 ,   35.036   ,  95.736   ,   21.238
    fire_hood    , 72.680  , 82.669 ,    82.289     ,   73.106   ,     70.139     ,  98.545   , 32.481 ,   37.524   ,  88.750   ,   23.095
      mint       , 70.095  , 91.656 ,    57.609     ,   58.273   ,     64.923     ,  92.757   , 5.709  ,   12.101   ,  76.600   ,    6.440
     mounts      , 74.060  , 87.568 ,    69.199     ,   53.609   ,     60.274     ,  96.704   , 13.525 ,   19.624   ,  92.411   ,   10.879
       pcb       , 57.042  , 73.282 ,    57.742     ,   66.900   ,     75.779     ,  92.380   , 1.764  ,   4.258    ,  73.664   ,    2.175
  phone_battery  , 60.825  , 78.520 ,    52.609     ,   50.334   ,     59.583     ,  96.212   , 10.105 ,   15.620   ,  87.083   ,    8.472
   plastic_nut   , 60.800  , 79.146 ,    55.979     ,   43.602   ,     50.522     ,  96.676   , 14.147 ,   21.409   ,  85.879   ,   11.988
  plastic_plug   , 60.335  , 81.726 ,    55.955     ,   49.585   ,     56.476     ,  98.431   , 16.068 ,   22.153   ,  93.889   ,   12.456
 porcelain_doll  , 87.296  , 94.065 ,    82.550     ,   77.459   ,     67.433     ,  98.010   , 18.774 ,   29.710   ,  93.859   ,   17.447
    regulator    , 43.349  , 64.090 ,    45.958     ,   24.537   ,     41.423     ,  91.682   , 0.226  ,   0.723    ,  78.009   ,    0.363
rolled_strip_base, 61.070  , 80.894 ,    55.431     ,   75.175   ,     82.085     ,  98.730   , 14.143 ,   17.806   ,  96.693   ,    9.773
  sim_card_set   , 23.792  , 54.212 ,    55.534     ,   51.396   ,     67.407     ,  98.049   , 7.493  ,   15.532   ,  89.640   ,    8.420
     switch      , 67.034  , 82.609 ,    63.051     ,   66.118   ,     69.245     ,  83.242   , 2.371  ,   5.592    ,  72.772   ,    2.877
      tape       , 89.462  , 95.088 ,    90.147     ,   87.652   ,     81.720     ,  99.089   , 33.922 ,   43.515   ,  97.227   ,   27.808
  terminalblock  , 47.796  , 69.220 ,    56.415     ,   58.957   ,     70.780     ,  96.226   , 5.386  ,   10.595   ,  90.421   ,    5.594
   toothbrush    , 70.016  , 77.950 ,    55.337     ,   60.369   ,     71.204     ,  89.300   , 3.518  ,   7.261    ,  70.141   ,    3.767
       toy       , 62.000  , 77.746 ,    49.431     ,   58.385   ,     73.793     ,  90.038   , 0.964  ,   2.683    ,  71.940   ,    1.360
    toy_brick    , 81.208  , 90.208 ,    81.929     ,   82.846   ,     75.073     ,  98.604   , 37.458 ,   43.389   ,  92.696   ,   27.705
   transistor1   , 63.667  , 81.579 ,    55.650     ,   63.261   ,     72.000     ,  96.175   , 5.410  ,   11.454   ,  85.931   ,    6.075
     u_block     , 68.707  , 83.328 ,    68.211     ,   50.356   ,     56.151     ,  97.962   , 14.801 ,   24.727   ,  94.244   ,   14.108
       usb       , 41.953  , 60.234 ,    50.174     ,   43.156   ,     60.870     ,  93.746   , 2.174  ,   6.509    ,  72.094   ,    3.364
   usb_adaptor   , 58.857  , 79.777 ,    52.851     ,   43.464   ,     55.639     ,  95.780   , 4.205  ,   9.242    ,  83.050   ,    4.845
     vcpill      , 73.800  , 85.402 ,    76.560     ,   73.597   ,     67.598     ,  97.199   , 27.479 ,   30.312   ,  93.382   ,   17.863
  wooden_beads   , 61.054  , 80.996 ,    62.089     ,   57.011   ,     61.248     ,  96.499   , 8.811  ,   15.263   ,  91.102   ,    8.262
    woodstick    , 82.720  , 92.373 ,    87.037     ,   81.731   ,     74.444     ,  95.565   , 33.310 ,   40.797   ,  88.842   ,   25.626
     zipper      , 66.160  , 83.505 ,    50.947     ,   69.052   ,     75.208     ,  93.941   , 11.320 ,   14.742   ,  86.803   ,    7.958
       Avg       , 64.108  , 79.860 ,    63.045     ,   61.236   ,     66.895     ,  95.191   , 12.877 ,   18.262   ,  85.542   ,   10.585
