      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 92.136  , 95.947 ,    80.382     ,   70.969   ,     63.387     ,  96.657   , 24.110 ,   36.488   ,  81.507   ,   22.315
   bottle_cap    , 90.454  , 95.303 ,    84.956     ,   84.330   ,     74.938     ,  99.363   , 34.356 ,   35.440   ,  96.582   ,   21.537
 button_battery  , 76.341  , 88.156 ,    72.012     ,   77.540   ,     75.201     ,  95.288   , 28.227 ,   32.810   ,  79.247   ,   19.624
     end_cap     , 82.367  , 90.566 ,    75.350     ,   80.423   ,     75.824     ,  95.308   , 12.284 ,   22.139   ,  86.129   ,   12.448
     eraser      , 88.689  , 95.158 ,    87.265     ,   85.660   ,     74.486     ,  98.623   , 30.980 ,   38.050   ,  91.914   ,   23.495
    fire_hood    , 86.146  , 92.290 ,    82.154     ,   76.340   ,     67.743     ,  98.444   , 29.201 ,   34.940   ,  90.040   ,   21.168
      mint       , 66.598  , 90.728 ,    64.672     ,   63.961   ,     64.436     ,  92.624   , 9.097  ,   21.360   ,  66.364   ,   11.957
     mounts      , 96.815  , 98.409 ,    83.319     ,   74.192   ,     70.432     ,  98.920   , 35.710 ,   37.912   ,  93.816   ,   23.390
       pcb       , 82.532  , 91.854 ,    79.651     ,   87.754   ,     77.674     ,  96.950   , 16.323 ,   22.400   ,  83.313   ,   12.612
  phone_battery  , 98.157  , 99.254 ,    84.830     ,   78.430   ,     74.733     ,  83.032   , 14.405 ,   22.045   ,  90.853   ,   12.388
   plastic_nut   , 92.859  , 96.074 ,    85.963     ,   78.177   ,     69.910     ,  98.866   , 31.814 ,   35.928   ,  95.228   ,   21.897
  plastic_plug   , 79.578  , 90.521 ,    80.556     ,   77.103   ,     66.387     ,  98.230   , 28.564 ,   35.409   ,  90.443   ,   21.513
 porcelain_doll  , 79.580  , 89.442 ,    69.049     ,   55.659   ,     54.288     ,  97.831   , 11.369 ,   19.640   ,  90.756   ,   10.889
    regulator    , 56.553  , 75.921 ,    58.136     ,   40.415   ,     43.905     ,  92.936   , 7.333  ,   13.124   ,  73.017   ,    7.023
rolled_strip_base, 99.469  , 99.762 ,    97.510     ,   98.822   ,     93.914     ,  99.551   , 31.307 ,   38.597   ,  98.689   ,   23.913
  sim_card_set   , 94.333  , 96.616 ,    90.030     ,   91.889   ,     83.410     ,  98.314   , 44.180 ,   47.448   ,  90.527   ,   31.103
     switch      , 93.210  , 96.877 ,    84.938     ,   88.957   ,     77.807     ,  98.799   , 57.373 ,   60.183   ,  90.698   ,   43.044
      tape       , 98.529  , 99.306 ,    94.053     ,   93.629   ,     87.039     ,  99.526   , 39.998 ,   44.028   ,  98.073   ,   28.228
  terminalblock  , 94.681  , 97.718 ,    88.661     ,   90.696   ,     81.480     ,  99.509   , 35.055 ,   40.671   ,  97.327   ,   25.526
   toothbrush    , 95.023  , 97.442 ,    85.876     ,   86.659   ,     81.878     ,  96.940   , 30.941 ,   36.641   ,  89.916   ,   22.430
       toy       , 80.682  , 88.400 ,    71.564     ,   77.349   ,     74.918     ,  91.428   , 7.910  ,   14.741   ,  77.311   ,    7.957
    toy_brick    , 81.533  , 90.359 ,    80.168     ,   77.303   ,     68.728     ,  97.682   , 28.498 ,   34.985   ,  89.624   ,   21.201
   transistor1   , 97.612  , 98.864 ,    92.918     ,   94.630   ,     88.300     ,  98.868   , 32.406 ,   38.083   ,  94.540   ,   23.520
     u_block     , 88.074  , 93.570 ,    79.576     ,   69.765   ,     63.690     ,  98.829   , 26.257 ,   34.171   ,  92.514   ,   20.607
       usb       , 84.955  , 92.027 ,    82.044     ,   83.079   ,     71.654     ,  98.178   , 29.739 ,   40.615   ,  89.044   ,   25.482
   usb_adaptor   , 83.195  , 92.545 ,    78.293     ,   74.582   ,     66.201     ,  97.480   , 22.279 ,   30.542   ,  87.959   ,   18.023
     vcpill      , 74.086  , 87.223 ,    77.979     ,   74.805   ,     65.097     ,  98.070   , 37.545 ,   42.260   ,  88.413   ,   26.791
  wooden_beads   , 82.872  , 93.035 ,    80.680     ,   79.442   ,     69.341     ,  96.805   , 25.089 ,   31.453   ,  84.162   ,   18.661
    woodstick    , 72.993  , 86.944 ,    78.092     ,   67.931   ,     60.337     ,  96.524   , 39.144 ,   45.974   ,  82.456   ,   29.848
     zipper      , 99.389  , 99.172 ,    97.830     ,   98.530   ,     94.659     ,  97.858   , 26.117 ,   34.746   ,  92.228   ,   21.026
       Avg       , 86.315  , 93.316 ,    81.617     ,   79.301   ,     72.727     ,  96.914   , 27.587 ,   34.094   ,  88.423   ,   20.987
