      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 67.892  , 79.632 ,    59.802     ,   44.274   ,     57.843     ,  94.977   , 4.033  ,   10.721   ,  73.320   ,    5.664
   bottle_cap    , 92.443  , 96.496 ,    79.226     ,   76.766   ,     69.277     ,  97.785   , 13.250 ,   24.519   ,  87.824   ,   13.973
 button_battery  , 62.132  , 79.515 ,    57.910     ,   69.041   ,     76.950     ,  95.528   , 20.520 ,   26.326   ,  75.076   ,   15.159
     end_cap     , 66.346  , 75.108 ,    64.985     ,   68.662   ,     73.404     ,  87.917   , 1.835  ,   5.949    ,  66.779   ,    3.066
     eraser      , 61.258  , 81.462 ,    73.641     ,   64.434   ,     68.137     ,  96.083   , 11.223 ,   19.863   ,  77.988   ,   11.027
    fire_hood    , 72.600  , 84.263 ,    67.742     ,   54.980   ,     57.233     ,  97.230   , 6.808  ,   14.983   ,  77.264   ,    8.098
      mint       , 60.590  , 88.294 ,    62.570     ,   59.403   ,     66.784     ,  91.144   , 1.604  ,   6.043    ,  57.381   ,    3.116
     mounts      , 71.160  , 85.839 ,    75.478     ,   65.766   ,     63.188     ,  96.391   , 11.427 ,   21.112   ,  84.797   ,   11.801
       pcb       , 67.750  , 81.747 ,    58.231     ,   70.279   ,     75.804     ,  90.964   , 3.072  ,   8.310    ,  68.212   ,    4.335
  phone_battery  , 68.301  , 81.408 ,    68.390     ,   63.035   ,     62.562     ,  97.629   , 9.448  ,   18.728   ,  85.955   ,   10.332
   plastic_nut   , 70.040  , 80.949 ,    63.771     ,   47.904   ,     53.133     ,  94.064   , 8.516  ,   17.940   ,  72.761   ,    9.854
  plastic_plug   , 71.814  , 85.619 ,    63.472     ,   51.504   ,     58.432     ,  96.227   , 6.132  ,   11.875   ,  80.514   ,    6.313
 porcelain_doll  , 70.343  , 76.077 ,    71.292     ,   49.973   ,     57.764     ,  93.461   , 3.124  ,   9.609    ,  75.392   ,    5.047
    regulator    , 61.498  , 70.688 ,    50.512     ,   27.688   ,     41.871     ,  82.576   , 0.104  ,   0.291    ,  44.882   ,    0.146
rolled_strip_base, 82.557  , 89.966 ,    77.944     ,   87.187   ,     84.536     ,  96.028   , 8.538  ,   16.713   ,  86.677   ,    9.119
  sim_card_set   , 60.250  , 79.367 ,    71.099     ,   73.662   ,     69.874     ,  97.033   , 25.165 ,   32.498   ,  83.098   ,   19.402
     switch      , 83.905  , 93.013 ,    68.225     ,   75.170   ,     68.806     ,  92.238   , 19.459 ,   28.391   ,  73.118   ,   16.544
      tape       , 69.769  , 84.445 ,    74.709     ,   64.845   ,     63.351     ,  97.350   , 14.513 ,   18.724   ,  88.008   ,   10.329
  terminalblock  , 82.812  , 89.788 ,    68.563     ,   70.651   ,     72.984     ,  95.340   , 5.163  ,   13.171   ,  81.247   ,    7.050
   toothbrush    , 79.330  , 89.149 ,    74.468     ,   80.711   ,     73.750     ,  93.214   , 19.996 ,   28.852   ,  76.444   ,   16.858
       toy       , 52.208  , 66.770 ,    49.730     ,   58.307   ,     73.611     ,  86.006   , 1.591  ,   5.294    ,  65.342   ,    2.719
    toy_brick    , 56.583  , 74.141 ,    58.609     ,   53.380   ,     65.033     ,  88.883   , 1.401  ,   4.153    ,  52.851   ,    2.120
   transistor1   , 74.667  , 85.919 ,    70.063     ,   75.924   ,     74.532     ,  96.153   , 19.136 ,   23.761   ,  84.045   ,   13.482
     u_block     , 80.655  , 91.026 ,    72.711     ,   65.098   ,     57.792     ,  97.473   , 26.809 ,   33.625   ,  87.181   ,   20.210
       usb       , 52.288  , 71.740 ,    60.328     ,   54.213   ,     61.570     ,  93.441   , 3.840  ,   9.559    ,  76.240   ,    5.019
   usb_adaptor   , 71.498  , 85.518 ,    64.808     ,   57.778   ,     58.599     ,  92.167   , 6.088  ,   15.560   ,  64.344   ,    8.436
     vcpill      , 64.920  , 79.352 ,    78.380     ,   73.588   ,     70.487     ,  97.390   , 26.084 ,   34.521   ,  83.421   ,   20.861
  wooden_beads   , 74.532  , 87.154 ,    78.338     ,   72.976   ,     70.762     ,  96.494   , 18.349 ,   23.395   ,  79.801   ,   13.247
    woodstick    , 74.080  , 81.623 ,    71.456     ,   48.268   ,     54.098     ,  89.873   , 2.998  ,   10.025   ,  61.825   ,    5.277
     zipper      , 92.640  , 94.284 ,    93.131     ,   93.786   ,     90.517     ,  97.533   , 25.752 ,   32.886   ,  85.051   ,   19.679
       Avg       , 70.562  , 83.012 ,    68.320     ,   63.975   ,     66.423     ,  93.953   , 10.866 ,   17.580   ,  75.228   ,    9.943
