      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.888  , 96.019 ,    78.375     ,   66.020   ,     63.558     ,  96.027   , 19.578 ,   30.914   ,  78.855   ,   18.283
   bottle_cap    , 90.765  , 95.455 ,    83.983     ,   83.708   ,     74.100     ,  99.303   , 33.866 ,   35.135   ,  96.329   ,   21.311
 button_battery  , 73.283  , 86.043 ,    65.971     ,   73.388   ,     73.041     ,  92.786   , 19.612 ,   25.889   ,  72.559   ,   14.869
     end_cap     , 73.042  , 86.950 ,    67.831     ,   75.568   ,     74.065     ,  93.249   , 9.787  ,   20.607   ,  81.017   ,   11.487
     eraser      , 87.689  , 94.699 ,    86.692     ,   85.757   ,     75.468     ,  98.848   , 30.538 ,   37.857   ,  92.954   ,   23.348
    fire_hood    , 79.854  , 89.857 ,    79.525     ,   74.401   ,     65.497     ,  98.271   , 28.575 ,   34.146   ,  88.988   ,   20.588
      mint       , 66.866  , 91.123 ,    65.246     ,   64.685   ,     64.670     ,  92.442   , 9.200  ,   21.294   ,  64.439   ,   11.916
     mounts      , 97.217  , 98.605 ,    83.698     ,   75.453   ,     70.544     ,  98.696   , 36.030 ,   38.069   ,  92.119   ,   23.510
       pcb       , 75.738  , 88.865 ,    70.795     ,   82.205   ,     75.507     ,  95.399   , 9.227  ,   18.601   ,  76.911   ,   10.254
  phone_battery  , 78.461  , 88.657 ,    73.041     ,   68.854   ,     62.834     ,  80.373   , 12.393 ,   19.929   ,  86.404   ,   11.067
   plastic_nut   , 81.650  , 89.960 ,    73.151     ,   60.884   ,     56.972     ,  97.182   , 21.281 ,   26.726   ,  89.099   ,   15.424
  plastic_plug   , 82.344  , 91.985 ,    80.634     ,   77.360   ,     66.378     ,  98.151   , 26.852 ,   34.569   ,  89.924   ,   20.896
 porcelain_doll  , 80.564  , 89.884 ,    71.264     ,   57.780   ,     55.712     ,  97.448   , 11.345 ,   19.416   ,  89.794   ,   10.752
    regulator    , 49.707  , 66.731 ,    40.881     ,   22.388   ,     43.822     ,  89.355   , 0.486  ,   2.475    ,  61.917   ,    1.253
rolled_strip_base, 99.404  , 99.722 ,    96.876     ,   98.532   ,     92.995     ,  99.435   , 30.110 ,   37.896   ,  98.382   ,   23.377
  sim_card_set   , 94.221  , 96.705 ,    87.991     ,   90.174   ,     81.125     ,  98.023   , 38.132 ,   41.869   ,  89.576   ,   26.477
     switch      , 91.491  , 96.100 ,    80.436     ,   85.137   ,     74.249     ,  98.235   , 42.399 ,   51.620   ,  87.447   ,   34.789
      tape       , 93.290  , 97.150 ,    87.832     ,   87.632   ,     78.809     ,  98.535   , 28.649 ,   35.905   ,  94.275   ,   21.880
  terminalblock  , 95.209  , 98.026 ,    87.025     ,   89.180   ,     81.928     ,  99.170   , 30.205 ,   36.424   ,  95.850   ,   22.267
   toothbrush    , 91.626  , 95.291 ,    81.120     ,   83.237   ,     76.923     ,  95.264   , 21.524 ,   28.768   ,  85.011   ,   16.800
       toy       , 60.246  , 74.031 ,    56.477     ,   63.641   ,     73.748     ,  90.874   , 2.223  ,   6.934    ,  70.871   ,    3.591
    toy_brick    , 85.639  , 91.931 ,    77.207     ,   70.159   ,     66.486     ,  97.082   , 18.609 ,   26.251   ,  86.412   ,   15.108
   transistor1   , 94.753  , 97.685 ,    88.937     ,   91.601   ,     84.289     ,  98.461   , 28.463 ,   34.873   ,  92.687   ,   21.119
     u_block     , 69.625  , 84.648 ,    75.345     ,   61.469   ,     61.518     ,  98.642   , 19.610 ,   23.696   ,  92.319   ,   13.440
       usb       , 79.543  , 89.294 ,    76.003     ,   77.497   ,     66.476     ,  97.362   , 22.517 ,   35.047   ,  84.856   ,   21.247
   usb_adaptor   , 82.757  , 90.880 ,    77.753     ,   71.643   ,     66.605     ,  96.959   , 17.843 ,   25.889   ,  86.938   ,   14.869
     vcpill      , 77.414  , 88.837 ,    78.064     ,   75.223   ,     64.488     ,  97.990   , 34.947 ,   39.225   ,  88.814   ,   24.397
  wooden_beads   , 85.128  , 94.182 ,    80.659     ,   79.285   ,     70.133     ,  96.096   , 24.071 ,   31.214   ,  81.093   ,   18.493
    woodstick    , 74.426  , 87.418 ,    76.507     ,   67.328   ,     59.273     ,  94.769   , 37.181 ,   45.415   ,  78.882   ,   29.378
     zipper      , 99.318  , 99.445 ,    94.531     ,   96.856   ,     90.522     ,  96.370   , 14.332 ,   24.425   ,  87.112   ,   13.912
       Avg       , 82.772  , 91.206 ,    77.462     ,   75.235   ,     70.391     ,  96.027   , 22.653 ,   29.703   ,  85.394   ,   17.870
