      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 89.338  , 89.391 ,    79.206     ,   67.203   ,     65.986     ,  97.631   , 18.914 ,   31.854   ,  84.467   ,   18.945
   bottle_cap    , 92.892  , 97.087 ,    89.999     ,   89.986   ,     79.461     ,  98.765   , 20.428 ,   27.216   ,  92.995   ,   15.752
 button_battery  , 74.673  , 88.692 ,    78.315     ,   85.661   ,     81.102     ,  97.502   , 50.342 ,   50.512   ,  83.669   ,   33.790
     end_cap     , 77.324  , 84.783 ,    72.494     ,   76.193   ,     75.244     ,  93.266   , 4.519  ,   11.908   ,  80.439   ,    6.331
     eraser      , 82.452  , 91.940 ,    88.594     ,   87.090   ,     77.907     ,  98.465   , 25.660 ,   31.230   ,  90.525   ,   18.505
    fire_hood    , 73.400  , 86.035 ,    73.564     ,   66.334   ,     59.589     ,  98.112   , 20.478 ,   31.581   ,  82.817   ,   18.752
      mint       , 78.993  , 94.803 ,    73.375     ,   75.733   ,     68.396     ,  95.786   , 27.438 ,   37.321   ,  71.047   ,   22.941
     mounts      , 89.951  , 95.047 ,    87.710     ,   80.762   ,     73.510     ,  98.875   , 26.962 ,   36.504   ,  93.158   ,   22.327
       pcb       , 83.167  , 90.802 ,    72.737     ,   82.378   ,     75.676     ,  95.026   , 12.779 ,   22.415   ,  75.469   ,   12.622
  phone_battery  , 86.275  , 93.773 ,    86.787     ,   85.601   ,     76.038     ,  98.414   , 18.597 ,   27.075   ,  90.411   ,   15.657
   plastic_nut   , 81.800  , 91.123 ,    79.035     ,   70.512   ,     64.639     ,  98.308   , 22.947 ,   31.281   ,  90.613   ,   18.540
  plastic_plug   , 89.093  , 95.519 ,    76.627     ,   73.193   ,     64.078     ,  97.472   , 22.764 ,   27.888   ,  85.775   ,   16.204
 porcelain_doll  , 84.191  , 87.160 ,    84.016     ,   71.656   ,     71.595     ,  95.996   , 12.533 ,   20.738   ,  83.828   ,   11.568
    regulator    , 55.769  , 75.387 ,    47.432     ,   25.311   ,     42.038     ,  87.872   , 2.181  ,   6.799    ,  57.153   ,    3.519
rolled_strip_base, 93.342  , 96.701 ,    92.268     ,   96.132   ,     89.945     ,  99.243   , 19.783 ,   30.570   ,  96.692   ,   18.043
  sim_card_set   , 90.708  , 95.248 ,    94.013     ,   93.884   ,     87.374     ,  98.435   , 40.947 ,   40.032   ,  89.544   ,   25.025
     switch      , 93.913  , 96.854 ,    85.769     ,   88.545   ,     78.605     ,  97.589   , 50.827 ,   56.052   ,  84.059   ,   38.939
      tape       , 90.462  , 94.726 ,    90.309     ,   86.200   ,     79.851     ,  98.835   , 29.857 ,   37.357   ,  94.707   ,   22.969
  terminalblock  , 95.433  , 97.725 ,    89.115     ,   91.608   ,     82.511     ,  99.077   , 24.259 ,   32.344   ,  95.299   ,   19.292
   toothbrush    , 93.668  , 96.632 ,    86.902     ,   89.659   ,     82.251     ,  95.232   , 28.548 ,   35.790   ,  83.540   ,   21.795
       toy       , 84.125  , 88.415 ,    71.486     ,   78.406   ,     74.681     ,  88.680   , 11.854 ,   19.807   ,  74.125   ,   10.992
    toy_brick    , 79.792  , 87.907 ,    68.746     ,   66.604   ,     67.150     ,  94.442   , 17.750 ,   25.812   ,  65.836   ,   14.819
   transistor1   , 89.667  , 94.285 ,    87.016     ,   90.360   ,     82.547     ,  97.572   , 26.151 ,   29.369   ,  90.211   ,   17.212
     u_block     , 97.066  , 98.488 ,    85.707     ,   81.402   ,     73.529     ,  98.598   , 35.503 ,   41.993   ,  93.046   ,   26.576
       usb       , 89.011  , 89.170 ,    84.006     ,   79.568   ,     74.352     ,  97.658   , 20.224 ,   33.661   ,  92.312   ,   20.237
   usb_adaptor   , 94.163  , 97.178 ,    75.832     ,   72.518   ,     66.667     ,  95.743   , 13.755 ,   23.099   ,  76.602   ,   13.058
     vcpill      , 91.640  , 95.957 ,    87.621     ,   87.728   ,     78.378     ,  98.506   , 48.284 ,   53.429   ,  87.796   ,   36.453
  wooden_beads   , 88.435  , 95.298 ,    86.373     ,   85.398   ,     76.712     ,  98.035   , 34.024 ,   39.890   ,  85.828   ,   24.914
    woodstick    , 79.920  , 87.107 ,    78.950     ,   62.624   ,     62.128     ,  94.793   , 19.426 ,   22.711   ,  78.522   ,   12.810
     zipper      , 98.640  , 99.286 ,    98.082     ,   98.627   ,     95.259     ,  98.482   , 43.723 ,   47.703   ,  93.677   ,   31.322
       Avg       , 86.310  , 92.417 ,    81.736     ,   79.562   ,     74.240     ,  96.747   , 25.049 ,   32.131   ,  84.806   ,   19.664
