      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 90.156  , 94.792 ,    73.129     ,   52.876   ,     60.888     ,  96.008   , 8.504  ,   15.348   ,  79.028   ,    8.312
   bottle_cap    , 96.061  , 98.292 ,    89.579     ,   87.665   ,     79.368     ,  99.364   , 22.461 ,   28.859   ,  96.783   ,   16.863
 button_battery  , 71.589  , 86.058 ,    76.025     ,   80.845   ,     77.322     ,  97.048   , 36.575 ,   40.156   ,  85.186   ,   25.122
     end_cap     , 84.030  , 91.001 ,    76.588     ,   81.622   ,     76.583     ,  95.584   , 11.982 ,   20.017   ,  85.920   ,   11.122
     eraser      , 86.450  , 93.959 ,    85.854     ,   85.470   ,     75.629     ,  98.902   , 26.026 ,   32.525   ,  93.256   ,   19.421
    fire_hood    , 84.103  , 91.701 ,    80.204     ,   72.936   ,     66.201     ,  98.169   , 21.084 ,   29.911   ,  87.809   ,   17.585
      mint       , 64.326  , 89.569 ,    65.721     ,   65.324   ,     64.666     ,  92.788   , 10.694 ,   22.744   ,  69.056   ,   12.831
     mounts      , 98.546  , 99.310 ,    87.677     ,   79.742   ,     73.841     ,  98.882   , 26.671 ,   32.944   ,  92.084   ,   19.721
       pcb       , 89.468  , 95.510 ,    84.589     ,   90.754   ,     80.575     ,  97.383   , 14.220 ,   20.306   ,  86.447   ,   11.300
  phone_battery  , 95.327  , 97.691 ,    87.391     ,   84.797   ,     75.574     ,  87.236   , 24.481 ,   33.373   ,  92.180   ,   20.029
   plastic_nut   , 92.878  , 96.180 ,    84.222     ,   76.369   ,     68.217     ,  98.842   , 27.416 ,   33.915   ,  94.438   ,   20.420
  plastic_plug   , 91.575  , 95.679 ,    84.760     ,   78.103   ,     70.811     ,  98.617   , 21.524 ,   28.947   ,  92.787   ,   16.923
 porcelain_doll  , 94.917  , 97.319 ,    87.219     ,   79.979   ,     72.774     ,  99.030   , 24.155 ,   32.655   ,  95.657   ,   19.514
    regulator    , 71.349  , 85.238 ,    60.893     ,   46.501   ,     44.343     ,  95.956   , 6.977  ,   15.606   ,  83.628   ,    8.464
rolled_strip_base, 98.814  , 99.437 ,    98.158     ,   99.059   ,     95.340     ,  99.401   , 21.371 ,   29.576   ,  98.025   ,   17.354
  sim_card_set   , 96.337  , 97.698 ,    93.004     ,   93.296   ,     86.668     ,  98.130   , 41.894 ,   44.287   ,  88.215   ,   28.441
     switch      , 92.581  , 96.606 ,    85.482     ,   88.345   ,     79.097     ,  96.215   , 27.363 ,   35.656   ,  90.593   ,   21.696
      tape       , 98.055  , 98.998 ,    95.985     ,   94.848   ,     88.493     ,  99.594   , 38.815 ,   44.999   ,  98.197   ,   29.031
  terminalblock  , 97.362  , 98.997 ,    92.212     ,   92.763   ,     86.883     ,  99.398   , 28.450 ,   35.433   ,  97.021   ,   21.531
   toothbrush    , 93.245  , 96.230 ,    82.814     ,   84.495   ,     78.281     ,  96.902   , 29.146 ,   36.593   ,  89.622   ,   22.393
       toy       , 84.908  , 90.588 ,    77.404     ,   82.257   ,     77.660     ,  93.623   , 13.975 ,   24.358   ,  83.535   ,   13.868
    toy_brick    , 72.880  , 85.011 ,    67.537     ,   60.929   ,     60.164     ,  95.357   , 14.785 ,   22.427   ,  78.487   ,   12.629
   transistor1   , 99.390  , 99.718 ,    94.798     ,   96.491   ,     89.924     ,  99.080   , 37.572 ,   40.494   ,  95.383   ,   25.387
     u_block     , 90.937  , 95.353 ,    86.452     ,   79.861   ,     70.900     ,  99.301   , 29.287 ,   37.442   ,  95.836   ,   23.033
       usb       , 88.272  , 93.098 ,    87.919     ,   87.495   ,     77.547     ,  98.359   , 29.292 ,   38.976   ,  91.125   ,   24.205
   usb_adaptor   , 88.921  , 94.769 ,    74.519     ,   66.229   ,     64.297     ,  96.671   , 13.321 ,   20.656   ,  82.070   ,   11.518
     vcpill      , 87.095  , 93.660 ,    81.629     ,   78.321   ,     68.021     ,  97.665   , 33.222 ,   40.340   ,  86.683   ,   25.266
  wooden_beads   , 83.889  , 93.330 ,    84.037     ,   82.996   ,     73.959     ,  97.172   , 23.214 ,   30.227   ,  85.488   ,   17.804
    woodstick    , 73.715  , 86.793 ,    77.220     ,   64.622   ,     57.461     ,  96.746   , 31.277 ,   38.582   ,  81.169   ,   23.902
     zipper      , 99.565  , 99.754 ,    97.560     ,   98.626   ,     93.883     ,  98.938   , 51.851 ,   54.508   ,  95.921   ,   37.465
       Avg       , 88.558  , 94.411 ,    83.353     ,   80.454   ,     74.512     ,  97.212   , 24.920 ,   32.062   ,  89.054   ,   19.438
