      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 67.075  , 78.565 ,    57.170     ,   43.089   ,     54.545     ,  94.072   , 2.510  ,   6.713    ,  70.450   ,    3.473
   bottle_cap    , 93.832  , 97.016 ,    81.438     ,   79.463   ,     72.483     ,  98.197   , 14.241 ,   25.038   ,  90.164   ,   14.311
 button_battery  , 62.990  , 79.399 ,    59.322     ,   69.467   ,     77.487     ,  94.842   , 15.452 ,   20.593   ,  75.140   ,   11.478
     end_cap     , 65.064  , 72.333 ,    62.727     ,   66.860   ,     73.435     ,  87.790   , 1.678  ,   5.799    ,  67.461   ,    2.986
     eraser      , 55.048  , 76.647 ,    71.710     ,   61.775   ,     65.939     ,  97.045   , 8.929  ,   16.958   ,  84.095   ,    9.265
    fire_hood    , 74.120  , 84.924 ,    65.899     ,   50.432   ,     57.726     ,  96.956   , 5.056  ,   12.676   ,  76.267   ,    6.767
      mint       , 54.905  , 86.757 ,    59.084     ,   57.714   ,     65.256     ,  90.380   , 0.758  ,   1.970    ,  54.955   ,    0.995
     mounts      , 79.330  , 89.433 ,    71.431     ,   64.685   ,     58.246     ,  95.927   , 9.511  ,   18.636   ,  84.905   ,   10.275
       pcb       , 55.125  , 68.620 ,    55.054     ,   64.533   ,     75.548     ,  87.097   , 1.364  ,   4.295    ,  59.497   ,    2.195
  phone_battery  , 61.397  , 76.901 ,    59.591     ,   53.740   ,     60.342     ,  96.251   , 4.024  ,   9.333    ,  79.116   ,    4.895
   plastic_nut   , 68.400  , 81.415 ,    62.694     ,   47.453   ,     52.217     ,  94.233   , 6.709  ,   14.560   ,  73.422   ,    7.852
  plastic_plug   , 61.520  , 81.052 ,    64.048     ,   51.806   ,     58.661     ,  96.913   , 6.109  ,   12.467   ,  84.542   ,    6.648
 porcelain_doll  , 81.087  , 84.655 ,    77.471     ,   63.032   ,     62.698     ,  96.335   , 6.867  ,   18.305   ,  85.500   ,   10.075
    regulator    , 68.590  , 80.715 ,    49.725     ,   30.151   ,     41.684     ,  83.854   , 0.102  ,   0.237    ,  50.327   ,    0.119
rolled_strip_base, 84.926  , 92.160 ,    77.160     ,   87.240   ,     83.904     ,  96.203   , 8.180  ,   16.086   ,  86.815   ,    8.747
  sim_card_set   , 56.333  , 73.508 ,    66.903     ,   67.580   ,     67.784     ,  96.918   , 17.108 ,   27.405   ,  82.580   ,   15.878
     switch      , 68.709  , 84.470 ,    63.145     ,   68.496   ,     70.169     ,  89.712   , 9.421  ,   14.237   ,  71.298   ,    7.664
      tape       , 64.808  , 80.987 ,    71.518     ,   60.254   ,     62.087     ,  97.211   , 11.970 ,   17.611   ,  87.720   ,    9.656
  terminalblock  , 73.638  , 84.992 ,    57.505     ,   61.765   ,     71.605     ,  94.539   , 2.291  ,   6.297    ,  78.004   ,    3.251
   toothbrush    , 73.489  , 86.261 ,    73.617     ,   79.790   ,     73.002     ,  94.310   , 20.954 ,   29.242   ,  78.821   ,   17.125
       toy       , 52.708  , 67.762 ,    48.604     ,   57.007   ,     73.793     ,  87.450   , 1.203  ,   3.720    ,  66.886   ,    1.895
    toy_brick    , 58.833  , 77.346 ,    57.480     ,   53.035   ,     65.655     ,  89.718   , 1.243  ,   3.274    ,  56.325   ,    1.664
   transistor1   , 67.750  , 81.079 ,    66.053     ,   70.847   ,     73.514     ,  95.180   , 10.785 ,   18.114   ,  81.014   ,    9.959
     u_block     , 70.876  , 85.932 ,    70.864     ,   61.087   ,     55.657     ,  97.589   , 20.158 ,   29.148   ,  87.981   ,   17.061
       usb       , 51.103  , 68.712 ,    55.206     ,   48.711   ,     60.721     ,  92.792   , 1.987  ,   5.345    ,  74.134   ,    2.746
   usb_adaptor   , 65.620  , 83.778 ,    60.797     ,   53.778   ,     57.718     ,  92.294   , 5.563  ,   14.465   ,  65.123   ,    7.796
     vcpill      , 58.200  , 72.882 ,    76.400     ,   69.464   ,     68.852     ,  97.823   , 24.764 ,   33.740   ,  87.099   ,   20.293
  wooden_beads   , 76.743  , 88.286 ,    77.266     ,   71.757   ,     72.296     ,  97.111   , 13.732 ,   19.122   ,  82.807   ,   10.572
    woodstick    , 73.920  , 81.412 ,    70.582     ,   45.949   ,     53.420     ,  90.943   , 2.329  ,   7.800    ,  65.795   ,    4.058
     zipper      , 94.280  , 95.939 ,    91.753     ,   93.621   ,     87.607     ,  97.625   , 32.275 ,   36.815   ,  86.308   ,   22.560
       Avg       , 68.014  , 81.465 ,    66.074     ,   61.819   ,     65.802     ,  93.910   , 8.909  ,   15.000   ,  75.818   ,    8.409
