      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.620  , 96.914 ,    79.376     ,   66.708   ,     63.732     ,  97.215   , 20.741 ,   29.205   ,  84.706   ,   17.099
   bottle_cap    , 97.685  , 99.020 ,    92.875     ,   92.861   ,     83.578     ,  99.486   , 34.971 ,   35.704   ,  97.125   ,   21.732
 button_battery  , 77.402  , 88.676 ,    79.248     ,   83.648   ,     78.533     ,  97.328   , 41.186 ,   45.241   ,  85.654   ,   29.233
     end_cap     , 87.481  , 92.858 ,    79.310     ,   82.968   ,     77.945     ,  96.656   , 11.856 ,   21.406   ,  89.290   ,   11.986
     eraser      , 91.680  , 96.197 ,    89.105     ,   87.810   ,     77.305     ,  98.829   , 33.455 ,   40.245   ,  92.676   ,   25.191
    fire_hood    , 86.515  , 93.131 ,    83.264     ,   78.345   ,     70.321     ,  98.568   , 30.540 ,   36.940   ,  90.606   ,   22.654
      mint       , 73.806  , 93.455 ,    71.052     ,   71.811   ,     65.967     ,  94.291   , 13.988 ,   26.870   ,  72.393   ,   15.520
     mounts      , 98.669  , 99.366 ,    85.256     ,   73.389   ,     73.456     ,  99.128   , 33.249 ,   35.287   ,  94.648   ,   21.423
       pcb       , 92.869  , 96.781 ,    88.436     ,   93.034   ,     83.720     ,  97.955   , 21.113 ,   25.413   ,  87.991   ,   14.556
  phone_battery  , 97.362  , 98.826 ,    89.299     ,   86.449   ,     78.050     ,  97.209   , 27.848 ,   34.384   ,  94.108   ,   20.761
   plastic_nut   , 96.531  , 98.239 ,    87.919     ,   82.180   ,     71.719     ,  99.181   , 34.810 ,   39.017   ,  96.230   ,   24.236
  plastic_plug   , 83.040  , 91.843 ,    84.078     ,   79.411   ,     70.187     ,  98.590   , 28.513 ,   35.001   ,  92.074   ,   21.213
 porcelain_doll  , 94.733  , 97.413 ,    83.748     ,   76.066   ,     67.787     ,  98.694   , 23.783 ,   32.348   ,  93.921   ,   19.294
    regulator    , 84.925  , 92.687 ,    70.925     ,   59.154   ,     50.631     ,  97.125   , 19.643 ,   28.410   ,  87.408   ,   16.557
rolled_strip_base, 99.679  , 99.871 ,    98.804     ,   99.432   ,     96.140     ,  99.573   , 30.579 ,   37.379   ,  98.774   ,   22.985
  sim_card_set   , 96.807  , 98.174 ,    93.545     ,   94.328   ,     86.589     ,  98.088   , 45.968 ,   48.234   ,  88.930   ,   31.781
     switch      , 95.166  , 97.957 ,    89.545     ,   92.346   ,     82.121     ,  97.756   , 43.128 ,   48.464   ,  92.194   ,   31.982
      tape       , 99.780  , 99.897 ,    96.814     ,   96.115   ,     89.046     ,  99.604   , 41.306 ,   44.856   ,  98.392   ,   28.913
  terminalblock  , 98.104  , 99.261 ,    94.836     ,   95.561   ,     88.449     ,  99.691   , 39.327 ,   43.258   ,  98.187   ,   27.598
   toothbrush    , 94.462  , 97.132 ,    86.494     ,   86.976   ,     82.049     ,  97.450   , 31.600 ,   38.893   ,  91.315   ,   24.141
       toy       , 89.263  , 93.636 ,    80.413     ,   84.165   ,     79.754     ,  94.110   , 11.809 ,   20.329   ,  84.022   ,   11.314
    toy_brick    , 77.797  , 87.707 ,    77.355     ,   72.570   ,     66.286     ,  97.277   , 24.223 ,   31.941   ,  89.009   ,   19.006
   transistor1   , 99.483  , 99.753 ,    96.406     ,   97.426   ,     91.809     ,  99.117   , 39.145 ,   40.053   ,  95.611   ,   25.041
     u_block     , 97.538  , 98.836 ,    88.090     ,   83.531   ,     73.276     ,  99.293   , 38.359 ,   47.658   ,  95.018   ,   31.284
       usb       , 92.861  , 95.414 ,    91.016     ,   90.328   ,     81.279     ,  99.035   , 39.269 ,   45.226   ,  94.016   ,   29.221
   usb_adaptor   , 91.000  , 95.918 ,    82.154     ,   78.116   ,     69.916     ,  97.756   , 23.409 ,   31.961   ,  87.776   ,   19.020
     vcpill      , 90.885  , 95.623 ,    86.190     ,   85.199   ,     74.112     ,  98.188   , 45.260 ,   50.446   ,  88.927   ,   33.731
  wooden_beads   , 88.482  , 95.606 ,    86.190     ,   85.640   ,     74.950     ,  97.230   , 28.450 ,   35.542   ,  85.572   ,   21.612
    woodstick    , 76.075  , 87.911 ,    79.931     ,   69.742   ,     61.877     ,  96.970   , 38.564 ,   45.277   ,  84.032   ,   29.263
     zipper      , 99.399  , 99.515 ,    98.232     ,   98.861   ,     95.206     ,  98.890   , 52.559 ,   56.287   ,  96.116   ,   39.166
       Avg       , 91.437  , 95.921 ,    86.330     ,   84.139   ,     76.860     ,  98.009   , 31.622 ,   37.709   ,  90.891   ,   23.584
