      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 97.345  , 98.796 ,    73.253     ,   50.571   ,     66.859     ,  96.181   , 5.889  ,   12.451   ,  79.486   ,    6.639
   bottle_cap    , 98.693  , 99.442 ,    90.683     ,   91.315   ,     83.274     ,  99.201   , 34.143 ,   35.546   ,  95.779   ,   21.614
 button_battery  , 64.461  , 81.404 ,    70.630     ,   78.336   ,     78.417     ,  95.334   , 28.536 ,   35.036   ,  80.435   ,   21.238
     end_cap     , 79.207  , 85.339 ,    70.165     ,   71.452   ,     76.423     ,  92.827   , 6.366  ,   14.066   ,  81.362   ,    7.565
     eraser      , 89.543  , 95.336 ,    90.344     ,   89.832   ,     81.306     ,  98.639   , 29.119 ,   36.109   ,  91.903   ,   22.032
    fire_hood    , 80.680  , 90.968 ,    80.409     ,   77.672   ,     69.291     ,  98.532   , 29.024 ,   35.984   ,  86.899   ,   21.939
      mint       , 63.542  , 89.595 ,    63.716     ,   65.894   ,     65.023     ,  93.673   , 11.191 ,   21.381   ,  65.105   ,   11.970
     mounts      , 93.832  , 96.630 ,    81.430     ,   69.600   ,     70.091     ,  98.662   , 26.999 ,   31.232   ,  93.345   ,   18.506
       pcb       , 85.750  , 92.026 ,    77.682     ,   85.453   ,     77.756     ,  95.951   , 6.720  ,   11.952   ,  80.967   ,    6.356
  phone_battery  , 98.979  , 99.506 ,    85.837     ,   81.768   ,     75.718     ,  98.050   , 25.623 ,   32.316   ,  91.361   ,   19.272
   plastic_nut   , 96.360  , 98.224 ,    87.897     ,   81.515   ,     73.077     ,  98.956   , 30.804 ,   37.754   ,  94.313   ,   23.269
  plastic_plug   , 81.127  , 91.860 ,    81.805     ,   78.143   ,     68.512     ,  98.612   , 35.259 ,   40.297   ,  92.813   ,   25.233
 porcelain_doll  , 88.766  , 92.169 ,    82.264     ,   70.710   ,     69.145     ,  97.725   , 14.911 ,   23.684   ,  91.436   ,   13.433
    regulator    , 74.119  , 87.239 ,    56.404     ,   28.672   ,     43.771     ,  91.042   , 0.376  ,   1.425    ,  70.591   ,    0.717
rolled_strip_base, 99.837  , 99.925 ,    97.418     ,   98.926   ,     95.030     ,  99.215   , 21.016 ,   26.337   ,  97.796   ,   15.166
  sim_card_set   , 91.792  , 95.840 ,    91.152     ,   92.537   ,     84.118     ,  99.002   , 51.050 ,   52.046   ,  92.561   ,   35.177
     switch      , 96.732  , 98.450 ,    87.430     ,   90.512   ,     81.281     ,  95.501   , 38.649 ,   43.439   ,  87.717   ,   27.746
      tape       , 98.769  , 99.378 ,    95.056     ,   94.365   ,     88.256     ,  99.419   , 34.075 ,   40.962   ,  97.620   ,   25.756
  terminalblock  , 100.000 ,100.000 ,    91.306     ,   92.521   ,     88.000     ,  99.405   , 33.465 ,   39.441   ,  96.963   ,   24.564
   toothbrush    , 91.381  , 95.926 ,    82.718     ,   85.397   ,     79.130     ,  95.861   , 26.398 ,   34.406   ,  86.486   ,   20.777
       toy       , 74.417  , 85.825 ,    71.319     ,   78.458   ,     75.499     ,  91.006   , 7.437  ,   12.726   ,  76.006   ,    6.795
    toy_brick    , 75.958  , 85.520 ,    70.484     ,   67.801   ,     68.354     ,  97.030   , 23.755 ,   31.396   ,  85.620   ,   18.621
   transistor1   , 98.000  , 99.027 ,    95.276     ,   95.978   ,     90.521     ,  99.061   , 32.174 ,   34.719   ,  95.417   ,   21.006
     u_block     , 94.600  , 97.374 ,    84.537     ,   79.296   ,     68.679     ,  99.173   , 36.465 ,   45.187   ,  95.547   ,   29.189
       usb       , 81.005  , 88.821 ,    81.922     ,   79.959   ,     70.662     ,  98.391   , 30.626 ,   40.510   ,  90.930   ,   25.399
   usb_adaptor   , 95.089  , 98.174 ,    80.117     ,   75.359   ,     68.605     ,  97.480   , 19.789 ,   29.452   ,  86.800   ,   17.269
     vcpill      , 80.600  , 91.021 ,    78.923     ,   79.315   ,     68.707     ,  98.042   , 42.742 ,   47.768   ,  88.642   ,   31.379
  wooden_beads   , 90.986  , 96.869 ,    84.738     ,   83.385   ,     75.862     ,  97.008   , 28.647 ,   35.477   ,  85.577   ,   21.563
    woodstick    , 75.160  , 87.787 ,    78.326     ,   69.141   ,     61.044     ,  95.424   , 26.441 ,   34.635   ,  81.652   ,   20.945
     zipper      , 100.000 ,100.000 ,    97.241     ,   98.298   ,     93.860     ,  98.450   , 48.985 ,   52.233   ,  94.779   ,   35.348
       Avg       , 87.891  , 93.949 ,    82.016     ,   79.406   ,     75.209     ,  97.095   , 26.222 ,   32.332   ,  87.864   ,   19.883
