      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 85.131  , 89.518 ,    79.481     ,   69.621   ,     65.693     ,  97.840   , 22.358 ,   34.502   ,  85.588   ,   20.847
   bottle_cap    , 94.730  , 97.732 ,    90.309     ,   90.134   ,     82.019     ,  98.742   , 20.904 ,   27.917   ,  93.201   ,   16.223
 button_battery  , 73.897  , 88.646 ,    75.058     ,   84.216   ,     79.505     ,  97.230   , 49.567 ,   50.480   ,  83.586   ,   33.761
     end_cap     , 77.404  , 84.094 ,    73.490     ,   75.782   ,     75.620     ,  93.749   , 5.127  ,   12.064   ,  81.466   ,    6.419
     eraser      , 85.897  , 93.754 ,    91.222     ,   90.291   ,     82.866     ,  98.537   , 29.147 ,   32.297   ,  90.515   ,   19.258
    fire_hood    , 74.720  , 86.461 ,    73.095     ,   66.660   ,     59.649     ,  98.119   , 25.626 ,   32.287   ,  82.582   ,   19.251
      mint       , 78.516  , 94.637 ,    73.269     ,   75.040   ,     68.924     ,  95.233   , 27.647 ,   37.341   ,  70.456   ,   22.957
     mounts      , 90.278  , 95.710 ,    87.248     ,   80.374   ,     73.282     ,  98.604   , 28.791 ,   38.878   ,  92.695   ,   24.130
       pcb       , 84.333  , 92.069 ,    75.089     ,   84.505   ,     76.894     ,  96.639   , 21.155 ,   32.663   ,  80.701   ,   19.519
  phone_battery  , 89.216  , 95.375 ,    89.259     ,   88.161   ,     79.042     ,  98.820   , 23.199 ,   31.452   ,  92.467   ,   18.660
   plastic_nut   , 83.440  , 91.941 ,    79.151     ,   71.300   ,     65.098     ,  98.529   , 24.403 ,   33.667   ,  90.962   ,   20.241
  plastic_plug   , 87.541  , 94.799 ,    77.889     ,   75.763   ,     67.568     ,  97.438   , 26.087 ,   32.466   ,  85.922   ,   19.379
 porcelain_doll  , 86.275  , 91.015 ,    84.983     ,   74.669   ,     70.916     ,  97.239   , 16.903 ,   22.865   ,  87.474   ,   12.908
    regulator    , 64.984  , 79.188 ,    46.741     ,   24.604   ,     42.128     ,  89.621   , 1.714  ,   7.313    ,  61.000   ,    3.795
rolled_strip_base, 96.038  , 98.132 ,    94.281     ,   97.282   ,     92.008     ,  99.251   , 21.100 ,   31.885   ,  96.835   ,   18.966
  sim_card_set   , 95.542  , 97.739 ,    94.884     ,   94.604   ,     88.410     ,  98.193   , 41.771 ,   40.773   ,  88.853   ,   25.607
     switch      , 94.322  , 97.467 ,    85.556     ,   88.897   ,     78.756     ,  97.469   , 54.482 ,   57.802   ,  84.116   ,   40.649
      tape       , 94.577  , 97.251 ,    91.384     ,   89.254   ,     82.051     ,  99.016   , 32.285 ,   39.262   ,  95.479   ,   24.426
  terminalblock  , 95.633  , 98.058 ,    88.800     ,   91.653   ,     82.915     ,  99.147   , 25.400 ,   33.009   ,  95.665   ,   19.767
   toothbrush    , 93.913  , 96.896 ,    87.411     ,   90.305   ,     81.953     ,  95.912   , 30.647 ,   38.088   ,  84.562   ,   23.524
       toy       , 82.000  , 88.215 ,    74.152     ,   80.248   ,     76.336     ,  87.340   , 12.764 ,   21.999   ,  75.551   ,   12.359
    toy_brick    , 87.042  , 92.357 ,    70.687     ,   69.387   ,     67.500     ,  94.895   , 19.782 ,   28.726   ,  69.994   ,   16.772
   transistor1   , 90.833  , 95.711 ,    87.585     ,   90.734   ,     84.521     ,  97.818   , 27.922 ,   28.828   ,  90.888   ,   16.842
     u_block     , 97.577  , 98.887 ,    86.986     ,   83.179   ,     74.208     ,  98.691   , 34.858 ,   41.634   ,  93.125   ,   26.290
       usb       , 88.685  , 89.344 ,    83.346     ,   79.308   ,     74.419     ,  98.108   , 22.258 ,   35.093   ,  93.369   ,   21.281
   usb_adaptor   , 92.311  , 95.879 ,    76.602     ,   72.280   ,     66.044     ,  95.980   , 13.792 ,   23.404   ,  78.557   ,   13.253
     vcpill      , 88.240  , 94.380 ,    86.771     ,   86.995   ,     75.862     ,  98.334   , 46.989 ,   54.205   ,  86.826   ,   37.179
  wooden_beads   , 88.053  , 95.407 ,    86.513     ,   86.231   ,     77.183     ,  97.839   , 35.093 ,   38.943   ,  85.254   ,   24.180
    woodstick    , 79.520  , 87.876 ,    76.384     ,   60.952   ,     56.643     ,  93.988   , 18.653 ,   23.292   ,  75.161   ,   13.181
     zipper      , 99.360  , 99.678 ,    98.533     ,   99.006   ,     95.385     ,  98.844   , 49.713 ,   53.215   ,  94.874   ,   36.254
       Avg       , 87.334  , 93.274 ,    82.205     ,   80.381   ,     74.780     ,  96.905   , 27.005 ,   33.878   ,  85.591   ,   20.929
