      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 86.969  , 93.863 ,    66.462     ,   51.649   ,     58.413     ,  95.083   , 9.501  ,   16.886   ,  73.802   ,    9.221
   bottle_cap    , 79.984  , 91.723 ,    76.649     ,   72.508   ,     69.540     ,  98.857   , 30.105 ,   36.442   ,  94.444   ,   22.281
 button_battery  , 78.227  , 88.779 ,    68.933     ,   78.854   ,     79.144     ,  93.446   , 29.295 ,   37.075   ,  76.063   ,   22.756
     end_cap     , 66.026  , 75.593 ,    62.237     ,   67.402   ,     73.846     ,  85.545   , 4.396  ,   14.257   ,  61.681   ,    7.676
     eraser      , 89.183  , 94.893 ,    85.211     ,   81.747   ,     77.064     ,  98.652   , 23.538 ,   27.182   ,  92.516   ,   15.729
    fire_hood    , 81.680  , 92.204 ,    78.257     ,   75.551   ,     67.717     ,  98.420   , 30.558 ,   36.686   ,  86.814   ,   22.464
      mint       , 70.182  , 92.739 ,    62.576     ,   63.915   ,     66.559     ,  92.766   , 8.693  ,   19.204   ,  62.183   ,   10.622
     mounts      , 94.158  , 97.356 ,    79.544     ,   70.926   ,     70.000     ,  97.508   , 30.688 ,   34.304   ,  87.328   ,   20.703
       pcb       , 58.917  , 78.049 ,    61.399     ,   73.529   ,     75.980     ,  92.246   , 3.630  ,   7.929    ,  66.323   ,    4.128
  phone_battery  , 80.025  , 91.928 ,    73.765     ,   71.551   ,     65.823     ,  95.232   , 16.622 ,   26.403   ,  82.347   ,   15.209
   plastic_nut   , 71.160  , 81.402 ,    74.133     ,   58.141   ,     63.004     ,  97.583   , 13.734 ,   20.258   ,  88.269   ,   11.271
  plastic_plug   , 78.472  , 89.700 ,    77.121     ,   67.251   ,     65.584     ,  98.352   , 11.955 ,   23.561   ,  91.514   ,   13.354
 porcelain_doll  , 84.763  , 86.553 ,    67.707     ,   48.053   ,     56.631     ,  95.887   , 2.658  ,   7.446    ,  84.704   ,    3.867
    regulator    , 52.564  , 71.437 ,    36.414     ,   19.654   ,     41.350     ,  85.111   , 0.144  ,   0.588    ,  55.955   ,    0.295
rolled_strip_base, 91.626  , 96.650 ,    84.667     ,   93.099   ,     84.575     ,  98.068   , 21.266 ,   29.640   ,  95.015   ,   17.399
  sim_card_set   , 90.167  , 95.039 ,    82.766     ,   80.765   ,     76.815     ,  97.852   , 11.058 ,   20.949   ,  86.729   ,   11.700
     switch      , 72.549  , 86.359 ,    67.521     ,   74.675   ,     70.240     ,  94.883   , 22.104 ,   30.807   ,  80.815   ,   18.208
      tape       , 95.577  , 98.067 ,    91.457     ,   89.995   ,     83.824     ,  98.894   , 30.690 ,   37.845   ,  95.845   ,   23.339
  terminalblock  , 84.856  , 93.961 ,    77.848     ,   83.091   ,     74.419     ,  97.221   , 24.667 ,   36.946   ,  90.080   ,   22.658
   toothbrush    , 80.882  , 88.750 ,    71.431     ,   74.546   ,     74.368     ,  92.584   , 11.196 ,   19.218   ,  76.621   ,   10.630
       toy       , 49.167  , 65.319 ,    51.597     ,   58.062   ,     73.721     ,  88.158   , 0.912  ,   2.947    ,  68.739   ,    1.496
    toy_brick    , 83.250  , 88.762 ,    69.024     ,   60.952   ,     66.953     ,  96.808   , 7.210  ,   16.069   ,  82.259   ,    8.736
   transistor1   , 96.625  , 98.291 ,    89.704     ,   91.960   ,     84.821     ,  98.518   , 27.230 ,   33.327   ,  93.250   ,   19.996
     u_block     , 79.762  , 91.118 ,    72.279     ,   56.400   ,     61.130     ,  98.055   , 8.181  ,   12.072   ,  91.301   ,    6.424
       usb       , 65.891  , 76.697 ,    67.751     ,   63.495   ,     63.136     ,  95.127   , 4.837  ,   12.053   ,  76.531   ,    6.413
   usb_adaptor   , 76.651  , 89.763 ,    68.192     ,   63.545   ,     58.997     ,  96.764   , 11.810 ,   16.992   ,  84.646   ,    9.285
     vcpill      , 91.680  , 96.049 ,    74.163     ,   73.385   ,     65.443     ,  96.669   , 11.651 ,   21.103   ,  85.396   ,   11.796
  wooden_beads   , 84.779  , 94.618 ,    79.265     ,   78.437   ,     69.543     ,  96.369   , 21.043 ,   26.573   ,  83.586   ,   15.322
    woodstick    , 80.120  , 90.038 ,    80.594     ,   71.481   ,     66.359     ,  95.525   , 27.044 ,   33.010   ,  83.589   ,   19.768
     zipper      , 98.240  , 99.105 ,    88.300     ,   89.061   ,     88.073     ,  94.635   , 7.964  ,   15.958   ,  83.050   ,    8.671
       Avg       , 79.804  , 89.160 ,    72.899     ,   70.123   ,     69.769     ,  95.361   , 15.479 ,   22.458   ,  82.046   ,   13.047
