      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 85.417  , 93.259 ,    67.144     ,   52.444   ,     58.929     ,  94.973   , 10.273 ,   18.556   ,  72.686   ,   10.227
   bottle_cap    , 76.634  , 90.264 ,    72.775     ,   67.811   ,     68.267     ,  98.791   , 28.670 ,   36.398   ,  94.172   ,   22.248
 button_battery  , 76.757  , 88.872 ,    68.528     ,   78.477   ,     78.246     ,  93.398   , 28.390 ,   35.768   ,  75.677   ,   21.779
     end_cap     , 65.144  , 82.014 ,    59.682     ,   66.940   ,     73.469     ,  85.104   , 4.680  ,   13.221   ,  60.645   ,    7.078
     eraser      , 90.385  , 95.483 ,    83.299     ,   76.475   ,     76.308     ,  98.415   , 19.094 ,   20.988   ,  91.661   ,   11.725
    fire_hood    , 81.360  , 92.146 ,    77.903     ,   75.159   ,     67.692     ,  98.367   , 30.863 ,   36.333   ,  86.715   ,   22.199
      mint       , 64.627  , 91.530 ,    60.488     ,   60.776   ,     66.775     ,  92.615   , 8.590  ,   17.610   ,  62.923   ,    9.655
     mounts      , 95.670  , 98.105 ,    79.702     ,   72.346   ,     68.439     ,  97.681   , 31.916 ,   35.323   ,  87.887   ,   21.450
       pcb       , 60.417  , 80.134 ,    59.699     ,   72.809   ,     75.548     ,  91.224   , 2.614  ,   5.380    ,  64.376   ,    2.764
  phone_battery  , 69.771  , 87.289 ,    69.692     ,   68.519   ,     63.277     ,  95.210   , 19.728 ,   28.652   ,  81.659   ,   16.722
   plastic_nut   , 79.280  , 87.767 ,    73.904     ,   59.085   ,     60.984     ,  97.567   , 17.371 ,   22.197   ,  87.667   ,   12.484
  plastic_plug   , 81.822  , 91.730 ,    79.148     ,   70.522   ,     67.797     ,  98.439   , 21.891 ,   31.686   ,  91.868   ,   18.826
 porcelain_doll  , 81.332  , 84.684 ,    68.526     ,   48.478   ,     56.489     ,  95.861   , 2.298  ,   6.632    ,  84.537   ,    3.430
    regulator    , 51.803  , 71.731 ,    36.576     ,   19.699   ,     41.509     ,  84.700   , 0.141  ,   0.673    ,  55.671   ,    0.338
rolled_strip_base, 93.668  , 97.568 ,    80.892     ,   91.418   ,     83.056     ,  97.916   , 20.114 ,   28.240   ,  94.573   ,   16.442
  sim_card_set   , 95.125  , 97.720 ,    80.455     ,   75.096   ,     76.303     ,  97.969   , 14.434 ,   24.804   ,  87.343   ,   14.158
     switch      , 77.778  , 88.902 ,    66.860     ,   73.864   ,     70.370     ,  94.979   , 21.722 ,   29.973   ,  80.631   ,   17.628
      tape       , 95.962  , 98.121 ,    91.370     ,   90.229   ,     84.758     ,  98.889   , 32.035 ,   39.435   ,  95.583   ,   24.560
  terminalblock  , 88.662  , 95.278 ,    76.898     ,   82.147   ,     74.715     ,  96.826   , 22.912 ,   34.611   ,  89.110   ,   20.927
   toothbrush    , 93.056  , 96.300 ,    75.848     ,   77.892   ,     77.079     ,  92.704   , 11.740 ,   20.152   ,  76.934   ,   11.205
       toy       , 55.625  , 71.387 ,    51.555     ,   58.307   ,     73.921     ,  87.818   , 0.912  ,   3.139    ,  67.810   ,    1.594
    toy_brick    , 80.708  , 87.295 ,    68.634     ,   61.961   ,     67.957     ,  97.060   , 10.070 ,   19.464   ,  83.413   ,   10.781
   transistor1   , 95.625  , 97.891 ,    89.627     ,   91.746   ,     84.116     ,  98.346   , 25.897 ,   32.129   ,  92.690   ,   19.139
     u_block     , 75.510  , 88.360 ,    72.616     ,   57.272   ,     61.238     ,  98.295   , 12.450 ,   16.034   ,  92.295   ,    8.716
       usb       , 70.629  , 82.145 ,    75.252     ,   70.152   ,     68.478     ,  94.852   , 5.531  ,   12.728   ,  75.173   ,    6.797
   usb_adaptor   , 80.757  , 92.705 ,    70.199     ,   66.290   ,     59.509     ,  96.646   , 14.200 ,   20.274   ,  84.920   ,   11.280
     vcpill      , 96.880  , 98.532 ,    75.312     ,   71.510   ,     69.006     ,  95.937   , 12.873 ,   17.870   ,  83.022   ,    9.812
  wooden_beads   , 87.968  , 95.867 ,    78.635     ,   76.193   ,     69.802     ,  96.403   , 17.164 ,   23.023   ,  83.896   ,   13.009
    woodstick    , 77.360  , 88.876 ,    79.793     ,   70.592   ,     65.000     ,  95.549   , 30.018 ,   37.184   ,  83.729   ,   22.838
     zipper      , 98.040  , 98.692 ,    89.470     ,   92.688   ,     88.276     ,  94.975   , 9.082  ,   17.706   ,  84.165   ,    9.713
       Avg       , 80.792  , 90.355 ,    72.683     ,   69.897   ,     69.910     ,  95.250   , 16.256 ,   22.873   ,  81.781   ,   13.317
