      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.199  , 97.564 ,    72.932     ,   55.096   ,     65.015     ,  95.732   , 6.807  ,   10.896   ,  77.320   ,    5.762
   bottle_cap    , 96.936  , 98.847 ,    90.469     ,   90.971   ,     82.437     ,  99.210   , 29.075 ,   35.094   ,  95.786   ,   21.281
 button_battery  , 73.366  , 86.830 ,    74.909     ,   81.747   ,     80.367     ,  95.507   , 23.828 ,   30.335   ,  82.640   ,   17.879
     end_cap     , 78.526  , 86.606 ,    68.746     ,   71.354   ,     75.963     ,  91.707   , 6.601  ,   14.313   ,  78.166   ,    7.708
     eraser      , 83.093  , 93.210 ,    86.120     ,   87.116   ,     78.095     ,  98.852   , 26.072 ,   33.798   ,  93.194   ,   20.335
    fire_hood    , 82.240  , 91.841 ,    80.015     ,   77.122   ,     67.521     ,  98.402   , 22.972 ,   31.810   ,  86.406   ,   18.913
      mint       , 58.247  , 86.544 ,    64.273     ,   63.075   ,     65.619     ,  93.614   , 10.308 ,   17.526   ,  66.766   ,    9.605
     mounts      , 91.708  , 94.741 ,    82.718     ,   71.064   ,     71.839     ,  98.543   , 25.444 ,   31.891   ,  93.342   ,   18.971
       pcb       , 82.750  , 91.675 ,    75.948     ,   84.133   ,     78.715     ,  95.077   , 3.641  ,   7.829    ,  80.605   ,    4.074
  phone_battery  , 98.897  , 99.484 ,    85.089     ,   82.219   ,     76.136     ,  98.333   , 25.970 ,   33.981   ,  91.944   ,   20.468
   plastic_nut   , 91.240  , 95.724 ,    84.096     ,   75.918   ,     71.875     ,  98.631   , 26.642 ,   36.181   ,  92.391   ,   22.086
  plastic_plug   , 77.042  , 89.143 ,    77.703     ,   69.795   ,     66.154     ,  98.646   , 28.142 ,   33.736   ,  92.734   ,   20.291
 porcelain_doll  , 88.685  , 90.480 ,    84.533     ,   73.977   ,     73.152     ,  98.033   , 16.854 ,   25.576   ,  92.620   ,   14.663
    regulator    , 74.479  , 87.671 ,    54.923     ,   31.799   ,     42.723     ,  91.086   , 0.732  ,   1.642    ,  71.678   ,    0.828
rolled_strip_base, 99.796  , 99.908 ,    97.451     ,   98.900   ,     95.127     ,  99.209   , 18.859 ,   25.562   ,  97.646   ,   14.654
  sim_card_set   , 92.250  , 95.571 ,    91.556     ,   91.617   ,     85.095     ,  98.915   , 48.215 ,   48.419   ,  92.320   ,   31.942
     switch      , 95.547  , 97.855 ,    84.054     ,   86.518   ,     78.571     ,  92.823   , 23.472 ,   32.084   ,  85.113   ,   19.107
      tape       , 99.269  , 99.651 ,    94.850     ,   94.304   ,     88.000     ,  99.475   , 40.331 ,   45.634   ,  97.754   ,   29.562
  terminalblock  , 98.878  , 99.543 ,    90.116     ,   90.466   ,     87.351     ,  99.138   , 26.486 ,   31.809   ,  96.743   ,   18.912
   toothbrush    , 93.056  , 95.699 ,    79.540     ,   82.535   ,     76.832     ,  95.525   , 22.267 ,   29.817   ,  85.460   ,   17.520
       toy       , 71.375  , 81.989 ,    70.084     ,   76.062   ,     74.627     ,  91.568   , 7.469  ,   14.594   ,  77.192   ,    7.872
    toy_brick    , 70.042  , 82.326 ,    66.532     ,   62.132   ,     67.957     ,  95.901   , 10.550 ,   18.763   ,  82.018   ,   10.353
   transistor1   , 96.750  , 98.578 ,    95.498     ,   96.780   ,     90.633     ,  99.019   , 30.556 ,   33.826   ,  95.286   ,   20.356
     u_block     , 89.626  , 95.180 ,    82.116     ,   75.375   ,     66.667     ,  99.198   , 33.671 ,   39.116   ,  95.833   ,   24.313
       usb       , 82.312  , 89.868 ,    80.122     ,   75.803   ,     72.155     ,  97.592   , 19.720 ,   29.633   ,  88.501   ,   17.393
   usb_adaptor   , 90.660  , 96.376 ,    74.401     ,   66.658   ,     63.125     ,  97.253   , 10.730 ,   20.750   ,  84.847   ,   11.576
     vcpill      , 85.040  , 93.027 ,    78.603     ,   78.810   ,     68.195     ,  97.769   , 38.936 ,   44.601   ,  87.630   ,   28.701
  wooden_beads   , 80.527  , 91.982 ,    84.853     ,   82.721   ,     74.854     ,  97.114   , 27.733 ,   33.247   ,  86.414   ,   19.938
    woodstick    , 77.440  , 88.284 ,    74.410     ,   62.168   ,     57.143     ,  94.379   , 16.097 ,   23.117   ,  77.440   ,   13.069
     zipper      , 99.840  , 99.922 ,    96.561     ,   98.032   ,     93.654     ,  98.519   , 44.350 ,   51.974   ,  94.625   ,   35.111
       Avg       , 86.461  , 93.204 ,    80.774     ,   77.809   ,     74.520     ,  96.826   , 22.418 ,   28.918   ,  87.347   ,   17.441
