      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.623  , 96.900 ,    78.479     ,   64.842   ,     63.407     ,  97.047   , 19.546 ,   27.298   ,  83.722   ,   15.806
   bottle_cap    , 97.044  , 98.775 ,    92.799     ,   92.766   ,     83.457     ,  99.540   , 35.115 ,   36.730   ,  97.426   ,   22.497
 button_battery  , 77.335  , 88.579 ,    79.635     ,   83.986   ,     78.206     ,  97.512   , 43.717 ,   46.792   ,  86.602   ,   30.541
     end_cap     , 86.950  , 92.224 ,    77.677     ,   80.972   ,     77.522     ,  96.535   , 12.052 ,   20.594   ,  88.713   ,   11.479
     eraser      , 89.814  , 95.584 ,    88.372     ,   87.151   ,     76.563     ,  98.960   , 33.537 ,   39.925   ,  93.303   ,   24.942
    fire_hood    , 84.266  , 91.684 ,    82.035     ,   76.304   ,     68.227     ,  98.481   , 25.113 ,   33.550   ,  89.964   ,   20.156
      mint       , 71.289  , 92.332 ,    69.854     ,   70.190   ,     65.467     ,  94.204   , 13.998 ,   26.931   ,  72.355   ,   15.561
     mounts      , 98.388  , 99.223 ,    85.676     ,   75.404   ,     73.609     ,  99.054   , 32.889 ,   34.900   ,  93.529   ,   21.139
       pcb       , 92.112  , 96.571 ,    87.867     ,   92.723   ,     83.286     ,  97.933   , 19.969 ,   24.460   ,  88.166   ,   13.934
  phone_battery  , 97.183  , 98.731 ,    88.713     ,   85.186   ,     78.047     ,  91.428   , 28.061 ,   35.067   ,  93.987   ,   21.262
   plastic_nut   , 95.536  , 97.550 ,    87.336     ,   81.183   ,     71.336     ,  99.191   , 34.079 ,   38.774   ,  96.254   ,   24.050
  plastic_plug   , 87.670  , 94.167 ,    85.297     ,   81.095   ,     71.340     ,  98.735   , 27.631 ,   34.508   ,  92.793   ,   20.852
 porcelain_doll  , 95.387  , 97.902 ,    85.647     ,   78.768   ,     70.314     ,  98.877   , 25.347 ,   33.677   ,  94.670   ,   20.248
    regulator    , 80.009  , 90.826 ,    70.493     ,   60.520   ,     51.338     ,  97.123   , 20.026 ,   29.587   ,  87.378   ,   17.362
rolled_strip_base, 99.613  , 99.834 ,    98.961     ,   99.494   ,     96.500     ,  99.563   , 29.490 ,   35.970   ,  98.714   ,   21.929
  sim_card_set   , 97.968  , 98.888 ,    94.752     ,   95.374   ,     88.203     ,  98.213   , 47.217 ,   48.361   ,  89.562   ,   31.892
     switch      , 95.776  , 98.214 ,    89.768     ,   92.477   ,     82.567     ,  97.441   , 39.880 ,   45.515   ,  92.230   ,   29.463
      tape       , 99.842  , 99.926 ,    97.035     ,   96.276   ,     89.898     ,  99.626   , 42.695 ,   46.074   ,  98.465   ,   29.933
  terminalblock  , 98.291  , 99.348 ,    95.270     ,   95.819   ,     89.408     ,  99.703   , 37.346 ,   42.298   ,  98.282   ,   26.821
   toothbrush    , 93.814  , 96.706 ,    85.863     ,   87.036   ,     81.532     ,  97.440   , 32.102 ,   38.765   ,  91.320   ,   24.042
       toy       , 88.655  , 93.454 ,    80.268     ,   84.414   ,     79.516     ,  94.349   , 13.000 ,   21.282   ,  84.660   ,   11.908
    toy_brick    , 73.898  , 84.966 ,    73.304     ,   67.009   ,     63.588     ,  96.804   , 19.783 ,   28.316   ,  85.996   ,   16.493
   transistor1   , 99.613  , 99.811 ,    96.288     ,   97.350   ,     91.437     ,  99.140   , 40.027 ,   41.350   ,  95.683   ,   26.063
     u_block     , 96.923  , 98.523 ,    88.159     ,   84.122   ,     74.158     ,  99.365   , 38.480 ,   47.260   ,  95.453   ,   30.941
       usb       , 94.203  , 96.627 ,    91.323     ,   91.213   ,     82.256     ,  99.002   , 39.362 ,   45.942   ,  93.883   ,   29.821
   usb_adaptor   , 91.182  , 95.746 ,    81.152     ,   75.414   ,     69.071     ,  97.680   , 19.434 ,   29.474   ,  87.334   ,   17.284
     vcpill      , 91.199  , 95.801 ,    85.670     ,   84.272   ,     73.569     ,  98.165   , 45.288 ,   50.238   ,  88.869   ,   33.546
  wooden_beads   , 87.254  , 94.947 ,    85.038     ,   84.397   ,     73.650     ,  97.361   , 27.586 ,   35.057   ,  85.920   ,   21.254
    woodstick    , 75.445  , 87.362 ,    79.364     ,   67.656   ,     61.417     ,  97.054   , 34.203 ,   40.694   ,  84.054   ,   25.544
     zipper      , 99.667  , 99.825 ,    98.280     ,   98.964   ,     95.238     ,  98.974   , 55.050 ,   57.143   ,  96.381   ,   40.000
       Avg       , 90.998  , 95.701 ,    86.012     ,   83.746   ,     76.804     ,  97.817   , 31.067 ,   37.218   ,  90.855   ,   23.225
