      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.821  , 97.474 ,    79.979     ,   66.877   ,     64.290     ,  97.149   , 19.117 ,   27.954   ,  84.335   ,   16.248
   bottle_cap    , 98.174  , 99.168 ,    92.017     ,   91.741   ,     82.915     ,  99.399   , 34.510 ,   35.321   ,  96.671   ,   21.448
 button_battery  , 73.968  , 86.214 ,    77.926     ,   81.932   ,     78.128     ,  97.006   , 38.428 ,   41.564   ,  83.814   ,   26.234
     end_cap     , 88.776  , 93.521 ,    79.107     ,   82.964   ,     77.780     ,  96.547   , 11.762 ,   21.420   ,  88.857   ,   11.995
     eraser      , 92.841  , 96.651 ,    89.630     ,   87.647   ,     75.925     ,  98.580   , 31.948 ,   38.959   ,  91.541   ,   24.192
    fire_hood    , 86.248  , 92.934 ,    82.763     ,   77.488   ,     69.804     ,  98.509   , 30.279 ,   35.960   ,  90.102   ,   21.922
      mint       , 68.463  , 91.519 ,    66.652     ,   65.629   ,     65.050     ,  93.982   , 12.422 ,   23.230   ,  70.460   ,   13.141
     mounts      , 97.528  , 98.813 ,    83.544     ,   73.084   ,     70.546     ,  99.021   , 33.267 ,   35.209   ,  94.350   ,   21.366
       pcb       , 92.616  , 96.564 ,    87.941     ,   92.595   ,     83.359     ,  97.935   , 21.559 ,   26.024   ,  87.880   ,   14.958
  phone_battery  , 97.455  , 98.885 ,    88.224     ,   84.649   ,     77.267     ,  93.986   , 24.754 ,   32.199   ,  93.557   ,   19.189
   plastic_nut   , 96.083  , 98.015 ,    87.241     ,   81.139   ,     70.424     ,  99.119   , 33.878 ,   38.105   ,  95.999   ,   23.537
  plastic_plug   , 81.468  , 91.338 ,    83.068     ,   79.311   ,     68.202     ,  98.483   , 28.370 ,   34.950   ,  91.575   ,   21.175
 porcelain_doll  , 94.175  , 96.963 ,    82.527     ,   73.795   ,     66.181     ,  98.455   , 21.133 ,   30.905   ,  92.832   ,   18.277
    regulator    , 87.828  , 93.798 ,    73.353     ,   60.580   ,     52.677     ,  96.772   , 18.341 ,   27.548   ,  86.034   ,   15.975
rolled_strip_base, 99.473  , 99.765 ,    98.189     ,   99.126   ,     94.917     ,  99.534   , 30.585 ,   37.920   ,  98.656   ,   23.396
  sim_card_set   , 96.578  , 97.899 ,    91.917     ,   92.974   ,     85.376     ,  98.012   , 46.229 ,   48.332   ,  88.612   ,   31.867
     switch      , 95.116  , 97.920 ,    89.369     ,   92.157   ,     81.684     ,  98.093   , 40.964 ,   45.164   ,  92.367   ,   29.169
      tape       , 99.445  , 99.723 ,    96.462     ,   95.704   ,     88.300     ,  99.586   , 41.278 ,   44.636   ,  98.305   ,   28.730
  terminalblock  , 97.569  , 98.986 ,    92.545     ,   93.563   ,     85.959     ,  99.636   , 36.592 ,   42.300   ,  97.863   ,   26.823
   toothbrush    , 95.615  , 97.456 ,    86.688     ,   86.431   ,     83.861     ,  97.258   , 29.219 ,   36.828   ,  90.626   ,   22.570
       toy       , 88.578  , 92.196 ,    79.879     ,   82.848   ,     79.905     ,  94.132   , 8.635  ,   15.354   ,  82.690   ,    8.316
    toy_brick    , 82.951  , 91.635 ,    81.803     ,   79.973   ,     69.641     ,  97.474   , 27.489 ,   35.047   ,  89.959   ,   21.247
   transistor1   , 99.604  , 99.808 ,    96.462     ,   97.382   ,     92.036     ,  99.039   , 36.070 ,   39.569   ,  95.251   ,   24.664
     u_block     , 97.656  , 98.732 ,    86.685     ,   81.272   ,     70.025     ,  99.147   , 34.463 ,   43.397   ,  94.152   ,   27.711
       usb       , 93.094  , 95.682 ,    90.572     ,   89.866   ,     81.230     ,  99.115   , 37.791 ,   44.239   ,  94.040   ,   28.402
   usb_adaptor   , 89.331  , 95.108 ,    80.749     ,   76.578   ,     68.154     ,  97.610   , 22.572 ,   31.127   ,  87.232   ,   18.432
     vcpill      , 82.467  , 91.339 ,    82.236     ,   80.547   ,     69.204     ,  98.054   , 43.781 ,   48.391   ,  87.975   ,   31.918
  wooden_beads   , 88.555  , 95.833 ,    84.742     ,   84.662   ,     73.581     ,  97.009   , 28.175 ,   35.045   ,  84.574   ,   21.246
    woodstick    , 74.844  , 87.792 ,    78.368     ,   68.570   ,     60.388     ,  96.394   , 37.821 ,   45.562   ,  81.146   ,   29.502
     zipper      , 99.101  , 99.294 ,    97.972     ,   98.665   ,     94.978     ,  98.658   , 47.374 ,   51.249   ,  95.223   ,   34.453
       Avg       , 91.014  , 95.701 ,    85.620     ,   83.325   ,     76.060     ,  97.790   , 30.294 ,   36.450   ,  90.223   ,   22.603
