      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.552  , 97.390 ,    80.642     ,   72.218   ,     64.604     ,  96.583   , 25.317 ,   36.414   ,  81.062   ,   22.260
   bottle_cap    , 96.678  , 98.651 ,    90.510     ,   90.730   ,     80.931     ,  99.449   , 35.102 ,   35.238   ,  96.992   ,   21.387
 button_battery  , 66.565  , 82.649 ,    67.331     ,   73.778   ,     73.341     ,  94.132   , 25.453 ,   31.276   ,  76.298   ,   18.537
     end_cap     , 84.740  , 91.860 ,    75.765     ,   81.087   ,     75.392     ,  95.184   , 12.289 ,   22.111   ,  85.903   ,   12.429
     eraser      , 87.999  , 94.838 ,    88.014     ,   87.252   ,     76.604     ,  98.793   , 31.813 ,   39.061   ,  92.678   ,   24.271
    fire_hood    , 85.550  , 92.721 ,    81.948     ,   77.223   ,     69.207     ,  98.543   , 30.294 ,   36.017   ,  90.588   ,   21.964
      mint       , 71.616  , 92.797 ,    67.458     ,   67.840   ,     64.730     ,  92.618   , 10.066 ,   23.705   ,  66.933   ,   13.446
     mounts      , 97.778  , 98.883 ,    84.946     ,   75.266   ,     72.552     ,  99.033   , 35.757 ,   37.399   ,  94.697   ,   23.001
       pcb       , 83.129  , 92.091 ,    78.558     ,   87.455   ,     76.632     ,  97.182   , 18.940 ,   27.418   ,  84.158   ,   15.887
  phone_battery  , 97.385  , 98.794 ,    85.268     ,   79.110   ,     74.484     ,  88.219   , 12.960 ,   20.260   ,  91.206   ,   11.272
   plastic_nut   , 95.304  , 97.388 ,    86.477     ,   79.501   ,     70.635     ,  98.872   , 31.534 ,   35.662   ,  95.319   ,   21.700
  plastic_plug   , 80.131  , 90.860 ,    80.739     ,   77.310   ,     66.860     ,  98.335   , 28.910 ,   35.817   ,  90.901   ,   21.815
 porcelain_doll  , 94.755  , 97.345 ,    81.403     ,   70.427   ,     66.590     ,  98.228   , 15.797 ,   23.860   ,  92.335   ,   13.546
    regulator    , 53.579  , 73.191 ,    53.055     ,   30.706   ,     44.034     ,  91.876   , 2.749  ,   6.869    ,  70.063   ,    3.556
rolled_strip_base, 99.520  , 99.793 ,    97.734     ,   98.938   ,     94.300     ,  99.596   , 31.881 ,   39.192   ,  98.821   ,   24.372
  sim_card_set   , 93.098  , 96.398 ,    90.977     ,   92.380   ,     85.565     ,  98.119   , 38.940 ,   43.274   ,  89.614   ,   27.611
     switch      , 95.098  , 97.761 ,    85.580     ,   89.315   ,     78.916     ,  98.514   , 57.255 ,   59.048   ,  90.418   ,   41.892
      tape       , 99.415  , 99.727 ,    94.926     ,   94.591   ,     88.355     ,  99.526   , 37.294 ,   42.509   ,  98.088   ,   26.991
  terminalblock  , 97.348  , 97.989 ,    91.220     ,   92.009   ,     85.486     ,  99.488   , 31.317 ,   39.212   ,  97.268   ,   24.387
   toothbrush    , 90.909  , 93.006 ,    84.530     ,   85.260   ,     80.139     ,  96.845   , 28.621 ,   35.184   ,  89.574   ,   21.348
       toy       , 80.196  , 87.593 ,    70.718     ,   76.524   ,     74.768     ,  89.008   , 6.649  ,   13.364   ,  74.902   ,    7.160
    toy_brick    , 82.845  , 90.967 ,    79.651     ,   76.677   ,     67.986     ,  97.514   , 27.250 ,   33.496   ,  89.279   ,   20.117
   transistor1   , 98.939  , 99.514 ,    94.628     ,   96.295   ,     89.662     ,  98.951   , 34.529 ,   39.287   ,  94.886   ,   24.445
     u_block     , 89.786  , 94.467 ,    80.769     ,   70.137   ,     65.934     ,  98.863   , 21.937 ,   28.203   ,  92.759   ,   16.417
       usb       , 86.682  , 92.670 ,    82.402     ,   83.442   ,     72.137     ,  98.172   , 24.035 ,   36.385   ,  89.473   ,   22.238
   usb_adaptor   , 87.226  , 94.010 ,    80.495     ,   76.471   ,     68.366     ,  97.575   , 22.000 ,   29.919   ,  88.563   ,   17.591
     vcpill      , 86.472  , 93.755 ,    83.401     ,   80.108   ,     70.369     ,  98.029   , 26.555 ,   35.801   ,  88.518   ,   21.803
  wooden_beads   , 86.044  , 94.314 ,    82.604     ,   81.998   ,     71.195     ,  97.057   , 24.075 ,   32.802   ,  84.971   ,   19.619
    woodstick    , 73.831  , 87.421 ,    78.559     ,   68.498   ,     60.525     ,  96.609   , 39.330 ,   45.780   ,  82.757   ,   29.685
     zipper      , 99.620  , 99.547 ,    97.751     ,   98.512   ,     94.560     ,  96.262   , 12.741 ,   19.550   ,  86.579   ,   10.834
       Avg       , 87.893  , 93.946 ,    82.602     ,   80.369   ,     74.162     ,  96.906   , 26.046 ,   32.804   ,  88.187   ,   20.053
