      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.227  , 96.578 ,    87.572     ,   82.720   ,     71.197     ,  98.461   , 25.418 ,   35.875   ,  89.927   ,   21.858
   bottle_cap    , 95.581  , 98.035 ,    92.754     ,   92.000   ,     82.493     ,  99.029   , 20.176 ,   26.553   ,  95.057   ,   15.309
 button_battery  , 88.329  , 93.047 ,    86.539     ,   88.639   ,     81.682     ,  98.417   , 33.850 ,   48.490   ,  86.205   ,   32.005
     end_cap     , 92.081  , 95.392 ,    83.495     ,   85.410   ,     80.934     ,  97.712   , 8.979  ,   16.898   ,  90.864   ,    9.229
     eraser      , 92.550  , 96.149 ,    89.346     ,   85.702   ,     76.301     ,  98.614   , 24.406 ,   32.112   ,  89.916   ,   19.127
    fire_hood    , 85.075  , 91.469 ,    80.210     ,   72.872   ,     66.337     ,  98.508   , 19.092 ,   28.156   ,  87.362   ,   16.385
      mint       , 76.039  , 93.493 ,    73.584     ,   73.426   ,     67.211     ,  95.259   , 15.554 ,   28.836   ,  70.637   ,   16.847
     mounts      , 99.146  , 99.589 ,    89.095     ,   80.986   ,     76.042     ,  99.011   , 29.696 ,   35.639   ,  91.766   ,   21.683
       pcb       , 90.873  , 95.755 ,    88.855     ,   93.467   ,     83.707     ,  98.530   , 32.428 ,   41.235   ,  89.096   ,   25.972
  phone_battery  , 94.665  , 97.538 ,    92.490     ,   89.926   ,     82.681     ,  99.303   , 49.190 ,   46.889   ,  93.881   ,   30.624
   plastic_nut   , 93.341  , 96.464 ,    88.498     ,   81.754   ,     73.956     ,  99.119   , 22.402 ,   29.200   ,  94.656   ,   17.096
  plastic_plug   , 90.989  , 95.562 ,    85.394     ,   80.534   ,     71.621     ,  97.386   , 16.294 ,   25.294   ,  86.657   ,   14.478
 porcelain_doll  , 96.983  , 98.473 ,    82.615     ,   70.333   ,     67.064     ,  96.858   , 14.681 ,   24.677   ,  84.684   ,   14.075
    regulator    , 82.257  , 91.744 ,    78.737     ,   69.581   ,     60.228     ,  97.054   , 22.594 ,   31.289   ,  85.497   ,   18.546
rolled_strip_base, 99.464  , 99.753 ,    99.217     ,   99.598   ,     97.279     ,  99.528   , 22.701 ,   30.071   ,  97.862   ,   17.696
  sim_card_set   , 97.993  , 98.543 ,    95.232     ,   95.172   ,     89.817     ,  97.599   , 29.466 ,   34.991   ,  83.997   ,   21.205
     switch      , 98.628  , 99.460 ,    95.321     ,   96.666   ,     90.344     ,  99.385   , 56.309 ,   55.589   ,  94.667   ,   38.494
      tape       , 99.200  , 99.605 ,    96.665     ,   95.078   ,     88.897     ,  99.404   , 29.600 ,   36.558   ,  96.688   ,   22.367
  terminalblock  , 98.152  , 99.284 ,    96.945     ,   97.557   ,     91.681     ,  99.539   , 28.108 ,   34.129   ,  96.905   ,   20.575
   toothbrush    , 96.142  , 97.897 ,    89.146     ,   90.272   ,     83.298     ,  97.207   , 32.110 ,   38.387   ,  89.778   ,   23.753
       toy       , 94.162  , 96.974 ,    83.557     ,   86.864   ,     81.441     ,  93.869   , 9.937  ,   19.337   ,  85.615   ,   10.704
    toy_brick    , 72.561  , 83.550 ,    68.976     ,   59.915   ,     61.576     ,  95.484   , 11.599 ,   21.358   ,  72.234   ,   11.956
   transistor1   , 98.783  , 99.371 ,    96.571     ,   97.463   ,     91.855     ,  98.998   , 35.464 ,   38.877   ,  94.952   ,   24.129
     u_block     , 98.397  , 99.099 ,    90.266     ,   85.204   ,     76.548     ,  98.961   , 29.521 ,   38.159   ,  92.233   ,   23.578
       usb       , 93.310  , 95.838 ,    91.913     ,   91.620   ,     83.937     ,  99.062   , 27.456 ,   35.138   ,  94.260   ,   21.313
   usb_adaptor   , 94.595  , 97.507 ,    79.928     ,   70.148   ,     68.223     ,  95.955   , 9.053  ,   16.881   ,  76.703   ,    9.219
     vcpill      , 93.556  , 96.588 ,    90.300     ,   89.082   ,     79.629     ,  98.838   , 58.196 ,   58.608   ,  90.227   ,   41.451
  wooden_beads   , 90.457  , 96.329 ,    86.675     ,   86.386   ,     76.751     ,  98.233   , 36.101 ,   42.053   ,  87.003   ,   26.625
    woodstick    , 77.393  , 86.907 ,    78.757     ,   62.931   ,     59.666     ,  97.078   , 25.813 ,   31.841   ,  80.504   ,   18.935
     zipper      , 99.576  , 99.781 ,    99.092     ,   99.434   ,     96.631     ,  98.981   , 51.424 ,   54.060   ,  95.449   ,   37.043
       Avg       , 92.450  , 96.193 ,    87.925     ,   85.025   ,     78.634     ,  98.046   , 27.587 ,   34.573   ,  88.843   ,   21.409
