      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 65.605  , 78.380 ,    58.237     ,   43.263   ,     54.433     ,  94.540   , 3.107  ,   7.439    ,  71.610   ,    3.863
   bottle_cap    , 92.810  , 96.593 ,    79.732     ,   76.884   ,     69.103     ,  97.981   , 12.758 ,   22.906   ,  89.006   ,   12.934
 button_battery  , 62.908  , 79.682 ,    58.879     ,   69.697   ,     77.453     ,  95.441   , 20.773 ,   24.576   ,  75.497   ,   14.010
     end_cap     , 59.615  , 70.336 ,    63.439     ,   67.242   ,     73.187     ,  87.481   , 1.652  ,   5.668    ,  66.184   ,    2.916
     eraser      , 56.450  , 74.615 ,    70.849     ,   58.648   ,     66.200     ,  95.239   , 5.411  ,   13.637   ,  75.643   ,    7.318
    fire_hood    , 69.400  , 82.422 ,    65.883     ,   53.403   ,     56.749     ,  97.125   , 5.682  ,   14.401   ,  77.357   ,    7.759
      mint       , 60.200  , 89.300 ,    61.796     ,   59.363   ,     65.152     ,  91.075   , 0.983  ,   2.876    ,  56.464   ,    1.459
     mounts      , 76.144  , 87.676 ,    74.844     ,   65.084   ,     62.069     ,  96.182   , 10.046 ,   19.052   ,  84.899   ,   10.529
       pcb       , 67.208  , 81.923 ,    57.045     ,   69.221   ,     75.510     ,  89.505   , 2.365  ,   7.406    ,  65.265   ,    3.845
  phone_battery  , 68.709  , 81.916 ,    68.920     ,   64.743   ,     62.917     ,  97.194   , 7.108  ,   15.727   ,  83.982   ,    8.535
   plastic_nut   , 64.120  , 77.309 ,    63.462     ,   44.394   ,     55.856     ,  94.060   , 5.839  ,   12.681   ,  72.634   ,    6.770
  plastic_plug   , 63.685  , 82.040 ,    62.612     ,   51.382   ,     57.906     ,  96.310   , 4.006  ,   10.552   ,  81.708   ,    5.570
 porcelain_doll  , 69.158  , 75.489 ,    72.246     ,   51.603   ,     58.856     ,  94.018   , 3.390  ,   10.225   ,  76.327   ,    5.388
    regulator    , 59.095  , 69.400 ,    48.852     ,   27.425   ,     41.535     ,  82.812   , 0.101  ,   0.246    ,  44.429   ,    0.123
rolled_strip_base, 84.845  , 92.135 ,    76.294     ,   86.739   ,     84.468     ,  95.516   , 6.591  ,   15.183   ,  84.573   ,    8.215
  sim_card_set   , 61.417  , 77.794 ,    73.200     ,   73.844   ,     70.130     ,  96.980   , 19.130 ,   28.397   ,  83.073   ,   16.548
     switch      , 74.632  , 88.168 ,    65.308     ,   71.224   ,     69.565     ,  91.420   , 15.314 ,   22.297   ,  73.293   ,   12.547
      tape       , 60.692  , 77.857 ,    69.327     ,   56.779   ,     60.706     ,  96.908   , 9.740  ,   14.311   ,  86.722   ,    7.707
  terminalblock  , 77.925  , 88.171 ,    62.266     ,   65.043   ,     72.192     ,  94.954   , 3.784  ,   10.379   ,  79.011   ,    5.474
   toothbrush    , 76.348  , 88.307 ,    71.736     ,   78.902   ,     73.036     ,  93.272   , 19.662 ,   28.069   ,  76.271   ,   16.326
       toy       , 56.167  , 67.735 ,    48.523     ,   57.085   ,     73.830     ,  86.556   , 1.247  ,   4.483    ,  64.669   ,    2.293
    toy_brick    , 58.583  , 77.272 ,    58.046     ,   53.137   ,     65.145     ,  87.676   , 1.030  ,   3.016    ,  49.981   ,    1.531
   transistor1   , 72.542  , 84.958 ,    70.004     ,   75.182   ,     74.410     ,  95.588   , 14.778 ,   22.066   ,  81.952   ,   12.401
     u_block     , 75.808  , 88.116 ,    68.554     ,   57.729   ,     55.263     ,  97.355   , 18.394 ,   26.329   ,  86.822   ,   15.160
       usb       , 50.123  , 69.705 ,    58.256     ,   51.495   ,     61.278     ,  92.826   , 2.686  ,   7.020    ,  74.723   ,    3.638
   usb_adaptor   , 71.779  , 86.264 ,    64.754     ,   58.309   ,     57.806     ,  91.745   , 5.452  ,   14.918   ,  64.317   ,    8.060
     vcpill      , 58.400  , 75.333 ,    76.409     ,   69.972   ,     69.591     ,  97.456   , 24.445 ,   32.037   ,  84.189   ,   19.074
  wooden_beads   , 75.510  , 88.329 ,    77.249     ,   71.665   ,     70.905     ,  96.760   , 13.509 ,   19.114   ,  80.922   ,   10.567
    woodstick    , 71.280  , 79.543 ,    70.939     ,   46.902   ,     54.381     ,  90.521   , 2.451  ,   7.950    ,  63.724   ,    4.139
     zipper      , 92.360  , 93.671 ,    92.558     ,   93.435   ,     89.625     ,  96.829   , 20.835 ,   27.961   ,  82.429   ,   16.253
       Avg       , 68.451  , 81.681 ,    67.007     ,   62.327   ,     65.975     ,  93.711   , 8.742  ,   15.031   ,  74.589   ,    8.365
