      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 76.021  , 82.590 ,    69.920     ,   55.344   ,     59.850     ,  97.075   , 12.787 ,   24.025   ,  82.588   ,   13.653
   bottle_cap    , 93.301  , 97.119 ,    88.179     ,   88.324   ,     78.846     ,  98.567   , 20.820 ,   28.862   ,  91.879   ,   16.865
 button_battery  , 75.899  , 88.909 ,    74.225     ,   83.360   ,     78.292     ,  97.001   , 46.839 ,   49.160   ,  82.488   ,   32.591
     end_cap     , 72.957  , 82.279 ,    70.111     ,   73.570   ,     73.881     ,  92.303   , 4.635  ,   12.321   ,  78.670   ,    6.565
     eraser      , 82.332  , 91.354 ,    88.022     ,   85.536   ,     77.876     ,  98.165   , 24.624 ,   31.749   ,  88.685   ,   18.870
    fire_hood    , 73.360  , 85.908 ,    72.979     ,   65.755   ,     60.000     ,  98.277   , 19.325 ,   29.889   ,  84.669   ,   17.570
      mint       , 75.825  , 93.162 ,    68.607     ,   71.804   ,     65.568     ,  94.519   , 22.836 ,   35.942   ,  65.761   ,   21.908
     mounts      , 90.605  , 95.879 ,    86.614     ,   77.943   ,     72.862     ,  98.587   , 24.056 ,   35.610   ,  93.059   ,   21.662
       pcb       , 84.417  , 91.461 ,    71.955     ,   81.316   ,     75.711     ,  94.250   , 11.596 ,   21.279   ,  74.571   ,   11.906
  phone_battery  , 88.521  , 93.841 ,    85.954     ,   84.035   ,     77.922     ,  98.475   , 15.248 ,   26.259   ,  91.738   ,   15.114
   plastic_nut   , 82.160  , 91.077 ,    77.281     ,   69.577   ,     64.057     ,  97.717   , 23.096 ,   30.606   ,  86.810   ,   18.068
  plastic_plug   , 83.701  , 93.380 ,    75.037     ,   71.948   ,     64.162     ,  97.421   , 23.062 ,   29.447   ,  85.609   ,   17.266
 porcelain_doll  , 82.067  , 87.781 ,    83.482     ,   70.705   ,     68.657     ,  96.307   , 11.651 ,   20.240   ,  83.653   ,   11.260
    regulator    , 53.085  , 73.475 ,    40.483     ,   21.453   ,     41.509     ,  86.440   , 0.646  ,   3.663    ,  51.192   ,    1.866
rolled_strip_base, 88.930  , 94.260 ,    82.294     ,   91.006   ,     85.128     ,  98.952   , 17.032 ,   25.551   ,  95.726   ,   14.647
  sim_card_set   , 91.583  , 95.727 ,    93.578     ,   93.443   ,     87.766     ,  98.493   , 37.864 ,   39.194   ,  89.795   ,   24.373
     switch      , 93.342  , 96.763 ,    82.402     ,   85.851   ,     77.727     ,  96.498   , 41.309 ,   50.163   ,  83.654   ,   33.478
      tape       , 89.269  , 93.636 ,    88.692     ,   85.110   ,     78.967     ,  98.448   , 29.352 ,   37.336   ,  93.463   ,   22.953
  terminalblock  , 82.212  , 91.836 ,    75.180     ,   78.385   ,     75.403     ,  98.426   , 16.445 ,   23.677   ,  93.006   ,   13.428
   toothbrush    , 95.752  , 98.070 ,    84.354     ,   88.302   ,     79.733     ,  94.474   , 26.088 ,   35.194   ,  81.456   ,   21.355
       toy       , 72.208  , 80.162 ,    64.739     ,   71.702   ,     74.686     ,  87.885   , 8.455  ,   15.843   ,  72.638   ,    8.603
    toy_brick    , 78.458  , 86.607 ,    68.332     ,   65.546   ,     67.612     ,  94.657   , 14.735 ,   22.205   ,  67.765   ,   12.489
   transistor1   , 89.542  , 94.262 ,    88.047     ,   90.245   ,     84.944     ,  97.430   , 25.303 ,   29.261   ,  89.689   ,   17.138
     u_block     , 94.133  , 97.155 ,    82.684     ,   77.986   ,     71.028     ,  98.468   , 29.350 ,   37.381   ,  92.318   ,   22.987
       usb       , 74.673  , 83.549 ,    76.780     ,   73.681   ,     67.232     ,  96.779   , 19.697 ,   32.657   ,  88.949   ,   19.515
   usb_adaptor   , 91.143  , 96.133 ,    74.011     ,   70.635   ,     62.997     ,  95.060   , 12.833 ,   22.911   ,  74.180   ,   12.938
     vcpill      , 84.800  , 92.411 ,    87.174     ,   86.052   ,     75.768     ,  98.498   , 46.354 ,   52.682   ,  88.334   ,   35.761
  wooden_beads   , 87.160  , 95.040 ,    84.573     ,   83.141   ,     75.504     ,  97.840   , 31.081 ,   36.623   ,  85.506   ,   22.416
    woodstick    , 78.600  , 86.979 ,    76.939     ,   60.281   ,     60.163     ,  94.216   , 18.049 ,   22.548   ,  76.835   ,   12.706
     zipper      , 97.720  , 98.761 ,    97.482     ,   98.164   ,     94.444     ,  98.185   , 42.084 ,   46.254   ,  92.792   ,   30.085
       Avg       , 83.459  , 90.986 ,    78.670     ,   76.673   ,     72.610     ,  96.314   , 22.575 ,   30.284   ,  83.583   ,   18.334
