      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 61.029  , 77.924 ,    43.249     ,   34.408   ,     53.801     ,  79.657   , 0.234  ,   0.538    ,  35.236   ,    0.270
   bottle_cap    , 61.356  , 83.710 ,    55.326     ,   46.606   ,     59.802     ,  81.206   , 0.150  ,   0.419    ,  46.611   ,    0.210
 button_battery  , 20.180  , 48.031 ,    42.780     ,   54.312   ,     76.033     ,  82.391   , 0.904  ,   2.263    ,  39.388   ,    1.144
     end_cap     , 47.796  , 60.784 ,    49.603     ,   56.379   ,     72.697     ,  69.689   , 0.175  ,   0.431    ,  32.489   ,    0.216
     eraser      , 28.085  , 53.908 ,    46.659     ,   38.895   ,     59.779     ,  64.475   , 0.164  ,   0.476    ,  29.379   ,    0.238
    fire_hood    , 50.280  , 63.022 ,    46.875     ,   31.875   ,     52.016     ,  83.341   , 0.256  ,   0.761    ,  42.141   ,    0.382
      mint       , 50.304  , 85.309 ,    50.804     ,   49.830   ,     65.190     ,  75.453   , 0.194  ,   0.493    ,  26.598   ,    0.247
     mounts      , 76.961  , 89.001 ,    54.262     ,   40.475   ,     52.860     ,  80.329   , 0.356  ,   0.852    ,  47.343   ,    0.428
       pcb       , 49.958  , 68.459 ,    50.404     ,   62.154   ,     75.421     ,  75.777   , 0.327  ,   0.834    ,  29.371   ,    0.419
  phone_battery  , 27.083  , 64.921 ,    33.633     ,   35.293   ,     59.551     ,  72.298   , 0.155  ,   0.403    ,  25.719   ,    0.202
   plastic_nut   , 47.680  , 66.792 ,    47.282     ,   31.287   ,     49.899     ,  71.672   , 0.119  ,   0.323    ,  29.461   ,    0.162
  plastic_plug   , 30.882  , 60.262 ,    43.118     ,   34.374   ,     55.769     ,  79.250   , 0.162  ,   0.430    ,  33.697   ,    0.215
 porcelain_doll  , 24.020  , 52.742 ,    44.670     ,   28.920   ,     50.427     ,  78.637   , 0.176  ,   0.441    ,  42.695   ,    0.221
    regulator    , 73.157  , 83.570 ,    56.630     ,   28.539   ,     45.221     ,  71.761   , 0.054  ,   0.125    ,  31.082   ,    0.062
rolled_strip_base,  5.392  , 49.849 ,    49.020     ,   65.751   ,     82.391     ,  76.881   , 0.369  ,   0.921    ,  41.732   ,    0.462
  sim_card_set   , 51.333  , 65.534 ,    49.164     ,   49.861   ,     66.426     ,  77.437   , 0.335  ,   1.061    ,  31.673   ,    0.533
     switch      , 68.995  , 86.798 ,    57.929     ,   59.738   ,     70.115     ,  69.347   , 0.749  ,   1.723    ,  37.833   ,    0.869
      tape       , 73.923  , 83.716 ,    57.199     ,   47.375   ,     55.936     ,  72.808   , 0.241  ,   0.633    ,  39.513   ,    0.318
  terminalblock  , 43.429  , 64.986 ,    48.206     ,   53.494   ,     70.345     ,  84.341   , 0.313  ,   0.826    ,  51.187   ,    0.415
   toothbrush    , 47.059  , 65.796 ,    51.751     ,   55.629   ,     72.125     ,  81.352   , 1.811  ,   4.163    ,  48.149   ,    2.126
       toy       , 62.917  , 74.097 ,    55.763     ,   64.330   ,     73.288     ,  77.634   , 0.244  ,   0.625    ,  30.416   ,    0.313
    toy_brick    , 62.250  , 76.367 ,    56.773     ,   53.435   ,     64.504     ,  78.107   , 0.369  ,   0.970    ,  29.684   ,    0.488
   transistor1   , 52.458  , 67.016 ,    55.959     ,   63.051   ,     71.750     ,  82.505   , 0.506  ,   1.450    ,  46.379   ,    0.730
     u_block     , 38.903  , 60.890 ,    46.310     ,   31.744   ,     49.485     ,  70.771   , 0.222  ,   0.548    ,  40.329   ,    0.275
       usb       , 52.778  , 70.884 ,    61.176     ,   53.443   ,     61.163     ,  79.943   , 0.263  ,   0.575    ,  37.575   ,    0.288
   usb_adaptor   , 72.746  , 74.878 ,    56.703     ,   42.441   ,     59.798     ,  67.526   , 0.083  ,   0.222    ,  26.817   ,    0.111
     vcpill      , 39.200  , 64.783 ,    39.731     ,   36.705   ,     60.075     ,  81.330   , 1.280  ,   3.077    ,  43.890   ,    1.563
  wooden_beads   , 63.350  , 77.355 ,    51.199     ,   45.639   ,     60.759     ,  78.718   , 0.386  ,   0.972    ,  40.468   ,    0.488
    woodstick    , 65.640  , 82.619 ,    46.456     ,   33.984   ,     44.813     ,  79.944   , 0.290  ,   0.778    ,  40.804   ,    0.391
     zipper      , 54.800  , 72.977 ,    58.722     ,   68.429   ,     75.333     ,  88.864   , 3.321  ,   7.979    ,  55.522   ,    4.155
       Avg       , 50.132  , 69.899 ,    50.245     ,   46.613   ,     62.226     ,  77.115   , 0.474  ,   1.177    ,  37.773   ,    0.598
