      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 80.562  , 90.574 ,    78.787     ,   71.435   ,     62.406     ,  96.490   , 29.613 ,   38.864   ,  80.840   ,   24.119
   bottle_cap    , 93.299  , 97.339 ,    84.399     ,   85.620   ,     73.701     ,  97.843   , 36.107 ,   39.882   ,  90.483   ,   24.908
 button_battery  , 80.955  , 89.660 ,    77.878     ,   82.536   ,     76.033     ,  96.866   , 32.862 ,   50.188   ,  81.133   ,   33.501
     end_cap     , 81.837  , 90.836 ,    72.921     ,   78.032   ,     74.616     ,  93.973   , 7.453  ,   16.912   ,  81.793   ,    9.237
     eraser      , 72.503  , 87.022 ,    84.402     ,   79.738   ,     71.224     ,  98.380   , 41.290 ,   46.462   ,  88.789   ,   30.261
    fire_hood    , 80.312  , 88.647 ,    82.837     ,   72.172   ,     69.125     ,  98.208   , 20.906 ,   30.403   ,  89.330   ,   17.927
      mint       , 76.660  , 94.120 ,    72.944     ,   75.032   ,     65.844     ,  92.372   , 23.135 ,   34.666   ,  68.997   ,   20.967
     mounts      , 86.912  , 93.729 ,    72.141     ,   58.641   ,     58.827     ,  96.975   , 22.423 ,   29.658   ,  89.227   ,   17.411
       pcb       , 81.244  , 91.228 ,    76.852     ,   86.157   ,     76.244     ,  96.211   , 32.919 ,   38.739   ,  80.846   ,   24.022
  phone_battery  , 77.335  , 89.625 ,    78.796     ,   75.072   ,     66.035     ,  98.612   , 47.777 ,   47.082   ,  90.775   ,   30.789
   plastic_nut   , 91.409  , 95.758 ,    82.007     ,   75.856   ,     65.743     ,  96.893   , 33.625 ,   39.850   ,  86.419   ,   24.883
  plastic_plug   , 81.674  , 91.371 ,    77.374     ,   74.612   ,     63.213     ,  96.755   , 22.943 ,   33.142   ,  86.410   ,   19.862
 porcelain_doll  , 89.442  , 95.730 ,    73.337     ,   68.142   ,     58.848     ,  94.538   , 24.701 ,   35.356   ,  81.025   ,   21.474
    regulator    , 63.223  , 79.313 ,    60.836     ,   41.537   ,     44.909     ,  91.360   , 8.810  ,   17.111   ,  70.955   ,    9.356
rolled_strip_base, 96.652  , 98.188 ,    93.286     ,   96.493   ,     89.412     ,  99.024   , 34.249 ,   40.505   ,  96.470   ,   25.396
  sim_card_set   , 96.213  , 98.384 ,    90.420     ,   93.204   ,     83.204     ,  97.640   , 19.699 ,   33.739   ,  86.961   ,   20.293
     switch      , 81.470  , 91.342 ,    71.784     ,   77.695   ,     69.415     ,  93.219   , 41.402 ,   43.533   ,  80.993   ,   27.822
      tape       , 97.728  , 98.914 ,    93.494     ,   92.043   ,     83.357     ,  99.241   , 51.162 ,   53.751   ,  96.278   ,   36.753
  terminalblock  , 86.470  , 94.149 ,    78.193     ,   83.033   ,     72.398     ,  98.042   , 32.942 ,   38.161   ,  92.454   ,   23.580
   toothbrush    , 86.605  , 93.770 ,    77.771     ,   81.657   ,     74.289     ,  93.370   , 26.780 ,   34.307   ,  80.039   ,   20.705
       toy       , 83.288  , 90.403 ,    78.794     ,   83.710   ,     77.499     ,  89.798   , 16.012 ,   25.208   ,  82.136   ,   14.422
    toy_brick    , 82.819  , 90.401 ,    77.980     ,   73.030   ,     66.492     ,  96.682   , 27.592 ,   33.484   ,  83.055   ,   20.109
   transistor1   , 91.578  , 96.001 ,    83.248     ,   87.079   ,     79.477     ,  96.986   , 30.068 ,   34.654   ,  85.745   ,   20.958
     u_block     , 90.385  , 95.305 ,    79.852     ,   72.081   ,     62.796     ,  97.947   , 35.708 ,   39.925   ,  88.020   ,   24.941
       usb       , 64.246  , 83.951 ,    73.086     ,   72.547   ,     68.735     ,  95.370   , 21.302 ,   30.724   ,  83.043   ,   18.150
   usb_adaptor   , 62.698  , 79.670 ,    62.996     ,   53.026   ,     57.372     ,  95.995   , 11.544 ,   20.559   ,  80.241   ,   11.457
     vcpill      , 90.645  , 95.635 ,    82.752     ,   81.469   ,     68.544     ,  97.139   , 51.022 ,   55.185   ,  84.468   ,   38.107
  wooden_beads   , 83.873  , 93.419 ,    83.860     ,   81.737   ,     73.701     ,  97.467   , 46.187 ,   47.850   ,  86.397   ,   31.449
    woodstick    , 71.671  , 83.559 ,    74.739     ,   59.102   ,     55.197     ,  95.827   , 38.430 ,   43.149   ,  77.847   ,   27.509
     zipper      , 98.127  , 98.993 ,    95.783     ,   97.368   ,     91.820     ,  98.019   , 50.968 ,   52.708   ,  91.426   ,   35.785
       Avg       , 83.394  , 91.901 ,    79.118     ,   76.995   ,     70.016     ,  96.241   , 30.654 ,   37.525   ,  84.753   ,   23.538
