      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 80.065  , 89.332 ,    66.110     ,   57.338   ,     57.081     ,  95.434   , 14.718 ,   21.339   ,  76.439   ,   11.944
   bottle_cap    , 91.054  , 95.348 ,    79.136     ,   75.062   ,     69.468     ,  98.441   , 26.061 ,   34.431   ,  91.613   ,   20.795
 button_battery  , 75.368  , 88.939 ,    64.138     ,   76.904   ,     76.461     ,  95.246   , 41.844 ,   44.114   ,  73.921   ,   28.299
     end_cap     , 74.840  , 85.761 ,    68.101     ,   74.708   ,     74.010     ,  86.482   , 6.327  ,   15.180   ,  67.949   ,    8.213
     eraser      , 78.926  , 89.106 ,    83.345     ,   79.024   ,     73.273     ,  98.314   , 26.038 ,   36.253   ,  89.502   ,   22.140
    fire_hood    , 66.320  , 77.831 ,    65.327     ,   52.464   ,     55.977     ,  95.226   , 3.397  ,   9.528    ,  71.061   ,    5.002
      mint       , 49.783  , 84.209 ,    62.551     ,   60.484   ,     65.109     ,  89.440   , 7.175  ,   14.688   ,  52.784   ,    7.926
     mounts      , 68.709  , 79.289 ,    72.800     ,   60.174   ,     60.825     ,  94.365   , 14.410 ,   23.095   ,  82.304   ,   13.055
       pcb       , 71.917  , 86.108 ,    63.384     ,   75.702   ,     75.838     ,  92.468   , 10.735 ,   18.902   ,  72.039   ,   10.438
  phone_battery  , 74.101  , 88.132 ,    72.026     ,   67.523   ,     64.171     ,  97.278   , 16.659 ,   23.370   ,  84.669   ,   13.231
   plastic_nut   , 68.040  , 83.921 ,    69.663     ,   55.895   ,     56.642     ,  95.480   , 16.854 ,   26.944   ,  76.810   ,   15.570
  plastic_plug   , 62.949  , 83.493 ,    64.600     ,   53.577   ,     59.850     ,  96.844   , 12.761 ,   15.666   ,  85.046   ,    8.499
 porcelain_doll  , 68.342  , 77.517 ,    71.552     ,   50.359   ,     59.542     ,  94.514   , 5.100  ,   13.615   ,  78.998   ,    7.305
    regulator    , 44.671  , 64.427 ,    42.079     ,   22.209   ,     41.758     ,  84.411   , 0.149  ,   0.370    ,  44.075   ,    0.186
rolled_strip_base, 87.296  , 94.519 ,    80.428     ,   90.312   ,     83.516     ,  96.228   , 18.148 ,   25.570   ,  88.250   ,   14.659
  sim_card_set   , 90.208  , 95.643 ,    79.763     ,   83.272   ,     74.052     ,  98.121   , 43.619 ,   46.821   ,  88.093   ,   30.566
     switch      , 52.328  , 75.406 ,    51.037     ,   56.181   ,     69.078     ,  84.629   , 9.213  ,   15.026   ,  61.323   ,    8.124
      tape       , 61.000  , 80.517 ,    62.885     ,   46.971   ,     58.351     ,  94.203   , 5.738  ,   12.237   ,  76.138   ,    6.517
  terminalblock  , 83.534  , 92.697 ,    66.539     ,   74.931   ,     71.301     ,  95.956   , 19.684 ,   27.668   ,  82.379   ,   16.055
   toothbrush    , 51.757  , 72.250 ,    73.390     ,   72.767   ,     76.471     ,  91.704   , 12.390 ,   19.278   ,  73.810   ,   10.667
       toy       , 59.833  , 77.270 ,    52.702     ,   60.732   ,     73.703     ,  83.163   , 2.238  ,   6.776    ,  71.229   ,    3.507
    toy_brick    , 68.958  , 77.244 ,    59.615     ,   52.178   ,     65.376     ,  90.502   , 2.612  ,   6.898    ,  62.150   ,    3.572
   transistor1   , 83.583  , 92.213 ,    73.092     ,   79.720   ,     75.581     ,  94.153   , 29.977 ,   35.764   ,  77.290   ,   21.776
     u_block     , 71.981  , 83.559 ,    66.997     ,   45.620   ,     56.566     ,  95.223   , 12.717 ,   20.953   ,  77.379   ,   11.703
       usb       , 46.405  , 70.898 ,    60.160     ,   56.348   ,     61.217     ,  91.420   , 6.592  ,   11.839   ,  65.606   ,    6.292
   usb_adaptor   , 65.982  , 80.648 ,    66.781     ,   58.130   ,     59.783     ,  95.215   , 9.331  ,   20.937   ,  78.907   ,   11.692
     vcpill      , 75.440  , 86.085 ,    74.044     ,   71.717   ,     65.829     ,  94.795   , 29.382 ,   37.292   ,  78.609   ,   22.920
  wooden_beads   , 72.662  , 88.492 ,    77.203     ,   73.857   ,     68.950     ,  95.222   , 31.635 ,   35.391   ,  78.785   ,   21.500
    woodstick    , 67.680  , 78.118 ,    67.475     ,   46.211   ,     51.822     ,  91.876   , 8.265  ,   14.863   ,  67.831   ,    8.028
     zipper      , 99.960  , 99.980 ,    98.005     ,   98.735   ,     94.457     ,  98.544   , 44.427 ,   48.560   ,  94.484   ,   32.065
       Avg       , 70.456  , 83.965 ,    68.498     ,   64.304   ,     66.535     ,  93.497   , 16.273 ,   22.779   ,  75.649   ,   13.408
