      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.871  , 96.638 ,    69.110     ,   47.791   ,     65.746     ,  95.517   , 3.570  ,   7.580    ,  76.770   ,    3.939
   bottle_cap    , 97.345  , 98.966 ,    90.697     ,   91.074   ,     82.877     ,  99.199   , 27.849 ,   32.827   ,  95.757   ,   19.636
 button_battery  , 73.080  , 86.126 ,    73.532     ,   81.914   ,     78.119     ,  95.626   , 26.818 ,   33.369   ,  82.561   ,   20.026
     end_cap     , 73.798  , 84.338 ,    66.549     ,   70.710   ,     73.846     ,  90.651   , 5.132  ,   12.139   ,  74.368   ,    6.462
     eraser      , 84.415  , 93.839 ,    86.488     ,   87.354   ,     77.622     ,  98.839   , 28.303 ,   34.191   ,  93.102   ,   20.621
    fire_hood    , 82.760  , 92.444 ,    79.909     ,   76.842   ,     68.217     ,  98.222   , 18.466 ,   27.772   ,  85.111   ,   16.125
      mint       , 51.823  , 84.471 ,    62.599     ,   61.328   ,     65.579     ,  93.537   , 11.742 ,   19.139   ,  66.617   ,   10.582
     mounts      , 90.319  , 92.836 ,    82.749     ,   71.968   ,     71.250     ,  98.193   , 23.241 ,   31.478   ,  91.946   ,   18.679
       pcb       , 82.833  , 91.339 ,    71.554     ,   80.646   ,     76.840     ,  94.805   , 3.624  ,   6.654    ,  78.989   ,    3.441
  phone_battery  , 99.632  , 99.823 ,    81.712     ,   75.638   ,     74.930     ,  97.688   , 18.484 ,   25.642   ,  88.958   ,   14.706
   plastic_nut   , 82.000  , 91.520 ,    77.953     ,   68.519   ,     60.932     ,  98.175   , 24.295 ,   33.165   ,  91.018   ,   19.879
  plastic_plug   , 74.551  , 88.189 ,    75.889     ,   69.658   ,     65.257     ,  98.316   , 24.642 ,   33.179   ,  91.605   ,   19.889
 porcelain_doll  , 88.440  , 91.094 ,    83.983     ,   73.104   ,     71.429     ,  98.112   , 18.479 ,   25.749   ,  92.706   ,   14.777
    regulator    , 72.796  , 84.481 ,    52.870     ,   31.100   ,     41.810     ,  90.631   , 1.173  ,   1.820    ,  72.119   ,    0.919
rolled_strip_base, 99.387  , 99.734 ,    97.075     ,   98.712   ,     93.933     ,  99.170   , 17.516 ,   23.721   ,  97.561   ,   13.457
  sim_card_set   , 94.708  , 97.310 ,    92.508     ,   92.172   ,     86.082     ,  98.920   , 46.952 ,   47.961   ,  92.103   ,   31.545
     switch      , 89.869  , 94.925 ,    79.356     ,   82.490   ,     76.380     ,  91.870   , 21.067 ,   29.634   ,  84.207   ,   17.394
      tape       , 99.308  , 99.675 ,    94.850     ,   94.078   ,     87.365     ,  99.465   , 37.685 ,   43.506   ,  97.755   ,   27.800
  terminalblock  , 98.718  , 99.515 ,    88.948     ,   89.519   ,     84.906     ,  99.033   , 26.103 ,   31.376   ,  96.459   ,   18.607
   toothbrush    , 92.402  , 96.675 ,    80.484     ,   84.117   ,     78.455     ,  95.797   , 24.191 ,   30.673   ,  85.910   ,   18.115
       toy       , 75.667  , 87.179 ,    67.883     ,   74.754   ,     74.327     ,  90.551   , 6.158  ,   13.162   ,  75.746   ,    7.044
    toy_brick    , 64.250  , 77.918 ,    62.257     ,   58.398   ,     65.962     ,  95.634   , 10.206 ,   18.239   ,  80.838   ,   10.034
   transistor1   , 97.375  , 98.895 ,    95.036     ,   96.451   ,     90.307     ,  99.037   , 28.730 ,   33.387   ,  95.222   ,   20.039
     u_block     , 90.689  , 95.431 ,    81.990     ,   75.861   ,     67.544     ,  99.152   , 32.523 ,   39.111   ,  95.648   ,   24.309
       usb       , 78.922  , 88.801 ,    77.205     ,   74.032   ,     70.244     ,  97.163   , 13.128 ,   23.878   ,  87.158   ,   13.558
   usb_adaptor   , 86.433  , 93.941 ,    70.658     ,   65.496   ,     60.112     ,  96.810   , 12.294 ,   23.426   ,  83.817   ,   13.267
     vcpill      , 82.440  , 91.412 ,    77.718     ,   78.162   ,     66.667     ,  97.680   , 37.220 ,   43.998   ,  87.034   ,   28.204
  wooden_beads   , 81.888  , 92.550 ,    85.928     ,   83.986   ,     77.419     ,  97.046   , 28.487 ,   33.973   ,  86.386   ,   20.462
    woodstick    , 74.400  , 87.159 ,    75.936     ,   62.137   ,     59.259     ,  94.193   , 15.257 ,   22.109   ,  75.849   ,   12.428
     zipper      , 99.880  , 99.940 ,    97.200     ,   98.322   ,     94.196     ,  98.633   , 51.164 ,   52.923   ,  95.112   ,   35.984
       Avg       , 85.067  , 92.572 ,    79.354     ,   76.544   ,     73.587     ,  96.589   , 21.483 ,   27.859   ,  86.614   ,   16.731
