      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 66.626  , 81.432 ,    50.535     ,   37.568   ,     53.937     ,  43.464   , 0.112  ,   0.278    ,   7.016   ,    0.139
   bottle_cap    , 76.103  , 88.072 ,    53.366     ,   45.700   ,     59.134     ,  36.677   , 0.048  ,   0.139    ,   3.478   ,    0.069
 button_battery  , 23.203  , 52.070 ,    46.687     ,   57.084   ,     76.285     ,  48.217   , 0.453  ,   0.936    ,  13.942   ,    0.470
     end_cap     , 65.946  , 79.652 ,    55.172     ,   61.640   ,     72.697     ,  52.343   , 0.161  ,   0.365    ,  16.772   ,    0.183
     eraser      , 18.550  , 51.449 ,    40.503     ,   36.039   ,     59.779     ,  48.524   , 0.141  ,   0.299    ,  12.468   ,    0.150
    fire_hood    , 71.000  , 81.827 ,    60.950     ,   47.679   ,     54.247     ,  46.153   , 0.091  ,   0.210    ,  10.617   ,    0.105
      mint       , 36.328  , 77.440 ,    54.263     ,   48.373   ,     64.715     ,  48.469   , 0.119  ,   0.259    ,   7.832   ,    0.130
     mounts      , 44.812  , 61.512 ,    44.324     ,   33.390   ,     52.756     ,  50.700   , 0.193  ,   0.418    ,  11.166   ,    0.209
       pcb       , 53.167  , 70.224 ,    50.798     ,   61.329   ,     75.593     ,  41.012   , 0.190  ,   0.496    ,   7.364   ,    0.249
  phone_battery  , 67.198  , 83.902 ,    47.754     ,   43.905   ,     59.398     ,  49.254   , 0.121  ,   0.249    ,  14.535   ,    0.125
   plastic_nut   , 58.840  , 78.836 ,    44.506     ,   33.342   ,     50.000     ,  47.463   , 0.080  ,   0.180    ,  11.695   ,    0.090
  plastic_plug   , 63.807  , 76.816 ,    52.135     ,   42.187   ,     55.985     ,  42.821   , 0.069  ,   0.178    ,   6.756   ,    0.089
 porcelain_doll  , 40.768  , 61.337 ,    40.654     ,   28.155   ,     49.899     ,  39.561   , 0.079  ,   0.205    ,   8.032   ,    0.103
    regulator    , 56.891  , 74.596 ,    46.745     ,   23.240   ,     41.702     ,  41.017   , 0.032  ,   0.086    ,   6.073   ,    0.043
rolled_strip_base, 25.204  , 54.203 ,    37.324     ,   59.338   ,     80.952     ,  44.920   , 0.209  ,   0.462    ,  12.836   ,    0.232
  sim_card_set   , 32.875  , 56.702 ,    45.535     ,   46.825   ,     66.546     ,  42.633   , 0.144  ,   0.345    ,  10.135   ,    0.173
     switch      , 65.727  , 79.048 ,    44.533     ,   50.022   ,     68.541     ,  48.770   , 0.588  ,   1.263    ,   9.908   ,    0.636
      tape       , 42.231  , 66.472 ,    45.694     ,   33.518   ,     54.980     ,  57.394   , 0.213  ,   0.491    ,  18.881   ,    0.246
  terminalblock  , 52.764  , 71.440 ,    46.609     ,   51.688   ,     70.085     ,  42.384   , 0.106  ,   0.261    ,  10.594   ,    0.130
   toothbrush    , 69.975  , 80.208 ,    52.735     ,   58.976   ,     71.379     ,  43.591   , 0.803  ,   1.935    ,   8.713   ,    0.977
       toy       , 75.208  , 86.741 ,    65.762     ,   72.331   ,     74.476     ,  39.745   , 0.119  ,   0.318    ,   7.784   ,    0.159
    toy_brick    , 71.708  , 83.038 ,    50.745     ,   50.437   ,     64.088     ,  44.007   , 0.195  ,   0.454    ,   9.771   ,    0.227
   transistor1   , 61.417  , 78.895 ,    45.746     ,   57.428   ,     71.875     ,  51.675   , 0.270  ,   0.583    ,  14.983   ,    0.293
     u_block     , 53.019  , 68.033 ,    51.639     ,   35.520   ,     50.104     ,  45.968   , 0.129  ,   0.303    ,   8.019   ,    0.152
       usb       , 60.703  , 75.970 ,    53.449     ,   48.335   ,     60.708     ,  42.326   , 0.127  ,   0.320    ,   9.236   ,    0.160
   usb_adaptor   , 66.948  , 83.271 ,    47.870     ,   38.437   ,     56.000     ,  49.408   , 0.064  ,   0.132    ,   9.984   ,    0.066
     vcpill      , 36.400  , 59.101 ,    47.527     ,   43.032   ,     60.300     ,  41.424   , 0.524  ,   1.312    ,  10.208   ,    0.661
  wooden_beads   , 63.946  , 79.968 ,    57.203     ,   49.623   ,     61.272     ,  50.501   , 0.198  ,   0.436    ,  10.836   ,    0.219
    woodstick    , 59.120  , 70.548 ,    48.481     ,   28.039   ,     45.259     ,  50.785   , 0.141  ,   0.306    ,  16.754   ,    0.153
     zipper      , 30.360  , 57.755 ,    49.130     ,   56.945   ,     74.161     ,  39.114   , 0.724  ,   1.945    ,   6.940   ,    0.982
       Avg       , 53.695  , 72.352 ,    49.279     ,   46.004   ,     61.895     ,  45.677   , 0.215  ,   0.506    ,  10.444   ,    0.254
