      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.150  , 97.153 ,    79.621     ,   65.279   ,     64.003     ,  97.204   , 17.759 ,   27.093   ,  84.764   ,   15.669
   bottle_cap    , 97.429  , 98.922 ,    92.720     ,   92.670   ,     83.254     ,  99.465   , 35.009 ,   35.452   ,  97.037   ,   21.545
 button_battery  , 77.057  , 88.015 ,    78.464     ,   83.025   ,     77.782     ,  97.300   , 41.285 ,   44.860   ,  85.312   ,   28.916
     end_cap     , 88.224  , 93.445 ,    79.459     ,   83.357   ,     77.765     ,  96.675   , 12.066 ,   21.815   ,  89.297   ,   12.243
     eraser      , 91.509  , 96.097 ,    89.451     ,   87.973   ,     77.216     ,  98.766   , 32.407 ,   40.103   ,  92.381   ,   25.080
    fire_hood    , 86.049  , 92.970 ,    83.273     ,   78.281   ,     70.100     ,  98.527   , 29.319 ,   36.859   ,  90.231   ,   22.593
      mint       , 75.091  , 93.876 ,    70.227     ,   70.648   ,     66.209     ,  94.291   , 14.168 ,   26.509   ,  71.977   ,   15.280
     mounts      , 98.403  , 99.230 ,    84.891     ,   73.341   ,     72.822     ,  99.119   , 33.174 ,   35.377   ,  94.801   ,   21.490
       pcb       , 93.099  , 96.912 ,    88.477     ,   93.104   ,     83.677     ,  97.916   , 20.794 ,   25.149   ,  87.895   ,   14.383
  phone_battery  , 97.780  , 99.044 ,    88.232     ,   84.415   ,     77.657     ,  97.752   , 26.434 ,   33.413   ,  93.914   ,   20.057
   plastic_nut   , 96.170  , 98.046 ,    87.515     ,   81.591   ,     71.140     ,  99.162   , 34.704 ,   38.920   ,  96.186   ,   24.162
  plastic_plug   , 81.694  , 91.422 ,    83.083     ,   79.230   ,     68.981     ,  98.536   , 28.338 ,   34.573   ,  91.784   ,   20.899
 porcelain_doll  , 94.250  , 97.215 ,    83.167     ,   75.692   ,     67.062     ,  98.609   , 23.414 ,   32.323   ,  93.509   ,   19.277
    regulator    , 86.215  , 93.127 ,    71.957     ,   60.343   ,     51.651     ,  97.035   , 19.289 ,   28.876   ,  87.002   ,   16.874
rolled_strip_base, 99.689  , 99.864 ,    98.650     ,   99.355   ,     95.797     ,  99.573   , 31.055 ,   38.139   ,  98.759   ,   23.563
  sim_card_set   , 96.669  , 98.137 ,    93.353     ,   94.202   ,     86.478     ,  98.057   , 46.339 ,   48.184   ,  88.706   ,   31.738
     switch      , 95.239  , 97.984 ,    89.524     ,   92.274   ,     82.159     ,  97.796   , 36.819 ,   40.915   ,  91.909   ,   25.719
      tape       , 99.655  , 99.832 ,    96.750     ,   96.079   ,     89.335     ,  99.601   , 41.160 ,   45.285   ,  98.356   ,   29.270
  terminalblock  , 98.060  , 99.235 ,    94.088     ,   94.718   ,     87.992     ,  99.664   , 36.849 ,   42.258   ,  98.057   ,   26.789
   toothbrush    , 94.806  , 97.336 ,    86.368     ,   87.160   ,     82.044     ,  97.426   , 31.100 ,   38.455   ,  91.259   ,   23.805
       toy       , 88.510  , 92.870 ,    79.665     ,   83.401   ,     80.008     ,  93.970   , 10.789 ,   18.103   ,  83.419   ,    9.952
    toy_brick    , 80.138  , 89.761 ,    80.368     ,   77.629   ,     68.132     ,  97.355   , 25.922 ,   33.482   ,  89.663   ,   20.107
   transistor1   , 99.571  , 99.789 ,    96.596     ,   97.458   ,     91.735     ,  99.093   , 37.363 ,   39.637   ,  95.518   ,   24.717
     u_block     , 96.954  , 98.494 ,    87.036     ,   82.079   ,     72.000     ,  99.239   , 36.359 ,   44.787   ,  94.759   ,   28.855
       usb       , 93.166  , 95.835 ,    91.183     ,   90.496   ,     82.213     ,  99.082   , 38.766 ,   45.259   ,  94.138   ,   29.248
   usb_adaptor   , 90.304  , 95.576 ,    82.052     ,   78.394   ,     69.396     ,  97.666   , 23.101 ,   31.781   ,  87.514   ,   18.892
     vcpill      , 88.803  , 94.546 ,    85.022     ,   83.899   ,     72.302     ,  98.211   , 46.509 ,   51.059   ,  88.798   ,   34.281
  wooden_beads   , 89.111  , 95.975 ,    85.755     ,   85.546   ,     75.249     ,  97.116   , 27.780 ,   35.158   ,  85.153   ,   21.328
    woodstick    , 75.732  , 87.920 ,    79.700     ,   69.684   ,     61.869     ,  96.824   , 38.859 ,   46.123   ,  83.443   ,   29.974
     zipper      , 99.594  , 99.780 ,    98.151     ,   98.873   ,     95.344     ,  98.834   , 52.757 ,   56.133   ,  95.986   ,   39.017
       Avg       , 91.437  , 95.947 ,    86.160     ,   84.007   ,     76.712     ,  97.995   , 30.990 ,   37.203   ,  90.718   ,   23.191
