      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 86.165  , 93.690 ,    82.296     ,   77.175   ,     64.763     ,  97.268   , 22.844 ,   34.651   ,  84.228   ,   20.956
   bottle_cap    , 77.971  , 90.577 ,    64.976     ,   66.698   ,     61.360     ,  96.798   , 14.080 ,   25.933   ,  85.204   ,   14.898
 button_battery  , 90.156  , 93.438 ,    75.092     ,   80.381   ,     75.421     ,  96.919   , 23.645 ,   40.945   ,  77.405   ,   25.743
     end_cap     , 87.188  , 93.765 ,    77.673     ,   82.918   ,     75.930     ,  95.968   , 9.104  ,   17.519   ,  86.044   ,    9.601
     eraser      , 88.158  , 94.628 ,    83.682     ,   81.670   ,     70.836     ,  98.597   , 20.724 ,   30.118   ,  90.325   ,   17.729
    fire_hood    , 76.112  , 87.368 ,    71.905     ,   62.526   ,     57.943     ,  96.660   , 12.578 ,   21.833   ,  79.739   ,   12.254
      mint       , 67.423  , 90.463 ,    63.766     ,   63.750   ,     64.018     ,  92.252   , 8.401  ,   19.617   ,  58.069   ,   10.875
     mounts      , 91.511  , 96.536 ,    81.899     ,   73.456   ,     67.536     ,  98.623   , 25.862 ,   32.335   ,  91.529   ,   19.285
       pcb       , 82.783  , 91.882 ,    78.853     ,   86.960   ,     78.234     ,  97.017   , 24.215 ,   36.008   ,  82.185   ,   21.957
  phone_battery  , 74.257  , 89.119 ,    84.375     ,   82.138   ,     72.111     ,  98.713   , 48.751 ,   46.270   ,  90.444   ,   30.098
   plastic_nut   , 51.886  , 69.246 ,    61.309     ,   46.663   ,     51.703     ,  95.759   , 10.807 ,   18.701   ,  79.702   ,   10.315
  plastic_plug   , 70.756  , 85.135 ,    59.830     ,   48.809   ,     54.849     ,  92.441   , 2.872  ,   6.452    ,  69.827   ,    3.334
 porcelain_doll  , 76.273  , 87.751 ,    58.487     ,   45.460   ,     49.900     ,  94.260   , 3.399  ,   7.921    ,  75.940   ,    4.124
    regulator    , 54.160  , 73.525 ,    58.853     ,   40.091   ,     44.143     ,  91.942   , 5.522  ,   11.748   ,  66.095   ,    6.240
rolled_strip_base, 99.115  , 99.575 ,    97.690     ,   98.865   ,     94.614     ,  99.308   , 24.205 ,   32.607   ,  97.125   ,   19.479
  sim_card_set   , 91.334  , 95.646 ,    88.995     ,   91.429   ,     81.987     ,  98.024   , 35.905 ,   40.759   ,  86.586   ,   25.596
     switch      , 89.443  , 94.980 ,    79.256     ,   81.800   ,     74.699     ,  98.007   , 39.967 ,   45.158   ,  86.710   ,   29.164
      tape       , 73.318  , 87.404 ,    64.215     ,   59.491   ,     54.723     ,  95.778   , 6.974  ,   13.860   ,  81.872   ,    7.446
  terminalblock  , 97.824  , 99.090 ,    88.997     ,   90.609   ,     83.392     ,  99.054   , 23.028 ,   32.768   ,  95.342   ,   19.594
   toothbrush    , 93.087  , 96.469 ,    84.323     ,   87.461   ,     78.921     ,  96.378   , 31.930 ,   39.031   ,  87.520   ,   24.248
       toy       , 67.635  , 81.328 ,    56.598     ,   65.503   ,     73.543     ,  89.880   , 2.014  ,   5.530    ,  66.997   ,    2.844
    toy_brick    , 80.441  , 89.774 ,    76.660     ,   72.890   ,     65.233     ,  96.477   , 24.042 ,   33.659   ,  76.914   ,   20.235
   transistor1   , 97.321  , 98.780 ,    89.744     ,   92.938   ,     83.977     ,  98.504   , 30.945 ,   36.260   ,  92.746   ,   22.145
     u_block     , 54.730  , 75.378 ,    62.584     ,   46.988   ,     51.332     ,  96.107   , 4.519  ,   8.503    ,  81.788   ,    4.440
       usb       , 86.910  , 92.993 ,    83.739     ,   84.362   ,     74.271     ,  97.970   , 26.164 ,   35.785   ,  88.427   ,   21.792
   usb_adaptor   , 68.975  , 82.043 ,    65.368     ,   52.258   ,     61.157     ,  92.951   , 3.573  ,   9.682    ,  67.690   ,    5.087
     vcpill      , 76.699  , 88.000 ,    75.174     ,   71.141   ,     62.860     ,  97.913   , 30.789 ,   35.703   ,  86.607   ,   21.731
  wooden_beads   , 82.543  , 92.702 ,    77.376     ,   75.477   ,     67.260     ,  96.535   , 18.537 ,   27.275   ,  79.074   ,   15.791
    woodstick    , 82.724  , 91.608 ,    76.616     ,   63.837   ,     55.059     ,  95.435   , 29.602 ,   39.760   ,  74.904   ,   24.813
     zipper      , 99.836  , 99.920 ,    98.953     ,   99.408   ,     96.079     ,  99.208   , 53.365 ,   54.944   ,  96.405   ,   37.878
       Avg       , 80.558  , 90.094 ,    75.643     ,   72.438   ,     68.262     ,  96.358   , 20.612 ,   28.044   ,  82.115   ,   16.990
