      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 60.703  , 75.692 ,    64.156     ,   46.781   ,     59.666     ,  94.547   , 2.980  ,   8.099    ,  73.076   ,    4.220
   bottle_cap    , 95.588  , 98.156 ,    88.740     ,   88.291   ,     77.882     ,  99.094   , 20.468 ,   26.364   ,  95.470   ,   15.184
 button_battery  , 64.134  , 82.472 ,    70.891     ,   78.977   ,     78.261     ,  95.625   , 26.087 ,   32.181   ,  82.576   ,   19.176
     end_cap     , 77.444  , 89.196 ,    68.830     ,   75.365   ,     74.219     ,  91.002   , 7.525  ,   15.620   ,  76.419   ,    8.471
     eraser      , 78.926  , 90.747 ,    82.274     ,   83.538   ,     73.410     ,  98.485   , 22.671 ,   29.705   ,  91.897   ,   17.443
    fire_hood    , 82.240  , 91.892 ,    78.998     ,   74.931   ,     67.969     ,  98.196   , 15.640 ,   24.649   ,  84.981   ,   14.057
      mint       , 50.087  , 84.871 ,    63.325     ,   60.243   ,     65.841     ,  93.095   , 7.694  ,   15.474   ,  65.750   ,    8.386
     mounts      , 94.158  , 97.207 ,    83.139     ,   75.302   ,     68.310     ,  97.589   , 20.234 ,   31.597   ,  88.091   ,   18.762
       pcb       , 69.750  , 82.779 ,    66.218     ,   75.116   ,     76.277     ,  93.527   , 3.973  ,   8.338    ,  77.785   ,    4.350
  phone_battery  , 80.188  , 90.149 ,    80.902     ,   80.907   ,     71.386     ,  98.206   , 26.486 ,   34.660   ,  89.823   ,   20.963
   plastic_nut   , 84.400  , 92.801 ,    79.887     ,   71.866   ,     63.235     ,  98.297   , 28.010 ,   35.667   ,  91.274   ,   21.704
  plastic_plug   , 82.353  , 91.680 ,    77.001     ,   69.760   ,     64.952     ,  98.789   , 24.439 ,   30.787   ,  93.527   ,   18.195
 porcelain_doll  , 87.908  , 90.925 ,    82.875     ,   72.979   ,     72.489     ,  98.443   , 17.065 ,   25.381   ,  94.449   ,   14.535
    regulator    , 62.420  , 73.404 ,    44.833     ,   25.226   ,     41.611     ,  89.096   , 0.393  ,   1.442    ,  66.504   ,    0.726
rolled_strip_base, 95.874  , 98.157 ,    91.788     ,   96.363   ,     88.425     ,  99.073   , 18.703 ,   28.199   ,  97.074   ,   16.414
  sim_card_set   , 91.792  , 96.125 ,    92.266     ,   92.641   ,     85.165     ,  98.886   , 45.753 ,   45.338   ,  91.834   ,   29.314
     switch      , 81.209  , 92.214 ,    73.370     ,   77.260   ,     71.396     ,  88.184   , 10.125 ,   16.388   ,  80.388   ,    8.925
      tape       , 89.423  , 95.323 ,    89.935     ,   89.514   ,     82.143     ,  98.991   , 33.639 ,   41.993   ,  95.972   ,   26.577
  terminalblock  , 93.550  , 97.283 ,    80.719     ,   81.080   ,     78.365     ,  98.022   , 7.988  ,   17.132   ,  93.435   ,    9.368
   toothbrush    , 86.397  , 92.954 ,    73.907     ,   77.814   ,     74.793     ,  94.757   , 20.482 ,   27.229   ,  82.345   ,   15.760
       toy       , 72.458  , 83.501 ,    67.011     ,   74.400   ,     75.045     ,  92.752   , 8.361  ,   16.345   ,  79.640   ,    8.900
    toy_brick    , 68.292  , 79.320 ,    59.216     ,   56.167   ,     65.267     ,  94.657   , 7.764  ,   16.283   ,  76.722   ,    8.863
   transistor1   , 91.792  , 96.096 ,    88.572     ,   91.353   ,     83.902     ,  98.686   , 27.415 ,   30.655   ,  94.262   ,   18.102
     u_block     , 82.568  , 91.879 ,    77.398     ,   69.634   ,     60.681     ,  99.083   , 25.829 ,   30.803   ,  95.474   ,   18.205
       usb       , 77.614  , 89.272 ,    68.689     ,   68.110   ,     64.706     ,  96.878   , 14.024 ,   23.481   ,  86.513   ,   13.302
   usb_adaptor   , 74.960  , 88.927 ,    65.811     ,   59.369   ,     57.374     ,  95.776   , 9.143  ,   17.178   ,  78.788   ,    9.396
     vcpill      , 81.240  , 90.014 ,    76.946     ,   75.434   ,     67.513     ,  97.064   , 27.880 ,   34.981   ,  82.112   ,   21.198
  wooden_beads   , 79.039  , 91.023 ,    80.129     ,   77.143   ,     72.149     ,  96.591   , 22.835 ,   28.472   ,  85.004   ,   16.599
    woodstick    , 71.200  , 82.937 ,    73.654     ,   58.067   ,     58.736     ,  93.900   , 13.807 ,   22.632   ,  72.781   ,   12.760
     zipper      , 99.880  , 99.940 ,    94.797     ,   97.126   ,     92.377     ,  98.520   , 42.560 ,   47.032   ,  93.730   ,   30.746
       Avg       , 80.253  , 89.898 ,    76.209     ,   74.025   ,     71.118     ,  96.194   , 18.666 ,   25.470   ,  85.256   ,   15.020
