      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.244  , 97.137 ,    80.120     ,   68.340   ,     64.142     ,  97.183   , 22.063 ,   30.325   ,  84.572   ,   17.872
   bottle_cap    , 97.492  , 98.949 ,    92.692     ,   92.634   ,     83.655     ,  99.483   , 34.747 ,   35.405   ,  97.143   ,   21.510
 button_battery  , 76.026  , 87.883 ,    78.188     ,   82.722   ,     77.883     ,  97.234   , 41.359 ,   44.648   ,  85.050   ,   28.740
     end_cap     , 87.578  , 93.144 ,    78.925     ,   82.885   ,     77.500     ,  96.640   , 12.061 ,   21.533   ,  89.178   ,   12.066
     eraser      , 92.333  , 96.442 ,    89.397     ,   87.999   ,     77.464     ,  98.751   , 32.914 ,   40.219   ,  92.266   ,   25.171
    fire_hood    , 86.215  , 92.993 ,    83.358     ,   77.977   ,     70.469     ,  98.530   , 30.641 ,   37.059   ,  90.296   ,   22.743
      mint       , 73.812  , 93.493 ,    70.531     ,   70.789   ,     66.165     ,  94.209   , 14.106 ,   26.083   ,  71.653   ,   14.998
     mounts      , 98.172  , 99.104 ,    84.886     ,   73.238   ,     72.691     ,  99.119   , 33.279 ,   35.211   ,  94.667   ,   21.368
       pcb       , 93.213  , 96.921 ,    88.645     ,   93.093   ,     84.152     ,  97.952   , 20.082 ,   24.890   ,  88.065   ,   14.214
  phone_battery  , 97.150  , 98.746 ,    88.953     ,   85.876   ,     77.989     ,  97.448   , 26.845 ,   33.934   ,  94.015   ,   20.434
   plastic_nut   , 96.394  , 98.154 ,    87.776     ,   82.076   ,     71.465     ,  99.175   , 34.690 ,   38.572   ,  96.180   ,   23.894
  plastic_plug   , 81.796  , 91.491 ,    83.501     ,   79.688   ,     68.985     ,  98.546   , 28.896 ,   35.194   ,  91.792   ,   21.355
 porcelain_doll  , 94.443  , 97.118 ,    83.557     ,   75.528   ,     67.972     ,  98.594   , 23.155 ,   31.722   ,  93.467   ,   18.851
    regulator    , 85.725  , 93.043 ,    71.172     ,   59.836   ,     50.829     ,  96.942   , 18.862 ,   28.332   ,  86.685   ,   16.504
rolled_strip_base, 99.612  , 99.836 ,    98.589     ,   99.322   ,     95.721     ,  99.572   , 30.903 ,   37.747   ,  98.770   ,   23.265
  sim_card_set   , 97.355  , 98.575 ,    93.102     ,   93.975   ,     86.411     ,  98.065   , 45.735 ,   47.264   ,  88.825   ,   30.945
     switch      , 95.040  , 97.918 ,    89.495     ,   92.263   ,     82.117     ,  97.619   , 39.339 ,   43.424   ,  91.888   ,   27.734
      tape       , 99.671  , 99.841 ,    96.740     ,   96.053   ,     89.262     ,  99.600   , 41.190 ,   44.963   ,  98.364   ,   29.001
  terminalblock  , 98.001  , 99.232 ,    94.418     ,   95.168   ,     88.004     ,  99.685   , 38.290 ,   42.745   ,  98.151   ,   27.182
   toothbrush    , 94.357  , 97.092 ,    86.926     ,   87.775   ,     81.952     ,  97.439   , 31.712 ,   39.028   ,  91.292   ,   24.245
       toy       , 88.137  , 92.062 ,    80.096     ,   83.141   ,     80.575     ,  93.797   , 9.763  ,   17.236   ,  82.971   ,    9.431
    toy_brick    , 80.003  , 89.617 ,    80.382     ,   77.016   ,     68.728     ,  97.364   , 24.727 ,   33.220   ,  89.864   ,   19.919
   transistor1   , 99.580  , 99.794 ,    96.367     ,   97.388   ,     92.214     ,  99.092   , 37.952 ,   39.424   ,  95.515   ,   24.552
     u_block     , 97.279  , 98.657 ,    87.470     ,   82.633   ,     72.511     ,  99.249   , 36.855 ,   46.181   ,  94.720   ,   30.023
       usb       , 92.577  , 95.700 ,    91.127     ,   90.457   ,     82.353     ,  99.055   , 39.117 ,   44.731   ,  94.015   ,   28.808
   usb_adaptor   , 90.397  , 95.529 ,    81.900     ,   77.478   ,     69.298     ,  97.704   , 23.036 ,   31.962   ,  87.573   ,   19.020
     vcpill      , 89.199  , 94.844 ,    84.212     ,   83.223   ,     71.271     ,  98.189   , 46.283 ,   49.982   ,  88.738   ,   33.317
  wooden_beads   , 89.105  , 95.934 ,    85.103     ,   85.074   ,     74.087     ,  97.127   , 27.566 ,   34.814   ,  85.201   ,   21.076
    woodstick    , 76.682  , 88.279 ,    80.029     ,   69.860   ,     61.651     ,  96.890   , 39.020 ,   45.456   ,  83.690   ,   29.413
     zipper      , 99.468  , 99.696 ,    98.058     ,   98.787   ,     95.362     ,  98.837   , 52.522 ,   55.469   ,  95.920   ,   38.378
       Avg       , 91.369  , 95.907 ,    86.190     ,   84.076   ,     76.763     ,  97.970   , 31.257 ,   37.226   ,  90.684   ,   23.201
