      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 91.340  , 95.135 ,    75.032     ,   59.970   ,     66.282     ,  95.728   , 12.347 ,   22.193   ,  76.471   ,   12.481
   bottle_cap    , 92.239  , 96.043 ,    84.611     ,   84.135   ,     77.848     ,  98.992   , 32.975 ,   35.885   ,  94.841   ,   21.865
 button_battery  , 74.265  , 87.051 ,    70.837     ,   79.527   ,     78.976     ,  93.842   , 31.404 ,   38.314   ,  76.644   ,   23.696
     end_cap     , 60.256  , 77.807 ,    62.961     ,   66.832   ,     75.281     ,  88.567   , 4.932  ,   11.831   ,  70.737   ,    6.287
     eraser      , 90.104  , 95.928 ,    88.311     ,   87.369   ,     78.082     ,  98.543   , 26.458 ,   32.134   ,  91.552   ,   19.143
    fire_hood    , 81.600  , 91.985 ,    78.025     ,   74.235   ,     65.134     ,  98.357   , 29.085 ,   35.854   ,  85.293   ,   21.843
      mint       , 68.403  , 91.136 ,    64.587     ,   63.800   ,     67.101     ,  93.167   , 8.062  ,   18.795   ,  63.487   ,   10.372
     mounts      , 95.180  , 97.684 ,    81.176     ,   70.149   ,     68.327     ,  98.235   , 29.032 ,   33.573   ,  90.206   ,   20.173
       pcb       , 74.708  , 86.678 ,    69.832     ,   80.526   ,     75.768     ,  93.971   , 3.409  ,   8.724    ,  73.236   ,    4.561
  phone_battery  , 98.856  , 99.402 ,    80.960     ,   77.307   ,     73.067     ,  96.385   , 19.070 ,   27.068   ,  86.001   ,   15.652
   plastic_nut   , 82.200  , 86.617 ,    82.724     ,   68.427   ,     70.270     ,  98.084   , 19.014 ,   23.589   ,  90.296   ,   13.371
  plastic_plug   , 83.742  , 93.335 ,    79.193     ,   73.343   ,     68.013     ,  98.323   , 17.905 ,   30.031   ,  91.596   ,   17.669
 porcelain_doll  , 81.250  , 84.274 ,    68.799     ,   49.760   ,     56.716     ,  96.520   , 4.990  ,   10.465   ,  86.873   ,    5.522
    regulator    , 64.663  , 82.351 ,    37.054     ,   19.847   ,     41.453     ,  86.897   , 0.161  ,   0.473    ,  59.369   ,    0.237
rolled_strip_base, 99.306  , 99.685 ,    96.242     ,   98.391   ,     93.651     ,  99.073   , 24.539 ,   31.662   ,  97.343   ,   18.809
  sim_card_set   , 96.208  , 98.060 ,    84.897     ,   84.478   ,     78.571     ,  98.042   , 18.800 ,   30.185   ,  87.672   ,   17.775
     switch      , 89.175  , 93.597 ,    78.638     ,   81.381   ,     73.766     ,  95.711   , 38.175 ,   45.292   ,  85.117   ,   29.276
      tape       , 97.154  , 98.584 ,    91.338     ,   90.758   ,     83.774     ,  99.081   , 32.337 ,   39.481   ,  96.172   ,   24.596
  terminalblock  , 96.755  , 98.363 ,    85.734     ,   88.256   ,     82.217     ,  98.900   , 30.764 ,   38.814   ,  94.987   ,   24.080
   toothbrush    , 85.212  , 89.802 ,    77.789     ,   78.992   ,     77.899     ,  93.732   , 11.910 ,   21.837   ,  79.658   ,   12.257
       toy       , 63.667  , 79.661 ,    58.920     ,   66.570   ,     74.035     ,  88.665   , 1.776  ,   6.522    ,  69.587   ,    3.371
    toy_brick    , 83.917  , 90.210 ,    72.399     ,   70.206   ,     67.532     ,  97.115   , 20.937 ,   27.854   ,  84.743   ,   16.180
   transistor1   , 98.542  , 99.291 ,    92.905     ,   94.322   ,     87.961     ,  98.651   , 25.228 ,   30.804   ,  93.434   ,   18.206
     u_block     , 83.971  , 92.596 ,    72.401     ,   54.535   ,     60.494     ,  98.206   , 7.239  ,   10.832   ,  91.802   ,    5.726
       usb       , 66.095  , 79.921 ,    75.700     ,   70.475   ,     68.000     ,  96.648   , 11.325 ,   18.889   ,  82.427   ,   10.430
   usb_adaptor   , 89.614  , 95.815 ,    75.160     ,   70.820   ,     64.577     ,  97.287   , 17.995 ,   25.151   ,  86.405   ,   14.385
     vcpill      , 88.760  , 94.798 ,    74.627     ,   73.144   ,     65.775     ,  97.440   , 21.094 ,   28.909   ,  87.184   ,   16.897
  wooden_beads   , 89.923  , 96.343 ,    81.279     ,   78.776   ,     72.589     ,  96.306   , 18.114 ,   25.032   ,  83.846   ,   14.307
    woodstick    , 75.360  , 87.643 ,    78.992     ,   69.359   ,     61.905     ,  95.322   , 29.008 ,   36.238   ,  81.649   ,   22.129
     zipper      , 100.000 ,100.000 ,    93.318     ,   95.467   ,     91.304     ,  95.479   , 9.694  ,   18.941   ,  84.839   ,   10.461
       Avg       , 84.749  , 91.993 ,    77.148     ,   74.039   ,     72.212     ,  96.042   , 18.593 ,   25.512   ,  84.116   ,   15.059
