      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 81.250  , 92.147 ,    75.454     ,   67.137   ,     64.561     ,  97.204   , 29.334 ,   35.280   ,  83.239   ,   21.418
   bottle_cap    , 95.139  , 97.702 ,    89.260     ,   88.766   ,     78.964     ,  99.036   , 38.894 ,   44.415   ,  95.155   ,   28.547
 button_battery  , 86.642  , 93.915 ,    74.906     ,   84.455   ,     78.226     ,  97.259   , 56.473 ,   54.668   ,  83.586   ,   37.616
     end_cap     , 81.490  , 88.968 ,    74.123     ,   77.082   ,     75.901     ,  92.752   , 8.410  ,   16.870   ,  81.998   ,    9.212
     eraser      , 91.987  , 95.922 ,    90.268     ,   88.799   ,     78.808     ,  98.891   , 34.758 ,   40.328   ,  92.343   ,   25.257
    fire_hood    , 64.560  , 80.224 ,    76.683     ,   70.177   ,     63.433     ,  97.887   , 19.428 ,   27.882   ,  82.051   ,   16.199
      mint       , 66.710  , 90.110 ,    69.238     ,   69.266   ,     66.398     ,  93.801   , 23.013 ,   30.053   ,  64.825   ,   17.684
     mounts      , 89.583  , 95.256 ,    85.561     ,   78.929   ,     71.385     ,  98.325   , 43.774 ,   46.753   ,  94.444   ,   30.508
       pcb       , 77.083  , 90.481 ,    75.009     ,   84.482   ,     78.212     ,  95.215   , 26.863 ,   34.175   ,  77.926   ,   20.609
  phone_battery  , 84.763  , 92.909 ,    90.947     ,   89.695   ,     82.848     ,  99.044   , 51.494 ,   51.747   ,  93.830   ,   34.905
   plastic_nut   , 83.880  , 91.976 ,    82.714     ,   76.176   ,     68.966     ,  99.074   , 40.342 ,   43.882   ,  93.515   ,   28.108
  plastic_plug   , 81.250  , 92.217 ,    84.165     ,   80.985   ,     75.373     ,  98.516   , 33.055 ,   37.185   ,  91.396   ,   22.838
 porcelain_doll  , 85.580  , 92.849 ,    85.420     ,   77.057   ,     69.173     ,  97.554   , 23.486 ,   31.232   ,  90.727   ,   18.506
    regulator    , 62.380  , 78.464 ,    52.162     ,   27.962   ,     43.437     ,  92.726   , 2.621  ,   7.861    ,  72.031   ,    4.091
rolled_strip_base, 93.913  , 97.087 ,    94.314     ,   97.232   ,     92.032     ,  99.480   , 39.940 ,   45.259   ,  97.925   ,   29.248
  sim_card_set   , 93.042  , 96.780 ,    94.878     ,   95.428   ,     88.154     ,  98.736   , 56.334 ,   55.121   ,  91.554   ,   38.046
     switch      , 86.683  , 93.630 ,    75.613     ,   80.546   ,     72.340     ,  92.612   , 55.826 ,   57.642   ,  78.315   ,   40.491
      tape       , 98.423  , 99.271 ,    93.042     ,   91.117   ,     82.807     ,  99.163   , 50.028 ,   50.079   ,  96.208   ,   33.404
  terminalblock  , 95.032  , 97.460 ,    91.769     ,   93.026   ,     87.562     ,  99.292   , 45.637 ,   45.754   ,  96.935   ,   29.663
   toothbrush    , 89.583  , 94.779 ,    86.353     ,   88.892   ,     82.005     ,  95.278   , 36.504 ,   43.712   ,  84.033   ,   27.969
       toy       , 82.458  , 91.136 ,    74.419     ,   82.504   ,     74.860     ,  90.339   , 20.670 ,   29.476   ,  82.225   ,   17.286
    toy_brick    , 80.125  , 85.328 ,    68.485     ,   64.223   ,     67.108     ,  95.039   , 11.446 ,   19.116   ,  70.057   ,   10.568
   transistor1   , 93.833  , 96.692 ,    92.315     ,   93.416   ,     87.414     ,  98.071   , 40.945 ,   42.423   ,  92.372   ,   26.922
     u_block     , 88.095  , 91.223 ,    83.520     ,   74.905   ,     68.966     ,  98.696   , 36.294 ,   40.198   ,  94.000   ,   25.155
       usb       , 81.250  , 87.347 ,    82.747     ,   80.921   ,     74.608     ,  96.741   , 32.194 ,   40.965   ,  88.581   ,   25.758
   usb_adaptor   , 88.043  , 93.827 ,    79.818     ,   76.181   ,     66.667     ,  97.162   , 26.905 ,   36.890   ,  86.044   ,   22.616
     vcpill      , 99.400  , 99.725 ,    92.227     ,   92.093   ,     82.883     ,  98.580   , 63.858 ,   64.108   ,  91.536   ,   47.176
  wooden_beads   , 80.740  , 92.753 ,    83.920     ,   83.539   ,     73.791     ,  97.752   , 49.705 ,   51.069   ,  86.160   ,   34.290
    woodstick    , 75.240  , 86.223 ,    76.977     ,   60.521   ,     58.678     ,  94.450   , 25.018 ,   27.697   ,  77.159   ,   16.075
     zipper      , 99.400  , 99.694 ,    98.501     ,   98.975   ,     94.831     ,  99.010   , 55.242 ,   56.854   ,  95.088   ,   39.717
       Avg       , 85.252  , 92.536 ,    82.494     ,   80.483   ,     75.013     ,  96.923   , 35.950 ,   40.290   ,  86.842   ,   25.996
